item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,92,2883,2883,0.0
Raw Material,0.0,92,2883,2883,0.0
Raw Material,0.0,92,2883,2883,0.0
Raw Material,0.0,37,2302,2302,0.0
Raw Material,0.0,32,2357,2357,0.0
Raw Material,0.0,37,3127,3127,0.0
Raw Material,0.0,87,1382,1382,0.0
Raw Material,0.0,87,1382,1382,0.0
Raw Material,0.0,87,1382,1382,0.0
Raw Material,0.0,87,1382,1382,0.0
Raw Material,0.0,86,1765,1765,0.0
Raw Material,0.0,86,1765,1765,0.0
Raw Material,0.0,86,1765,1765,0.0
Raw Material,0.0,87,1368,1368,0.0
Raw Material,0.0,87,1368,1368,0.0
Raw Material,0.0,87,1368,1368,0.0
Raw Material,0.0,87,1368,1368,0.0
Raw Material,0.0,32,2996,2996,0.0
Raw Material,0.0,23,686,686,0.0
Raw Material,0.0,92,3582,3582,0.0
Raw Material,0.0,120,1780,1780,0.0
Raw Material,0.0,120,1780,1780,0.0
Raw Material,0.0,182,3583,3583,0.0
Raw Material,0.0,182,3583,3583,0.0
Raw Material,0.0,182,3583,3583,0.0
Raw Material,0.0,32,3033,3033,0.0
Raw Material,0.0,32,3033,3033,0.0
Raw Material,0.0,122,1936,1936,0.0
Raw Material,0.0,92,2641,2641,0.0
Order Only,0.001,30,3962,3962,1.0
Raw Material,0.0,32,3046,3046,0.0
Raw Material,0.0,32,3046,3046,0.0
Raw Material,0.0,32,3046,3046,0.0
Raw Material,0.0,86,866,866,0.0
Raw Material,0.0,86,866,866,0.0
Raw Material,0.0,86,866,866,0.0
Raw Material,0.0,92,2724,2724,0.0
Raw Material,0.0,92,2724,2724,0.0
Raw Material,0.0,92,2724,2724,0.0
Raw Material,0.0,92,2724,2724,0.0
Raw Material,0.0,58,2404,2404,0.0
Raw Material,0.0,58,2404,2404,0.0
Raw Material,0.0,58,2404,2404,0.0
Raw Material,0.0,360,2826,2826,0.0
Raw Material,0.0,120,1894,1894,0.0
Raw Material,0.0,120,1894,1894,0.0
Raw Material,0.0,120,1894,1894,0.0
Raw Material,0.0,360,3831,3831,0.0
Raw Material,0.0,360,3833,3833,0.0
Raw Material,0.0,360,3833,3833,0.0
Raw Material,0.0,362,788,788,0.0
Raw Material,0.0,147,3351,3351,0.0
Raw Material,0.0,147,3351,3351,0.0
Raw Material,0.0,98,3302,3302,0.0
Raw Material,0.0,92,2888,2888,0.0
Raw Material,0.0,92,2888,2888,0.0
Raw Material,0.0,100,2125,2125,0.0
Raw Material,0.0,23,642,642,0.0
Raw Material,0.0,47,3143,3143,0.0
Raw Material,0.0,32,3153,3153,0.0
Raw Material,0.0,39,4204,4204,0.0
Raw Material,0.0,92,1252,1252,0.0
Raw Material,0.0,92,1252,1252,0.0
Raw Material,0.0,92,1252,1252,0.0
Raw Material,0.0,92,1254,1254,0.0
Raw Material,0.0,360,2760,2760,0.0
Normal,0.0,30,240,240,0.0
Raw Material,0.0,122,3311,3311,0.0
Raw Material,0.0,92,1476,1476,0.0
Raw Material,0.0,44,2332,2332,0.0
Raw Material,0.0,122,2533,2533,0.0
Raw Material,0.0,47,2979,2979,0.0
Raw Material,0.0,47,2979,2979,0.0
Normal,0.0,30,242,242,0.0
Raw Material,0.0,122,2534,2534,0.0
Raw Material,0.0,360,707,707,0.0
Raw Material,0.0,291,3854,3854,0.0
Raw Material,0.0,291,3854,3854,0.0
Raw Material,0.0,122,1497,1497,0.0
Raw Material,0.0,122,1497,1497,0.0
Raw Material,0.0,122,1497,1497,0.0
Raw Material,0.0,92,1257,1257,0.0
Raw Material,0.0,92,1257,1257,0.0
Raw Material,0.0,92,1257,1257,0.0
Raw Material,0.0,92,1257,1257,0.0
Raw Material,0.0,86,2616,2616,0.0
Raw Material,0.0,78,2661,2661,0.0
Raw Material,0.0,78,2661,2661,0.0
Raw Material,0.0,32,2360,2360,0.0
Raw Material,0.0,129,3421,3421,0.0
Raw Material,0.0,122,2184,2184,0.0
Raw Material,0.0,122,2887,2887,0.0
Raw Material,0.0,122,2887,2887,0.0
Raw Material,0.0,122,2887,2887,0.0
Raw Material,0.0,360,3752,3752,0.0
Raw Material,0.0,58,2455,2455,0.0
Raw Material,0.0,58,2455,2455,0.0
Raw Material,0.0,58,2455,2455,0.0
Raw Material,0.0,360,2719,2719,0.0
Raw Material,0.0,360,2719,2719,0.0
Raw Material,0.0,360,2719,2719,0.0
Order Only,0.0,30,558,558,0.0
Order Only,0.0,30,3916,3916,0.0
Raw Material,0.0,100,2024,2024,0.0
Raw Material,0.0,100,2024,2024,0.0
Raw Material,0.0,100,2024,2024,0.0
Raw Material,0.0,100,2024,2024,0.0
Raw Material,0.0,120,1927,1927,0.0
Raw Material,0.0,120,1927,1927,0.0
Raw Material,0.0,120,1927,1927,0.0
Raw Material,0.0,87,1089,1089,0.0
Raw Material,0.0,87,1089,1089,0.0
Raw Material,0.0,87,1089,1089,0.0
Raw Material,0.0,122,3892,3892,0.0
Raw Material,0.0,122,3892,3892,0.0
Raw Material,0.0,100,2874,2874,0.0
Raw Material,0.0,92,1069,1069,0.0
Raw Material,0.0,92,1069,1069,0.0
Raw Material,0.0,92,1069,1069,0.0
Raw Material,0.0,92,1069,1069,0.0
Raw Material,0.0,100,2149,2149,0.0
Raw Material,0.0,100,2149,2149,0.0
Raw Material,0.0,92,2691,2691,0.0
Raw Material,0.0,92,2691,2691,0.0
Raw Material,0.0,92,2691,2691,0.0
Raw Material,0.0,120,1898,1898,0.0
Raw Material,0.0,120,1898,1898,0.0
Raw Material,0.0,120,1898,1898,0.0
Raw Material,0.0,120,1900,1900,0.0
Raw Material,0.0,120,1900,1900,0.0
Raw Material,0.0,120,1900,1900,0.0
Raw Material,0.0,120,1900,1900,0.0
Raw Material,0.0,32,3038,3038,0.0
Raw Material,0.0,32,3038,3038,0.0
Raw Material,0.0,47,2934,2934,0.0
Order Only,0.001,30,3917,3917,1.0
Raw Material,0.0,47,2936,2936,0.0
Raw Material,0.0,100,3634,3634,0.0
Raw Material,0.0,100,3634,3634,0.0
Raw Material,0.0,100,3634,3634,0.0
Raw Material,0.0,100,3634,3634,0.0
Normal,0.0,30,629,629,0.0
Raw Material,0.0,121,1734,1734,0.0
Raw Material,0.0,121,1734,1734,0.0
Raw Material,0.0,182,2253,2253,0.0
Raw Material,0.0,182,2253,2253,0.0
Raw Material,0.0,92,1541,1541,0.0
Raw Material,0.0,87,1464,1464,0.0
Raw Material,0.0,87,1464,1464,0.0
Raw Material,0.0,87,1464,1464,0.0
Raw Material,0.0,87,1464,1464,0.0
Raw Material,0.0,122,2257,2257,0.0
Raw Material,0.0,92,2275,2275,0.0
Raw Material,0.0,121,4163,4163,0.0
Raw Material,0.0,58,2554,2554,0.0
Raw Material,0.0,122,2076,2076,0.0
Raw Material,0.0,122,2076,2076,0.0
Raw Material,0.0,122,2076,2076,0.0
Raw Material,0.0,122,2076,2076,0.0
Raw Material,0.0,45,3051,3051,0.0
Raw Material,0.0,32,3076,3076,0.0
Raw Material,0.0,92,1489,1489,0.0
Raw Material,0.0,92,1145,1145,0.0
Raw Material,0.0,92,1145,1145,0.0
Raw Material,0.0,92,1145,1145,0.0
Raw Material,0.0,92,1145,1145,0.0
Raw Material,0.0,65,929,929,0.0
Raw Material,0.0,65,929,929,0.0
Raw Material,0.0,65,929,929,0.0
Raw Material,0.0,122,2079,2079,0.0
Raw Material,0.0,122,2079,2079,0.0
Raw Material,0.0,122,2079,2079,0.0
Raw Material,0.0,122,2079,2079,0.0
Raw Material,0.0,92,1259,1259,0.0
Raw Material,0.0,92,1259,1259,0.0
Raw Material,0.0,92,1259,1259,0.0
Raw Material,0.0,92,921,921,0.0
Raw Material,0.0,92,921,921,0.0
Raw Material,0.0,92,921,921,0.0
Raw Material,0.0,92,921,921,0.0
Raw Material,0.0,77,855,855,0.0
Raw Material,0.0,77,855,855,0.0
Raw Material,0.0,77,855,855,0.0
Raw Material,0.0,77,855,855,0.0
Raw Material,0.0,77,856,856,0.0
Raw Material,0.0,77,856,856,0.0
Raw Material,0.0,77,856,856,0.0
Raw Material,0.0,107,2081,2081,0.0
Raw Material,0.0,107,2081,2081,0.0
Raw Material,0.0,107,2081,2081,0.0
Raw Material,0.0,107,2081,2081,0.0
Raw Material,0.0,92,1261,1261,0.0
Raw Material,0.0,120,2000,2000,0.0
Raw Material,0.0,120,2000,2000,0.0
Raw Material,0.0,120,2000,2000,0.0
Raw Material,0.0,120,2000,2000,0.0
Raw Material,0.0,44,2740,2740,0.0
Raw Material,0.0,44,2740,2740,0.0
Raw Material,0.0,44,2740,2740,0.0
Raw Material,0.0,44,2740,2740,0.0
Raw Material,0.0,92,1262,1262,0.0
Raw Material,0.0,92,1262,1262,0.0
Raw Material,0.0,122,1514,1514,0.0
Raw Material,0.0,122,1514,1514,0.0
Raw Material,0.0,122,1514,1514,0.0
Raw Material,0.0,122,1514,1514,0.0
Raw Material,0.0,92,1193,1193,0.0
Raw Material,0.0,92,1193,1193,0.0
Raw Material,0.0,92,1193,1193,0.0
Raw Material,0.0,92,1193,1193,0.0
Raw Material,0.0,92,1266,1266,0.0
Raw Material,0.0,92,1592,1592,0.0
Raw Material,0.0,58,2536,2536,0.0
Raw Material,0.0,58,2536,2536,0.0
Raw Material,0.0,58,2536,2536,0.0
Raw Material,0.0,58,2536,2536,0.0
Raw Material,0.0,152,3808,3808,0.0
Raw Material,0.0,360,2720,2720,0.0
Raw Material,0.0,39,4185,4185,0.0
Raw Material,0.0,92,2696,2696,0.0
Raw Material,0.0,92,2696,2696,0.0
Raw Material,0.0,92,2696,2696,0.0
Raw Material,0.0,92,2696,2696,0.0
Raw Material,0.0,114,1948,1948,0.0
Raw Material,0.0,114,1948,1948,0.0
Raw Material,0.0,114,1948,1948,0.0
Raw Material,0.0,114,1948,1948,0.0
Raw Material,0.0,360,2721,2721,0.0
Raw Material,0.0,302,3324,3324,0.0
Raw Material,0.0,302,3324,3324,0.0
Raw Material,0.0,302,3324,3324,0.0
Raw Material,0.0,302,3324,3324,0.0
Raw Material,0.0,42,3042,3042,0.0
Raw Material,0.0,73,2651,2651,0.0
Raw Material,0.0,92,2273,2273,0.0
Raw Material,0.0,46,2418,2418,0.0
Raw Material,0.0,360,3546,3546,0.0
Raw Material,0.0,92,1086,1086,0.0
Raw Material,0.0,92,1086,1086,0.0
Raw Material,0.0,44,2336,2336,0.0
Raw Material,0.0,17,3211,3211,0.0
Raw Material,0.0,58,2526,2526,0.0
Raw Material,0.0,58,2526,2526,0.0
Raw Material,0.0,58,2526,2526,0.0
Raw Material,0.0,58,2526,2526,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,360,3555,3555,0.0
Raw Material,0.0,360,3555,3555,0.0
Raw Material,0.0,360,3555,3555,0.0
Raw Material,0.0,92,1090,1090,0.0
Raw Material,0.0,92,1090,1090,0.0
Raw Material,0.0,92,1090,1090,0.0
Raw Material,0.0,92,2734,2734,0.0
Raw Material,0.0,92,1091,1091,0.0
Raw Material,0.0,92,1091,1091,0.0
Raw Material,0.0,92,1091,1091,0.0
Raw Material,0.0,92,1091,1091,0.0
Raw Material,0.0,92,873,873,0.0
Raw Material,0.0,92,873,873,0.0
Raw Material,0.0,92,873,873,0.0
Raw Material,0.0,86,1143,1143,0.0
Raw Material,0.0,86,1143,1143,0.0
Raw Material,0.0,86,1143,1143,0.0
Raw Material,0.0,302,3834,3834,0.0
Raw Material,0.0,182,2258,2258,0.0
Raw Material,0.0,180,3699,3699,0.0
Raw Material,0.0,92,931,931,0.0
Raw Material,0.0,92,918,918,0.0
Raw Material,0.0,92,918,918,0.0
Raw Material,0.0,120,1821,1821,0.0
Raw Material,0.0,122,2078,2078,0.0
Raw Material,0.0,120,2033,2033,0.0
Raw Material,0.0,92,3385,3385,0.0
Raw Material,0.0,92,1512,1512,0.0
Raw Material,0.0,92,1512,1512,0.0
Raw Material,0.0,62,1922,1922,0.0
Raw Material,0.0,92,1272,1272,0.0
Raw Material,0.0,92,1272,1272,0.0
Raw Material,0.0,92,1272,1272,0.0
Raw Material,0.0,86,3375,3375,0.0
Raw Material,0.0,92,1522,1522,0.0
Raw Material,0.0,62,832,832,0.0
Raw Material,0.0,58,2540,2540,0.0
Raw Material,0.0,72,2671,2671,0.0
Raw Material,0.0,72,2671,2671,0.0
Raw Material,0.0,72,2671,2671,0.0
Raw Material,0.0,72,2671,2671,0.0
Raw Material,0.0,122,1278,1278,0.0
Raw Material,0.0,32,2370,2370,0.0
Raw Material,0.0,32,3040,3040,0.0
Raw Material,0.0,92,1280,1280,0.0
Normal,0.001,30,791,791,1.0
Raw Material,0.0,58,2541,2541,0.0
Raw Material,0.0,58,2541,2541,0.0
Raw Material,0.0,360,3750,3750,0.0
Raw Material,0.0,122,2179,2179,0.0
Raw Material,0.0,122,2179,2179,0.0
Raw Material,0.0,122,2179,2179,0.0
Order Only,0.002,30,583,583,2.0
Raw Material,0.0,122,3356,3356,0.0
Raw Material,0.0,122,3356,3356,0.0
Raw Material,0.0,122,3356,3356,0.0
Raw Material,0.0,122,3356,3356,0.0
Raw Material,0.0,120,1968,1968,0.0
Raw Material,0.0,120,1968,1968,0.0
Raw Material,0.0,114,3520,3520,0.0
Raw Material,0.0,114,3520,3520,0.0
Raw Material,0.0,114,3520,3520,0.0
Order Only,0.001,30,39,39,1.0
Raw Material,0.0,302,3474,3474,0.0
Raw Material,0.0,302,3474,3474,0.0
Raw Material,0.0,152,3893,3893,0.0
Raw Material,0.0,302,3835,3835,0.0
Raw Material,0.0,72,2676,2676,0.0
Raw Material,0.0,72,2676,2676,0.0
Type4 Component,0.003,30,459,459,3.0
Type4 Component,0.003,30,459,459,3.0
Raw Material,0.0,32,3032,3032,0.0
Type4 Component,0.003,30,460,460,3.0
Type4 Component,0.003,30,460,460,3.0
Raw Material,0.0,92,2595,2595,0.0
Raw Material,0.0,92,2595,2595,0.0
Raw Material,0.0,92,2595,2595,0.0
Raw Material,0.0,92,2595,2595,0.0
Raw Material,0.0,32,793,793,0.0
Raw Material,0.0,39,4190,4190,0.0
Raw Material,0.0,92,1098,1098,0.0
Raw Material,0.0,92,1098,1098,0.0
Raw Material,0.0,92,1098,1098,0.0
Raw Material,0.0,86,835,835,0.0
Raw Material,0.0,86,835,835,0.0
Raw Material,0.0,86,835,835,0.0
Raw Material,0.0,122,2119,2119,0.0
Raw Material,0.0,100,2120,2120,0.0
Raw Material,0.0,92,1099,1099,0.0
Order Only,0.001,30,3912,3912,1.0
Raw Material,0.0,92,1314,1314,0.0
Raw Material,0.0,92,1314,1314,0.0
Raw Material,0.0,92,1314,1314,0.0
Raw Material,0.0,97,2912,2912,0.0
Raw Material,0.0,97,2912,2912,0.0
Raw Material,0.0,34,652,652,0.0
Raw Material,0.0,34,652,652,0.0
Raw Material,0.0,360,3720,3720,0.0
Raw Material,0.0,79,1823,1823,0.0
Raw Material,0.0,58,1802,1802,0.0
Raw Material,0.0,86,1561,1561,0.0
Raw Material,0.0,86,1561,1561,0.0
Raw Material,0.0,86,1561,1561,0.0
Raw Material,0.0,86,1561,1561,0.0
Raw Material,0.0,122,2085,2085,0.0
Raw Material,0.0,86,1804,1804,0.0
Raw Material,0.0,86,1804,1804,0.0
Raw Material,0.0,360,3721,3721,0.0
Order Only,0.001,30,622,622,1.0
Raw Material,0.0,38,2916,2916,0.0
Raw Material,0.0,86,923,923,0.0
Raw Material,0.0,182,2290,2290,0.0
Raw Material,0.0,182,2290,2290,0.0
Order Only,0.001,30,636,636,1.0
Order Only,0.001,30,636,636,1.0
Order Only,0.001,30,636,636,1.0
Raw Material,0.0,92,1519,1519,0.0
Raw Material,0.0,92,1519,1519,0.0
Raw Material,0.0,360,764,764,0.0
Raw Material,0.0,92,1281,1281,0.0
Raw Material,0.0,170,3840,3840,0.0
Raw Material,0.0,170,3840,3840,0.0
Raw Material,0.0,120,1744,1744,0.0
Raw Material,0.0,120,1744,1744,0.0
Raw Material,0.0,120,1744,1744,0.0
Raw Material,0.0,92,1284,1284,0.0
Raw Material,0.0,92,1284,1284,0.0
Raw Material,0.0,122,3566,3566,0.0
Raw Material,0.0,122,3566,3566,0.0
Raw Material,0.0,122,3566,3566,0.0
Raw Material,0.0,122,3566,3566,0.0
Raw Material,0.0,360,2814,2814,0.0
Raw Material,0.0,92,1286,1286,0.0
Raw Material,0.0,92,1286,1286,0.0
Raw Material,0.0,92,1286,1286,0.0
Raw Material,0.0,92,1260,1260,0.0
Raw Material,0.0,92,1260,1260,0.0
Raw Material,0.0,92,1260,1260,0.0
Raw Material,0.0,338,2844,2844,0.0
Raw Material,0.0,92,1459,1459,0.0
Raw Material,0.0,92,1459,1459,0.0
Raw Material,0.0,92,1459,1459,0.0
Raw Material,0.0,92,1459,1459,0.0
Raw Material,0.0,32,3044,3044,0.0
Raw Material,0.0,32,3044,3044,0.0
Raw Material,0.0,32,3044,3044,0.0
Raw Material,0.0,92,1291,1291,0.0
Raw Material,0.0,92,1291,1291,0.0
Raw Material,0.0,92,1291,1291,0.0
Raw Material,0.0,92,1291,1291,0.0
Raw Material,0.0,86,1722,1722,0.0
Raw Material,0.0,86,1722,1722,0.0
Raw Material,0.0,86,1722,1722,0.0
Raw Material,0.0,86,1722,1722,0.0
Raw Material,0.0,92,1508,1508,0.0
Raw Material,0.0,92,1508,1508,0.0
Raw Material,0.0,92,3383,3383,0.0
Raw Material,0.0,92,3383,3383,0.0
Raw Material,0.0,92,3383,3383,0.0
Raw Material,0.0,92,3383,3383,0.0
Raw Material,0.0,87,1306,1306,0.0
Raw Material,0.0,87,1306,1306,0.0
Raw Material,0.0,87,1306,1306,0.0
Raw Material,0.0,87,1306,1306,0.0
Raw Material,0.0,86,2710,2710,0.0
Raw Material,0.0,86,2710,2710,0.0
Raw Material,0.0,12,4205,4205,0.0
Raw Material,0.0,92,3167,3167,0.0
Raw Material,0.0,92,3167,3167,0.0
Raw Material,0.0,92,3167,3167,0.0
Raw Material,0.0,92,3167,3167,0.0
Raw Material,0.0,122,2138,2138,0.0
Raw Material,0.0,122,2138,2138,0.0
Raw Material,0.0,73,2657,2657,0.0
Raw Material,0.0,362,796,796,0.0
Raw Material,0.0,92,1545,1545,0.0
Type4 Component,0.001,30,462,462,1.0
Type4 Component,0.001,30,462,462,1.0
Order Only,0.0,30,3913,3913,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,142,2094,2094,0.0
Raw Material,0.0,170,3547,3547,0.0
Raw Material,0.0,170,3547,3547,0.0
Raw Material,0.0,187,3832,3832,0.0
Raw Material,0.0,44,673,673,0.0
Raw Material,0.0,102,1624,1624,0.0
Raw Material,0.0,62,849,849,0.0
Raw Material,0.0,360,3451,3451,0.0
Raw Material,0.0,58,1807,1807,0.0
Raw Material,0.0,58,1807,1807,0.0
Raw Material,0.0,360,3722,3722,0.0
Raw Material,0.0,92,1550,1550,0.0
Raw Material,0.0,37,3117,3117,0.0
Raw Material,0.0,360,2593,2593,0.0
Order Only,0.002,30,80,80,2.0
Raw Material,0.0,32,3077,3077,0.0
Raw Material,0.0,114,1778,1778,0.0
Raw Material,0.0,114,1778,1778,0.0
Raw Material,0.0,114,1778,1778,0.0
Raw Material,0.0,92,1704,1704,0.0
Raw Material,0.0,37,2310,2310,0.0
Raw Material,0.0,37,2310,2310,0.0
Raw Material,0.0,37,2310,2310,0.0
Raw Material,0.0,360,3812,3812,0.0
Raw Material,0.0,162,3352,3352,0.0
Raw Material,0.0,162,3352,3352,0.0
Raw Material,0.0,92,1011,1011,0.0
Raw Material,0.0,65,860,860,0.0
Raw Material,0.0,65,860,860,0.0
Raw Material,0.0,65,860,860,0.0
Raw Material,0.0,92,927,927,0.0
Raw Material,0.0,182,3861,3861,0.0
Raw Material,0.0,92,1296,1296,0.0
Raw Material,0.0,44,783,783,0.0
Raw Material,0.0,86,1651,1651,0.0
Raw Material,0.0,182,3870,3870,0.0
Raw Material,0.0,182,3870,3870,0.0
Raw Material,0.0,92,1298,1298,0.0
Raw Material,0.0,92,1298,1298,0.0
Raw Material,0.0,92,1298,1298,0.0
Raw Material,0.0,92,1298,1298,0.0
Raw Material,0.0,92,967,967,0.0
Raw Material,0.0,92,967,967,0.0
Raw Material,0.0,92,1302,1302,0.0
Raw Material,0.0,92,1473,1473,0.0
Raw Material,0.0,92,1473,1473,0.0
Raw Material,0.0,92,1473,1473,0.0
Raw Material,0.0,62,694,694,0.0
Raw Material,0.0,92,1596,1596,0.0
Raw Material,0.0,53,441,441,0.0
Raw Material,0.0,53,441,441,0.0
Raw Material,0.0,122,1573,1573,0.0
Raw Material,0.0,92,2885,2885,0.0
Raw Material,0.0,92,2885,2885,0.0
Raw Material,0.0,92,2885,2885,0.0
Raw Material,0.0,92,2885,2885,0.0
Raw Material,0.0,61,2409,2409,0.0
Raw Material,0.0,93,3588,3588,0.0
Normal,0.002,30,138,138,2.0
Raw Material,0.0,92,842,842,0.0
Raw Material,0.0,100,2875,2875,0.0
Raw Material,0.0,100,2208,2208,0.0
Raw Material,0.0,122,1757,1757,0.0
Raw Material,0.0,122,1757,1757,0.0
Raw Material,0.0,122,1757,1757,0.0
Raw Material,0.0,122,1757,1757,0.0
Normal,0.001,30,69,69,1.0
Raw Material,0.0,86,1787,1787,0.0
Raw Material,0.0,86,1787,1787,0.0
Raw Material,0.0,360,3313,3313,0.0
Raw Material,0.0,169,2773,2773,0.0
Raw Material,0.0,169,2773,2773,0.0
Raw Material,0.0,169,2773,2773,0.0
Raw Material,0.0,169,2773,2773,0.0
Raw Material,0.0,32,2311,2311,0.0
Raw Material,0.0,32,2311,2311,0.0
Raw Material,0.0,32,2311,2311,0.0
Raw Material,0.0,182,3865,3865,0.0
Raw Material,0.0,87,1380,1380,0.0
Raw Material,0.0,87,1380,1380,0.0
Raw Material,0.0,87,1380,1380,0.0
Raw Material,0.0,87,1380,1380,0.0
Raw Material,0.0,87,1397,1397,0.0
Raw Material,0.0,87,1397,1397,0.0
Raw Material,0.0,39,4201,4201,0.0
Raw Material,0.0,100,2876,2876,0.0
Raw Material,0.0,100,2876,2876,0.0
Raw Material,0.0,100,2876,2876,0.0
Raw Material,0.0,87,1385,1385,0.0
Raw Material,0.0,87,1385,1385,0.0
Raw Material,0.0,87,1385,1385,0.0
Raw Material,0.0,87,1385,1385,0.0
Raw Material,0.0,65,442,442,0.0
Raw Material,0.0,65,442,442,0.0
Raw Material,0.0,100,1776,1776,0.0
Raw Material,0.0,100,1776,1776,0.0
Raw Material,0.0,100,1776,1776,0.0
Raw Material,0.0,360,3725,3725,0.0
Raw Material,0.0,100,2116,2116,0.0
Raw Material,0.0,152,2090,2090,0.0
Raw Material,0.0,152,2090,2090,0.0
Raw Material,0.0,152,2090,2090,0.0
Raw Material,0.0,152,2090,2090,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,42,2931,2931,0.0
Raw Material,0.0,87,1413,1413,0.0
Raw Material,0.0,87,1413,1413,0.0
Raw Material,0.0,87,1413,1413,0.0
Raw Material,0.0,87,1413,1413,0.0
Raw Material,0.0,44,2570,2570,0.0
Raw Material,0.0,44,2570,2570,0.0
Raw Material,0.0,44,2570,2570,0.0
Raw Material,0.0,44,2570,2570,0.0
Raw Material,0.0,152,2092,2092,0.0
Raw Material,0.0,152,2092,2092,0.0
Raw Material,0.0,47,2449,2449,0.0
Raw Material,0.0,122,2880,2880,0.0
Raw Material,0.0,62,1826,1826,0.0
Raw Material,0.0,92,2705,2705,0.0
Raw Material,0.0,360,3790,3790,0.0
Raw Material,0.0,122,2266,2266,0.0
Raw Material,0.0,122,2266,2266,0.0
Raw Material,0.0,360,3687,3687,0.0
Raw Material,0.0,72,1017,1017,0.0
Raw Material,0.0,72,1017,1017,0.0
Raw Material,0.0,72,1017,1017,0.0
Order Only,0.0,30,561,561,0.0
Raw Material,0.0,169,2853,2853,0.0
Type4 Component,0.001,30,99,99,1.0
Raw Material,0.0,86,1072,1072,0.0
Raw Material,0.0,86,1072,1072,0.0
Raw Material,0.0,86,1072,1072,0.0
Raw Material,0.0,366,2854,2854,0.0
Raw Material,0.0,366,2854,2854,0.0
Raw Material,0.0,366,2854,2854,0.0
Raw Material,0.0,47,4009,4009,0.0
Raw Material,0.0,47,4009,4009,0.0
Raw Material,0.0,47,4009,4009,0.0
Raw Material,0.0,47,4009,4009,0.0
Raw Material,0.0,92,943,943,0.0
Raw Material,0.0,92,982,982,0.0
Raw Material,0.0,92,982,982,0.0
Raw Material,0.0,92,982,982,0.0
Raw Material,0.0,30,2339,2339,0.0
Raw Material,0.0,52,49,49,0.0
Raw Material,0.0,92,1310,1310,0.0
Raw Material,0.0,92,1310,1310,0.0
Raw Material,0.0,92,1310,1310,0.0
Raw Material,0.0,92,1310,1310,0.0
Raw Material,0.0,62,72,72,0.0
Raw Material,0.0,182,3874,3874,0.0
Raw Material,0.0,62,73,73,0.0
Raw Material,0.0,122,3647,3647,0.0
Raw Material,0.0,32,3041,3041,0.0
Raw Material,0.0,37,2975,2975,0.0
Raw Material,0.0,62,70,70,0.0
Raw Material,0.0,62,70,70,0.0
Raw Material,0.0,62,70,70,0.0
Raw Material,0.0,92,1317,1317,0.0
Raw Material,0.0,92,1317,1317,0.0
Raw Material,0.0,92,1317,1317,0.0
Raw Material,0.0,122,3466,3466,0.0
Raw Material,0.0,122,3466,3466,0.0
Raw Material,0.0,172,3633,3633,0.0
Raw Material,0.0,172,3633,3633,0.0
Raw Material,0.0,122,3648,3648,0.0
Raw Material,0.0,122,3648,3648,0.0
Raw Material,0.0,122,3648,3648,0.0
Raw Material,0.0,92,1318,1318,0.0
Raw Material,0.0,92,1318,1318,0.0
Raw Material,0.0,92,1318,1318,0.0
Raw Material,0.0,100,2057,2057,0.0
Raw Material,0.0,100,2057,2057,0.0
Raw Material,0.0,100,2057,2057,0.0
Raw Material,0.0,360,2822,2822,0.0
Raw Material,0.0,37,2977,2977,0.0
Raw Material,0.0,233,3619,3619,0.0
Raw Material,0.0,122,3895,3895,0.0
Order Only,0.001,30,585,585,1.0
Order Only,0.001,30,585,585,1.0
Raw Material,0.0,121,3659,3659,0.0
Raw Material,0.0,169,2786,2786,0.0
Raw Material,0.0,92,3345,3345,0.0
Raw Material,0.0,92,3345,3345,0.0
Raw Material,0.0,122,2782,2782,0.0
Raw Material,0.0,73,2660,2660,0.0
Raw Material,0.0,73,2660,2660,0.0
Raw Material,0.0,77,3483,3483,0.0
Raw Material,0.0,182,3868,3868,0.0
Raw Material,0.0,142,2018,2018,0.0
Raw Material,0.0,142,2018,2018,0.0
Raw Material,0.0,142,2018,2018,0.0
Raw Material,0.0,47,2997,2997,0.0
Order Only,0.001,30,3336,3336,1.0
Order Only,0.001,30,3336,3336,1.0
Raw Material,0.0,72,2555,2555,0.0
Raw Material,0.0,47,3105,3105,0.0
Raw Material,0.0,360,3726,3726,0.0
Raw Material,0.0,87,1070,1070,0.0
Raw Material,0.0,87,1070,1070,0.0
Raw Material,0.0,87,1070,1070,0.0
Raw Material,0.0,87,1070,1070,0.0
Raw Material,0.0,114,1812,1812,0.0
Raw Material,0.0,114,1812,1812,0.0
Raw Material,0.0,114,1812,1812,0.0
Raw Material,0.0,93,3599,3599,0.0
Raw Material,0.0,93,3599,3599,0.0
Raw Material,0.0,93,3599,3599,0.0
