plant,period
196,98
196,105
196,112
196,119
196,126
196,133
196,140
131,36
131,37
131,38
131,39
131,40
131,41
131,42
131,43
131,44
131,45
131,46
131,47
131,48
131,49
131,50
131,51
131,52
131,53
131,54
131,55
131,56
131,57
131,58
131,59
131,60
131,61
131,62
131,63
131,64
131,65
131,66
131,67
131,68
131,69
131,70
131,77
131,84
131,91
131,98
131,105
131,112
131,119
131,126
131,133
131,140
141,36
141,37
141,38
141,39
141,40
141,41
141,42
141,43
141,44
141,45
141,46
141,47
141,48
141,49
141,50
141,51
141,52
141,53
141,54
141,55
141,56
141,57
141,58
141,59
141,60
141,61
141,62
141,63
141,64
141,65
141,66
141,67
141,68
141,69
141,70
141,77
141,84
141,91
141,98
141,105
141,112
141,119
141,126
141,133
141,140
121,36
121,37
121,38
121,39
121,40
121,41
121,42
121,43
121,44
121,45
121,46
121,47
121,48
121,49
121,50
121,51
121,52
121,53
121,54
121,55
121,56
121,57
121,58
121,59
121,60
121,61
121,62
121,63
121,64
121,65
121,66
121,67
121,68
121,69
121,70
121,77
121,84
121,91
121,98
121,105
121,112
121,119
121,126
121,133
121,140
84,36
84,37
84,38
84,39
84,40
84,41
84,42
84,43
84,44
84,45
84,46
84,47
84,48
84,49
84,50
84,51
84,52
84,53
84,54
84,55
84,56
84,57
84,58
84,59
84,60
84,61
84,62
84,63
84,64
84,65
84,66
84,67
84,68
84,69
84,70
84,77
84,84
84,91
84,98
84,105
84,112
84,119
84,126
84,133
84,140
100,36
100,37
100,38
100,39
100,40
100,41
100,42
100,43
100,44
100,45
100,46
100,47
100,48
100,49
100,50
100,51
100,52
100,53
100,54
100,55
100,56
100,57
100,58
100,59
100,60
100,61
100,62
100,63
100,64
100,65
100,66
100,67
100,68
100,69
100,70
100,77
100,84
100,91
100,98
100,105
100,112
100,119
100,126
100,133
100,140
214,36
214,37
214,38
214,39
214,40
214,42
214,43
214,44
214,45
214,46
214,47
214,49
214,50
214,51
214,52
214,53
214,54
214,56
214,57
214,58
214,59
214,60
214,61
214,63
214,64
214,65
214,66
214,67
214,68
214,69
214,70
214,77
214,84
214,91
214,98
214,105
214,112
214,119
214,126
214,133
214,140
133,36
133,37
133,38
133,39
133,40
133,42
133,43
133,44
133,45
133,46
133,47
133,49
133,50
133,51
133,52
133,53
133,54
133,56
133,57
133,58
133,59
133,60
133,61
133,63
133,64
133,65
133,66
133,67
133,68
133,70
133,77
133,84
133,91
133,98
133,105
133,112
133,119
133,126
133,133
133,140
87,36
87,37
87,38
87,39
87,40
87,41
87,42
87,43
87,44
87,45
87,46
87,47
87,48
87,49
87,50
87,51
87,52
87,53
87,54
87,55
87,56
87,57
87,58
87,59
87,60
87,61
87,62
87,63
87,64
87,65
87,66
87,67
87,68
87,69
87,70
87,77
87,84
87,91
87,98
87,105
87,112
87,119
87,126
87,133
87,140
240,36
240,37
240,38
240,39
240,40
240,41
240,42
240,43
240,44
240,45
240,46
240,47
240,48
240,49
240,50
240,51
240,52
240,53
240,54
240,55
240,56
240,57
240,58
240,59
240,60
240,61
240,62
240,63
240,64
240,65
240,66
240,67
240,68
240,69
240,70
240,77
240,84
240,91
240,98
240,105
240,112
240,119
240,126
240,133
240,140
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,77
80,84
80,91
80,98
80,105
80,112
80,119
80,126
80,133
80,140
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,77
80,84
80,91
80,98
80,105
80,112
80,119
80,126
80,133
80,140
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,77
80,84
80,91
80,98
80,105
80,112
80,119
80,126
80,133
80,140
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,77
80,84
80,91
80,98
80,105
80,112
80,119
80,126
80,133
80,140
42,36
42,37
42,38
42,39
42,40
42,41
42,42
42,43
42,44
42,45
42,46
42,47
42,48
42,49
42,50
42,51
42,52
42,53
42,54
42,55
42,56
42,57
42,58
42,59
42,60
42,61
42,62
42,63
42,64
42,65
42,66
42,67
42,68
42,69
42,70
42,77
42,84
42,91
42,98
42,105
42,112
42,119
42,126
42,133
42,140
13,36
13,37
13,38
13,39
13,40
13,42
13,43
13,44
13,45
13,46
13,47
13,49
13,50
13,51
13,52
13,53
13,54
13,56
13,57
13,58
13,59
13,60
13,61
13,63
13,64
13,65
13,66
13,67
13,68
13,70
13,77
13,84
13,91
13,98
13,105
13,112
13,119
13,126
13,133
13,140
57,36
57,37
57,38
57,39
57,40
57,41
57,42
57,43
57,44
57,45
57,46
57,47
57,48
57,49
57,50
57,51
57,52
57,53
57,54
57,55
57,56
57,57
57,58
57,59
57,60
57,61
57,62
57,63
57,64
57,65
57,66
57,67
57,68
57,69
57,70
57,77
57,84
57,91
57,98
57,105
57,112
57,119
57,126
57,133
57,140
182,36
182,37
182,38
182,39
182,40
182,42
182,43
182,44
182,45
182,46
182,47
182,49
182,50
182,51
182,52
182,53
182,54
182,56
182,57
182,58
182,59
182,60
182,61
182,63
182,64
182,65
182,66
182,67
182,68
182,70
182,77
182,84
182,91
182,98
182,105
182,112
182,119
182,126
182,133
182,140
144,36
144,37
144,38
144,39
144,40
144,41
144,42
144,43
144,44
144,45
144,46
144,47
144,48
144,49
144,50
144,51
144,52
144,53
144,54
144,55
144,56
144,57
144,58
144,59
144,60
144,61
144,62
144,63
144,64
144,65
144,66
144,67
144,68
144,69
144,70
144,77
144,84
144,91
144,98
144,105
144,112
144,119
144,126
144,133
144,140
65,36
65,37
65,38
65,39
65,40
65,41
65,42
65,43
65,44
65,45
65,46
65,47
65,48
65,49
65,50
65,51
65,52
65,53
65,54
65,55
65,56
65,57
65,58
65,59
65,60
65,61
65,62
65,63
65,64
65,65
65,66
65,67
65,68
65,69
65,70
65,77
65,84
65,91
65,98
65,105
65,112
65,119
65,126
65,133
65,140
18,36
18,37
18,38
18,39
18,40
18,42
18,43
18,44
18,45
18,46
18,47
18,49
18,50
18,51
18,52
18,53
18,54
18,56
18,57
18,58
18,59
18,60
18,61
18,63
18,64
18,65
18,66
18,67
18,68
18,70
18,77
18,84
18,91
18,98
18,105
18,112
18,119
18,126
18,133
18,140
3,36
3,37
3,38
3,39
3,40
3,41
3,42
3,43
3,44
3,45
3,46
3,47
3,48
3,49
3,50
3,51
3,52
3,53
3,54
3,55
3,56
3,57
3,58
3,59
3,60
3,61
3,62
3,63
3,64
3,65
3,66
3,67
3,68
3,69
3,70
3,77
3,84
3,91
3,98
3,105
3,112
3,119
3,126
3,133
3,140
59,36
59,37
59,38
59,39
59,40
59,41
59,42
59,43
59,44
59,45
59,46
59,47
59,48
59,49
59,50
59,51
59,52
59,53
59,54
59,55
59,56
59,57
59,58
59,59
59,60
59,61
59,62
59,63
59,64
59,65
59,66
59,67
59,68
59,69
59,70
59,77
59,84
59,91
59,98
59,105
59,112
59,119
59,126
59,133
59,140
183,36
183,37
183,38
183,39
183,40
183,41
183,42
183,43
183,44
183,45
183,46
183,47
183,48
183,49
183,50
183,51
183,52
183,53
183,54
183,55
183,56
183,57
183,58
183,59
183,60
183,61
183,62
183,63
183,64
183,65
183,66
183,67
183,68
183,69
183,70
183,77
183,84
183,91
183,98
183,105
183,112
183,119
183,126
183,133
183,140
244,36
244,37
244,38
244,39
244,40
244,41
244,42
244,43
244,44
244,45
244,46
244,47
244,48
244,49
244,50
244,51
244,52
244,53
244,54
244,55
244,56
244,57
244,58
244,59
244,60
244,61
244,62
244,63
244,64
244,65
244,66
244,67
244,68
244,69
244,70
244,77
244,84
244,91
244,98
244,105
244,112
244,119
244,126
244,133
244,140
29,36
29,37
29,38
29,39
29,40
29,42
29,43
29,44
29,45
29,46
29,47
29,49
29,50
29,51
29,52
29,53
29,54
29,56
29,57
29,58
29,59
29,60
29,61
29,63
29,64
29,65
29,66
29,67
29,68
29,70
29,77
29,84
29,91
29,98
29,105
29,112
29,119
29,126
29,133
29,140
213,36
213,37
213,38
213,39
213,40
213,41
213,42
213,43
213,44
213,45
213,46
213,47
213,48
213,49
213,50
213,51
213,52
213,53
213,54
213,55
213,56
213,57
213,58
213,59
213,60
213,61
213,62
213,63
213,64
213,65
213,66
213,67
213,68
213,69
213,70
213,77
213,84
213,91
213,98
213,105
213,112
213,119
213,126
213,133
213,140
260,36
260,37
260,38
260,39
260,40
260,41
260,42
260,43
260,44
260,45
260,46
260,47
260,48
260,49
260,50
260,51
260,52
260,53
260,54
260,55
260,56
260,57
260,58
260,59
260,60
260,61
260,62
260,63
260,64
260,65
260,66
260,67
260,68
260,69
260,70
260,77
260,84
260,91
260,98
260,105
260,112
260,119
260,126
260,133
260,140
82,36
82,37
82,38
82,39
82,40
82,41
82,42
82,43
82,44
82,45
82,46
82,47
82,48
82,49
82,50
82,51
82,52
82,53
82,54
82,55
82,56
82,57
82,58
82,59
82,60
82,61
82,62
82,63
82,64
82,65
82,66
82,67
82,68
82,69
82,70
82,77
82,84
82,91
82,98
82,105
82,112
82,119
82,126
82,133
82,140
232,36
232,37
232,38
232,39
232,40
232,41
232,42
232,43
232,44
232,45
232,46
232,47
232,48
232,49
232,50
232,51
232,52
232,53
232,54
232,55
232,56
232,57
232,58
232,59
232,60
232,61
232,62
232,63
232,64
232,65
232,66
232,67
232,68
232,69
232,70
232,77
232,84
232,91
232,98
232,105
232,112
232,119
232,126
232,133
232,140
26,36
26,37
26,38
26,39
26,40
26,41
26,42
26,43
26,44
26,45
26,46
26,47
26,48
26,49
26,50
26,51
26,52
26,53
26,54
26,55
26,56
26,57
26,58
26,59
26,60
26,61
26,62
26,63
26,64
26,65
26,66
26,67
26,68
26,69
26,70
26,77
26,84
26,91
26,98
26,105
26,112
26,119
26,126
26,133
26,140
248,36
248,37
248,38
248,39
248,40
248,41
248,42
248,43
248,44
248,45
248,46
248,47
248,48
248,49
248,50
248,51
248,52
248,53
248,54
248,55
248,56
248,57
248,58
248,59
248,60
248,61
248,62
248,63
248,64
248,65
248,66
248,67
248,68
248,69
248,70
248,77
248,84
248,91
248,98
248,105
248,112
248,119
248,126
248,133
248,140
61,36
61,37
61,38
61,39
61,40
61,41
61,42
61,43
61,44
61,45
61,46
61,47
61,48
61,49
61,50
61,51
61,52
61,53
61,54
61,55
61,56
61,57
61,58
61,59
61,60
61,61
61,62
61,63
61,64
61,65
61,66
61,67
61,68
61,69
61,70
61,77
61,84
61,91
61,98
61,105
61,112
61,119
61,126
61,133
61,140
156,36
156,37
156,38
156,39
156,40
156,41
156,42
156,43
156,44
156,45
156,46
156,47
156,48
156,49
156,50
156,51
156,52
156,53
156,54
156,55
156,56
156,57
156,58
156,59
156,60
156,61
156,62
156,63
156,64
156,65
156,66
156,67
156,68
156,69
156,70
156,77
156,84
156,91
156,98
156,105
156,112
156,119
156,126
156,133
156,140
126,36
126,37
126,38
126,39
126,40
126,41
126,42
126,43
126,44
126,45
126,46
126,47
126,48
126,49
126,50
126,51
126,52
126,53
126,54
126,55
126,56
126,57
126,58
126,59
126,60
126,61
126,62
126,63
126,64
126,65
126,66
126,67
126,68
126,69
126,70
126,77
126,84
126,91
126,98
126,105
126,112
126,119
126,126
126,133
126,140
263,36
263,37
263,38
263,39
263,40
263,41
263,42
263,43
263,44
263,45
263,46
263,47
263,48
263,49
263,50
263,51
263,52
263,53
263,54
263,55
263,56
263,57
263,58
263,59
263,60
263,61
263,62
263,63
263,64
263,65
263,66
263,67
263,68
263,69
263,70
263,77
263,84
263,91
263,98
263,105
263,112
263,119
263,126
263,133
263,140
66,36
66,37
66,38
66,39
66,40
66,41
66,42
66,43
66,44
66,45
66,46
66,47
66,48
66,49
66,50
66,51
66,52
66,53
66,54
66,55
66,56
66,57
66,58
66,59
66,60
66,61
66,62
66,63
66,64
66,65
66,66
66,67
66,68
66,69
66,70
66,77
66,84
66,91
66,98
66,105
66,112
66,119
66,126
66,133
66,140
221,36
221,37
221,38
221,39
221,40
221,41
221,42
221,43
221,44
221,45
221,46
221,47
221,48
221,49
221,50
221,51
221,52
221,53
221,54
221,55
221,56
221,57
221,58
221,59
221,60
221,61
221,62
221,63
221,64
221,65
221,66
221,67
221,68
221,69
221,70
221,77
221,84
221,91
221,98
221,105
221,112
221,119
221,126
221,133
221,140
169,36
169,37
169,38
169,39
169,40
169,41
169,42
169,43
169,44
169,45
169,46
169,47
169,48
169,49
169,50
169,51
169,52
169,53
169,54
169,55
169,56
169,57
169,58
169,59
169,60
169,61
169,62
169,63
169,64
169,65
169,66
169,67
169,68
169,69
169,70
169,77
169,84
169,91
169,98
169,105
169,112
169,119
169,126
169,133
169,140
249,36
249,37
249,38
249,39
249,40
249,41
249,42
249,43
249,44
249,45
249,46
249,47
249,48
249,49
249,50
249,51
249,52
249,53
249,54
249,55
249,56
249,57
249,58
249,59
249,60
249,61
249,62
249,63
249,64
249,65
249,66
249,67
249,68
249,69
249,70
249,77
249,84
249,91
249,98
249,105
249,112
249,119
249,126
249,133
249,140
28,36
28,37
28,38
28,39
28,40
28,41
28,42
28,43
28,44
28,45
28,46
28,47
28,48
28,49
28,50
28,51
28,52
28,53
28,54
28,55
28,56
28,57
28,58
28,59
28,60
28,61
28,62
28,63
28,64
28,65
28,66
28,67
28,68
28,69
28,70
28,77
28,84
28,91
28,98
28,105
28,112
28,119
28,126
28,133
28,140
242,36
242,37
242,38
242,39
242,40
242,41
242,42
242,43
242,44
242,45
242,46
242,47
242,48
242,49
242,50
242,51
242,52
242,53
242,54
242,55
242,56
242,57
242,58
242,59
242,60
242,61
242,62
242,63
242,64
242,65
242,66
242,67
242,68
242,69
242,70
242,77
242,84
242,91
242,98
242,105
242,112
242,119
242,126
242,133
242,140
255,36
255,37
255,38
255,39
255,40
255,41
255,42
255,43
255,44
255,45
255,46
255,47
255,48
255,49
255,50
255,51
255,52
255,53
255,54
255,55
255,56
255,57
255,58
255,59
255,60
255,61
255,62
255,63
255,64
255,65
255,66
255,67
255,68
255,69
255,70
255,77
255,84
255,91
255,98
255,105
255,112
255,119
255,126
255,133
255,140
6,36
6,37
6,38
6,39
6,40
6,41
6,42
6,43
6,44
6,45
6,46
6,47
6,48
6,49
6,50
6,51
6,52
6,53
6,54
6,55
6,56
6,57
6,58
6,59
6,60
6,61
6,62
6,63
6,64
6,65
6,66
6,67
6,68
6,69
6,70
6,77
6,84
6,91
6,98
6,105
6,112
6,119
6,126
6,133
6,140
218,36
218,37
218,38
218,39
218,40
218,41
218,42
218,43
218,44
218,45
218,46
218,47
218,48
218,49
218,50
218,51
218,52
218,53
218,54
218,55
218,56
218,57
218,58
218,59
218,60
218,61
218,62
218,63
218,64
218,65
218,66
218,67
218,68
218,69
218,70
218,77
218,84
218,91
218,98
218,105
218,112
218,119
218,126
218,133
218,140
120,36
120,37
120,38
120,39
120,40
120,41
120,42
120,43
120,44
120,45
120,46
120,47
120,48
120,49
120,50
120,51
120,52
120,53
120,54
120,55
120,56
120,57
120,58
120,59
120,60
120,61
120,62
120,63
120,64
120,65
120,66
120,67
120,68
120,69
120,70
120,77
120,84
120,91
120,98
120,105
120,112
120,119
120,126
120,133
120,140
211,36
211,37
211,38
211,39
211,40
211,41
211,42
211,43
211,44
211,45
211,46
211,47
211,48
211,49
211,50
211,51
211,52
211,53
211,54
211,55
211,56
211,57
211,58
211,59
211,60
211,61
211,62
211,63
211,64
211,65
211,66
211,67
211,68
211,69
211,70
211,77
211,84
211,91
211,98
211,105
211,112
211,119
211,126
211,133
211,140
118,36
118,37
118,38
118,39
118,40
118,41
118,42
118,43
118,44
118,45
118,46
118,47
118,48
118,49
118,50
118,51
118,52
118,53
118,54
118,55
118,56
118,57
118,58
118,59
118,60
118,61
118,62
118,63
118,64
118,65
118,66
118,67
118,68
118,69
118,70
118,77
118,84
118,91
118,98
118,105
118,112
118,119
118,126
118,133
118,140
11,36
11,37
11,38
11,39
11,40
11,42
11,43
11,44
11,45
11,46
11,47
11,49
11,50
11,51
11,52
11,53
11,54
11,56
11,57
11,58
11,59
11,60
11,61
11,63
11,64
11,65
11,66
11,67
11,68
11,70
11,77
11,84
11,91
11,98
11,105
11,112
11,119
11,126
11,133
11,140
207,36
207,37
207,38
207,39
207,40
207,41
207,42
207,43
207,44
207,45
207,46
207,47
207,48
207,49
207,50
207,51
207,52
207,53
207,54
207,55
207,56
207,57
207,58
207,59
207,60
207,61
207,62
207,63
207,64
207,65
207,66
207,67
207,68
207,69
207,70
207,77
207,84
207,91
207,98
207,105
207,112
207,119
207,126
207,133
207,140
105,36
105,37
105,38
105,39
105,40
105,41
105,42
105,43
105,44
105,45
105,46
105,47
105,48
105,49
105,50
105,51
105,52
105,53
105,54
105,55
105,56
105,57
105,58
105,59
105,60
105,61
105,62
105,63
105,64
105,65
105,66
105,67
105,68
105,69
105,70
105,77
105,84
105,91
105,98
105,105
105,112
105,119
105,126
105,133
105,140
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,77
0,84
0,91
0,98
0,105
0,112
0,119
0,126
0,133
0,140
20,36
20,37
20,38
20,39
20,40
20,42
20,43
20,44
20,45
20,46
20,47
20,49
20,50
20,51
20,52
20,53
20,54
20,56
20,57
20,58
20,59
20,60
20,61
20,63
20,64
20,65
20,66
20,67
20,68
20,70
20,77
20,84
20,91
20,98
20,105
20,112
20,119
20,126
20,133
20,140
93,36
93,37
93,38
93,39
93,40
93,42
93,43
93,44
93,45
93,46
93,47
93,49
93,50
93,51
93,52
93,53
93,54
93,56
93,57
93,58
93,59
93,60
93,61
93,63
93,64
93,65
93,66
93,67
93,68
93,70
93,77
93,84
93,91
93,98
93,105
93,112
93,119
93,126
93,133
93,140
192,36
192,37
192,38
192,39
192,40
192,41
192,42
192,43
192,44
192,45
192,46
192,47
192,48
192,49
192,50
192,51
192,52
192,53
192,54
192,55
192,56
192,57
192,58
192,59
192,60
192,61
192,62
192,63
192,64
192,65
192,66
192,67
192,68
192,69
192,70
192,77
192,84
192,91
192,98
192,105
192,112
192,119
192,126
192,133
192,140
189,36
189,37
189,38
189,39
189,40
189,41
189,42
189,43
189,44
189,45
189,46
189,47
189,48
189,49
189,50
189,51
189,52
189,53
189,54
189,55
189,56
189,57
189,58
189,59
189,60
189,61
189,62
189,63
189,64
189,65
189,66
189,67
189,68
189,69
189,70
189,77
189,84
189,91
189,98
189,105
189,112
189,119
189,126
189,133
189,140
250,36
250,37
250,38
250,39
250,40
250,41
250,42
250,43
250,44
250,45
250,46
250,47
250,48
250,49
250,50
250,51
250,52
250,53
250,54
250,55
250,56
250,57
250,58
250,59
250,60
250,61
250,62
250,63
250,64
250,65
250,66
250,67
250,68
250,69
250,70
250,77
250,84
250,91
250,98
250,105
250,112
250,119
250,126
250,133
250,140
40,36
40,37
40,38
40,39
40,40
40,41
40,42
40,43
40,44
40,45
40,46
40,47
40,48
40,49
40,50
40,51
40,52
40,53
40,54
40,55
40,56
40,57
40,58
40,59
40,60
40,61
40,62
40,63
40,64
40,65
40,66
40,67
40,68
40,69
40,70
40,77
40,84
40,91
40,98
40,105
40,112
40,119
40,126
40,133
40,140
32,36
32,37
32,38
32,39
32,40
32,41
32,42
32,43
32,44
32,45
32,46
32,47
32,48
32,49
32,50
32,51
32,52
32,53
32,54
32,55
32,56
32,57
32,58
32,59
32,60
32,61
32,62
32,63
32,64
32,65
32,66
32,67
32,68
32,69
32,70
32,77
32,84
32,91
32,98
32,105
32,112
32,119
32,126
32,133
32,140
45,36
45,37
45,38
45,39
45,40
45,41
45,42
45,43
45,44
45,45
45,46
45,47
45,48
45,49
45,50
45,51
45,52
45,53
45,54
45,55
45,56
45,57
45,58
45,59
45,60
45,61
45,62
45,63
45,64
45,65
45,66
45,67
45,68
45,69
45,70
45,77
45,84
45,91
45,98
45,105
45,112
45,119
45,126
45,133
45,140
5,36
5,37
5,38
5,39
5,40
5,42
5,43
5,44
5,45
5,46
5,47
5,49
5,50
5,51
5,52
5,53
5,54
5,56
5,57
5,58
5,59
5,60
5,61
5,63
5,64
5,65
5,66
5,67
5,68
5,70
5,77
5,84
5,91
5,98
5,105
5,112
5,119
5,126
5,133
5,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
52,36
52,37
52,38
52,39
52,40
52,41
52,42
52,43
52,44
52,45
52,46
52,47
52,48
52,49
52,50
52,51
52,52
52,53
52,54
52,55
52,56
52,57
52,58
52,59
52,60
52,61
52,62
52,63
52,64
52,65
52,66
52,67
52,68
52,69
52,70
52,77
52,84
52,91
52,98
52,105
52,112
52,119
52,126
52,133
52,140
99,36
99,37
99,38
99,39
99,40
99,41
99,42
99,43
99,44
99,45
99,46
99,47
99,48
99,49
99,50
99,51
99,52
99,53
99,54
99,55
99,56
99,57
99,58
99,59
99,60
99,61
99,62
99,63
99,64
99,65
99,66
99,67
99,68
99,69
99,70
99,77
99,84
99,91
99,98
99,105
99,112
99,119
99,126
99,133
99,140
50,36
50,37
50,38
50,39
50,40
50,42
50,43
50,44
50,45
50,46
50,47
50,49
50,50
50,51
50,52
50,53
50,54
50,56
50,57
50,58
50,59
50,60
50,61
50,63
50,64
50,65
50,66
50,67
50,68
50,70
50,77
50,84
50,91
50,98
50,105
50,112
50,119
50,126
50,133
50,140
187,36
187,37
187,38
187,39
187,40
187,41
187,42
187,43
187,44
187,45
187,46
187,47
187,48
187,49
187,50
187,51
187,52
187,53
187,54
187,55
187,56
187,57
187,58
187,59
187,60
187,61
187,62
187,63
187,64
187,65
187,66
187,67
187,68
187,69
187,70
187,77
187,84
187,91
187,98
187,105
187,112
187,119
187,126
187,133
187,140
25,36
25,37
25,38
25,39
25,40
25,42
25,43
25,44
25,45
25,46
25,47
25,49
25,50
25,51
25,52
25,53
25,54
25,56
25,57
25,58
25,59
25,60
25,61
25,63
25,64
25,65
25,66
25,67
25,68
25,70
25,77
25,84
25,91
25,98
25,105
25,112
25,119
25,126
25,133
25,140
41,36
41,37
41,38
41,39
41,40
41,41
41,42
41,43
41,44
41,45
41,46
41,47
41,48
41,49
41,50
41,51
41,52
41,53
41,54
41,55
41,56
41,57
41,58
41,59
41,60
41,61
41,62
41,63
41,64
41,65
41,66
41,67
41,68
41,69
41,70
41,77
41,84
41,91
41,98
41,105
41,112
41,119
41,126
41,133
41,140
212,36
212,37
212,38
212,39
212,40
212,42
212,43
212,44
212,45
212,46
212,47
212,49
212,50
212,51
212,52
212,53
212,54
212,56
212,57
212,58
212,59
212,60
212,61
212,63
212,64
212,65
212,66
212,67
212,68
212,70
212,77
212,84
212,91
212,98
212,105
212,112
212,119
212,126
212,133
212,140
23,36
23,37
23,38
23,39
23,40
23,41
23,42
23,43
23,44
23,45
23,46
23,47
23,48
23,49
23,50
23,51
23,52
23,53
23,54
23,55
23,56
23,57
23,58
23,59
23,60
23,61
23,62
23,63
23,64
23,65
23,66
23,67
23,68
23,69
23,70
23,77
23,84
23,91
23,98
23,105
23,112
23,119
23,126
23,133
23,140
264,36
264,37
264,38
264,39
264,40
264,41
264,42
264,43
264,44
264,45
264,46
264,47
264,48
264,49
264,50
264,51
264,52
264,53
264,54
264,55
264,56
264,57
264,58
264,59
264,60
264,61
264,62
264,63
264,64
264,65
264,66
264,67
264,68
264,69
264,70
264,77
264,84
264,91
264,98
264,105
264,112
264,119
264,126
264,133
264,140
86,36
86,37
86,38
86,39
86,40
86,41
86,42
86,43
86,44
86,45
86,46
86,47
86,48
86,49
86,50
86,51
86,52
86,53
86,54
86,55
86,56
86,57
86,58
86,59
86,60
86,61
86,62
86,63
86,64
86,65
86,66
86,67
86,68
86,69
86,70
86,77
86,84
86,91
86,98
86,105
86,112
86,119
86,126
86,133
86,140
236,36
236,37
236,38
236,39
236,40
236,41
236,42
236,43
236,44
236,45
236,46
236,47
236,48
236,49
236,50
236,51
236,52
236,53
236,54
236,55
236,56
236,57
236,58
236,59
236,60
236,61
236,62
236,63
236,64
236,65
236,66
236,67
236,68
236,69
236,70
236,77
236,84
236,91
236,98
236,105
236,112
236,119
236,126
236,133
236,140
265,36
265,37
265,38
265,39
265,40
265,41
265,42
265,43
265,44
265,45
265,46
265,47
265,48
265,49
265,50
265,51
265,52
265,53
265,54
265,55
265,56
265,57
265,58
265,59
265,60
265,61
265,62
265,63
265,64
265,65
265,66
265,67
265,68
265,69
265,70
265,77
265,84
265,91
265,98
265,105
265,112
265,119
265,126
265,133
265,140
78,36
78,37
78,38
78,39
78,40
78,41
78,42
78,43
78,44
78,45
78,46
78,47
78,48
78,49
78,50
78,51
78,52
78,53
78,54
78,55
78,56
78,57
78,58
78,59
78,60
78,61
78,62
78,63
78,64
78,65
78,66
78,67
78,68
78,69
78,70
78,77
78,84
78,91
78,98
78,105
78,112
78,119
78,126
78,133
78,140
