qty,plant,assembly,component
1.0,72,507,2298
1.0,72,507,2297
1.0,72,507,2162
2.0,72,507,2146
4.0,72,507,2144
6.0,72,507,2134
8.0,72,485,2134
85.0,72,507,1904
3.0,4,506,1904
3.0,4,505,1904
3.0,72,501,1904
3.0,72,485,1904
2.0,168,478,1904
2.0,168,477,1904
24.0,70,449,1904
19.0,261,81,1904
10.0,72,507,1854
3.0,72,501,1854
1.0,72,456,1854
1.0,181,98,1854
1.0,181,98,1854
1.0,46,98,1854
1.0,46,98,1854
2.0,261,81,1854
2.0,261,81,1854
43.0,72,507,1802
16.0,4,506,1802
16.0,4,505,1802
31.0,133,504,1802
31.0,4,504,1802
46.0,72,501,1802
31.0,72,491,1802
31.0,72,490,1802
1.0,72,507,1752
21.0,72,507,1743
11.0,4,506,1743
11.0,4,505,1743
13.0,133,504,1743
13.0,4,504,1743
16.0,72,491,1743
16.0,72,490,1743
12.0,72,507,1736
2.0,72,507,1707
4.0,72,507,1569
5.0,72,507,1509
3.0,72,491,1509
3.0,72,490,1509
2.0,72,485,1509
2.0,72,507,1492
2.0,72,501,1492
2.0,72,507,1300
4.0,72,501,1300
1.0,72,485,1300
2.0,168,477,1300
3.0,72,507,1101
2.0,72,501,1101
2.0,72,491,1101
2.0,72,490,1101
2.0,72,485,1101
1.0,181,98,1101
1.0,46,98,1101
4.0,181,97,1101
4.0,46,97,1101
1.0,72,507,1076
4.0,72,507,1003
1.0,72,507,995
2.0,72,507,944
1.0,72,491,944
1.0,72,490,944
3.0,72,507,943
4.0,72,507,942
9.0,72,507,894
6.0,72,507,891
9.0,72,507,854
13.0,72,491,854
13.0,72,490,854
21.0,72,507,853
20.0,72,491,853
20.0,72,490,853
1.0,72,507,703
1.0,72,507,499
1.0,72,507,485
1.0,72,507,482
2.0,72,507,478
1.0,72,485,478
1.0,72,507,477
1.0,72,507,363
1.0,4,506,3857
1.0,4,505,3857
1.0,133,504,3857
1.0,4,504,3857
1.0,4,506,3795
1.0,4,505,3795
1.0,133,504,3795
1.0,4,504,3795
3.0,4,506,3544
3.0,4,505,3544
2.0,133,504,3544
2.0,4,504,3544
1.0,4,506,2790
1.0,4,505,2790
1.0,133,504,2790
1.0,4,504,2790
25.0,4,506,2646
25.0,4,505,2646
12.0,133,504,2646
12.0,4,504,2646
4.0,4,497,2646
2.0,72,483,2646
3.0,4,506,2141
3.0,4,505,2141
2.0,133,504,2141
2.0,4,504,2141
1.0,72,498,2141
1.0,4,497,2141
3.0,4,506,1858
3.0,4,505,1858
2.0,133,504,1858
2.0,4,504,1858
1.0,181,98,1858
1.0,46,98,1858
1.0,261,81,1858
3.0,4,506,1834
3.0,4,505,1834
6.0,4,506,1811
6.0,4,505,1811
8.0,168,101,1811
2.0,4,506,1772
2.0,4,505,1772
5.0,72,485,1772
51.0,4,506,1748
51.0,4,505,1748
13.0,133,504,1748
13.0,4,504,1748
4.0,72,483,1748
3.0,4,506,1400
3.0,4,505,1400
2.0,133,504,1400
2.0,4,504,1400
1.0,4,506,1307
1.0,4,505,1307
2.0,261,81,1307
6.0,4,506,1244
6.0,4,505,1244
4.0,133,504,1244
4.0,4,504,1244
2.0,72,495,1244
4.0,72,481,1244
2.0,181,98,1244
1.0,181,98,1244
2.0,46,98,1244
1.0,46,98,1244
9.0,181,97,1244
9.0,46,97,1244
2.0,4,506,1018
2.0,4,505,1018
1.0,133,504,1018
1.0,4,504,1018
3.0,4,506,963
3.0,4,505,963
2.0,133,504,963
2.0,4,504,963
3.0,4,506,923
3.0,4,505,923
2.0,72,501,923
1.0,72,491,923
1.0,72,490,923
3.0,4,506,897
3.0,4,505,897
2.0,133,504,897
2.0,4,504,897
1.0,4,506,864
1.0,4,505,864
1.0,133,504,864
1.0,4,504,864
2.0,72,483,864
1.0,4,506,336
1.0,4,505,336
1.0,133,504,1262
1.0,4,504,1262
1.0,181,98,1262
1.0,46,98,1262
1.0,181,97,1262
1.0,46,97,1262
8.0,261,81,1262
4.0,261,81,1262
1.0,133,504,355
1.0,4,504,355
1.0,72,501,3818
1.0,72,501,3814
1.0,72,501,3798
1.0,72,501,3790
1.0,72,456,3790
1.0,72,501,3750
1.0,72,456,3750
1.0,72,501,3721
1.0,72,501,3720
1.0,72,501,3700
5.0,72,501,3681
1.0,72,501,3601
2.0,72,501,3600
2.0,72,501,3563
1.0,168,477,3563
2.0,72,501,3471
1.0,72,501,3467
1.0,72,501,3404
2.0,72,456,3404
1.0,72,501,3402
1.0,72,456,3402
1.0,72,501,3395
3.0,72,501,3386
3.0,72,456,3386
2.0,261,81,3386
1.0,72,501,3384
2.0,72,456,3384
3.0,261,81,3384
2.0,261,81,3384
3.0,72,501,3182
3.0,72,483,3182
3.0,72,456,3182
1.0,72,501,3042
1.0,72,456,3042
2.0,72,501,2808
11.0,72,501,2796
1.0,72,473,2796
1.0,72,465,2796
1.0,72,464,2796
5.0,72,501,2780
1.0,4,497,2780
1.0,72,501,2770
6.0,72,501,2760
12.0,72,456,2760
1.0,72,501,2658
1.0,72,456,2658
3.0,72,501,2647
2.0,72,501,2604
1.0,72,501,2534
1.0,72,456,2534
1.0,72,501,2372
1.0,72,501,2328
1.0,72,501,2327
1.0,72,456,2327
12.0,72,501,2212
13.0,72,456,2212
1.0,72,501,2178
1.0,72,501,2172
1.0,72,501,2129
19.0,72,501,1978
19.0,72,501,1977
38.0,72,501,1930
13.0,72,456,1930
3.0,72,501,1928
4.0,72,481,1928
1.0,168,477,1928
2.0,72,501,1927
1.0,72,501,1900
1.0,72,501,1896
1.0,72,498,1896
1.0,4,497,1896
1.0,168,478,1896
1.0,181,97,1896
1.0,46,97,1896
1.0,138,58,1896
1.0,56,58,1896
1.0,138,54,1896
1.0,56,54,1896
1.0,72,501,1868
2.0,72,485,1868
6.0,181,97,1868
6.0,46,97,1868
1.0,72,501,1867
1.0,72,485,1867
9.0,181,97,1867
9.0,46,97,1867
2.0,72,501,1719
2.0,72,501,1595
2.0,72,501,1594
1.0,72,501,1541
1.0,72,501,1535
4.0,72,501,1522
3.0,72,456,1522
1.0,72,501,1507
2.0,72,501,1499
1.0,72,501,1496
1.0,72,501,1469
2.0,168,478,1469
2.0,72,501,1461
1.0,72,501,1414
2.0,72,501,1383
2.0,72,501,1330
1.0,261,81,1330
2.0,72,501,1318
1.0,181,97,1318
1.0,46,97,1318
4.0,261,81,1318
3.0,261,81,1318
2.0,261,81,1318
1.0,72,501,1310
3.0,72,491,1310
3.0,72,490,1310
2.0,72,485,1310
1.0,181,98,1310
1.0,46,98,1310
3.0,181,97,1310
3.0,46,97,1310
1.0,72,501,1309
1.0,72,501,1278
2.0,261,81,1278
2.0,72,501,1209
1.0,168,477,1209
2.0,72,501,1205
1.0,72,491,1205
1.0,72,490,1205
1.0,72,501,1117
1.0,72,501,1115
1.0,168,101,1115
2.0,72,501,1098
2.0,72,501,1082
1.0,181,97,1082
1.0,46,97,1082
1.0,261,81,1082
7.0,72,501,1000
1.0,72,501,986
1.0,72,501,977
1.0,72,501,955
3.0,72,501,901
1.0,72,501,900
1.0,72,501,862
6.0,72,501,860
1.0,72,501,360
3.0,72,499,2545
2.0,72,499,2544
1.0,72,499,2515
1.0,72,499,2497
1.0,72,499,364
1.0,72,498,2360
2.0,72,498,2326
1.0,72,498,1958
1.0,4,497,1958
1.0,72,498,354
1.0,4,497,3800
1.0,4,497,2367
2.0,261,81,2367
8.0,4,497,1564
4.0,4,497,1528
5.0,4,497,861
1.0,4,497,352
1.0,72,496,2859
1.0,72,496,353
1.0,72,495,3834
2.0,72,495,3555
2.0,181,97,3555
2.0,46,97,3555
1.0,72,495,2985
2.0,72,495,2890
1.0,72,495,2394
1.0,72,494,2394
1.0,133,493,2394
1.0,72,495,2196
6.0,72,495,2071
8.0,72,495,1545
1.0,72,495,1157
50.0,72,479,1157
6.0,168,101,1157
1.0,72,495,350
2.0,72,494,3177
3.0,72,494,2852
2.0,72,494,1901
1.0,133,486,1901
1.0,72,485,1901
1.0,133,493,3833
2.0,133,493,3170
1.0,133,493,2979
1.0,133,493,2858
1.0,133,493,349
1.0,72,491,3796
1.0,72,490,3796
1.0,72,491,3748
1.0,72,490,3748
1.0,72,491,3709
1.0,72,490,3709
2.0,72,491,3547
2.0,72,490,3547
2.0,72,485,3547
1.0,72,491,3315
1.0,72,490,3315
1.0,72,457,3315
1.0,72,491,3259
1.0,72,490,3259
2.0,72,491,3161
2.0,72,490,3161
1.0,72,491,3046
1.0,72,490,3046
1.0,72,457,3046
1.0,72,491,2919
1.0,72,490,2919
5.0,72,491,2774
5.0,72,490,2774
16.0,72,491,2745
16.0,72,490,2745
2.0,72,491,2507
2.0,72,490,2507
1.0,72,491,2499
1.0,72,490,2499
1.0,72,457,2499
1.0,72,491,2339
1.0,72,490,2339
2.0,72,491,2322
2.0,72,490,2322
2.0,72,457,2322
1.0,72,491,2143
1.0,72,490,2143
2.0,72,491,2131
2.0,72,490,2131
2.0,72,485,2131
5.0,72,491,1637
5.0,72,490,1637
1.0,72,491,1544
1.0,72,490,1544
1.0,181,97,1544
1.0,46,97,1544
1.0,72,491,1068
1.0,72,490,1068
2.0,72,491,969
2.0,72,490,969
5.0,72,491,882
5.0,72,490,882
4.0,72,491,856
4.0,72,490,856
1.0,72,491,347
1.0,72,490,347
2.0,72,489,2583
2.0,72,479,2583
1.0,72,489,346
1.0,133,486,3616
1.0,133,486,2193
1.0,72,485,3703
1.0,72,485,3698
1.0,72,481,3698
1.0,72,485,3537
1.0,72,485,3444
2.0,72,485,3412
1.0,72,485,3355
1.0,72,485,3317
1.0,72,485,3032
1.0,72,485,2753
1.0,261,81,2753
5.0,72,485,2571
1.0,72,485,2260
1.0,72,485,2246
1.0,72,485,2240
3.0,72,485,2216
66.0,72,485,1957
20.0,72,485,1929
6.0,72,485,1926
1.0,72,485,1895
3.0,181,97,1895
3.0,46,97,1895
7.0,261,81,1895
5.0,261,81,1895
1.0,261,81,1895
1.0,72,485,1892
14.0,261,81,1892
9.0,261,81,1892
16.0,72,485,1888
17.0,261,81,1888
7.0,261,81,1888
1.0,72,485,1519
1.0,72,485,1348
1.0,72,481,1348
1.0,72,485,1153
1.0,168,101,1153
1.0,181,97,1153
1.0,46,97,1153
2.0,72,485,1123
2.0,72,481,1123
13.0,168,101,1123
6.0,168,101,1123
1.0,72,485,1110
2.0,181,97,1110
2.0,46,97,1110
1.0,72,485,1073
2.0,72,481,1073
4.0,261,81,1073
2.0,261,81,1073
1.0,72,485,960
1.0,72,485,340
2.0,72,483,886
5.0,72,480,886
1.0,72,483,337
1.0,72,482,335
1.0,72,481,3761
1.0,72,481,3552
1.0,72,481,3531
1.0,72,481,3527
1.0,72,481,3523
1.0,72,481,3497
1.0,72,481,3464
1.0,72,481,3461
3.0,261,81,3461
3.0,261,81,3461
3.0,261,81,3461
1.0,72,481,3443
2.0,72,481,2798
3.0,72,481,2743
2.0,168,101,2743
2.0,168,101,2743
2.0,181,98,2743
2.0,46,98,2743
2.0,181,97,2743
2.0,46,97,2743
3.0,261,81,2743
13.0,72,481,2740
2.0,72,481,2585
4.0,181,97,2585
4.0,46,97,2585
1.0,72,481,2572
2.0,72,481,2569
1.0,72,481,2444
1.0,72,481,2368
1.0,72,481,2245
1.0,181,97,2245
1.0,46,97,2245
1.0,261,81,2245
2.0,72,481,2140
2.0,72,481,2139
1.0,72,481,2115
2.0,72,481,1943
7.0,72,481,1809
1.0,181,98,1809
1.0,46,98,1809
10.0,72,481,1687
7.0,181,97,1687
1.0,181,97,1687
7.0,46,97,1687
1.0,46,97,1687
14.0,72,481,1683
2.0,72,481,1626
1.0,72,481,1438
2.0,72,481,1398
1.0,72,481,1379
1.0,72,481,1363
1.0,181,98,1363
1.0,46,98,1363
1.0,181,97,1363
1.0,46,97,1363
1.0,72,481,1356
2.0,261,81,1356
1.0,72,481,1339
1.0,72,481,1293
3.0,261,81,1293
1.0,72,481,1286
2.0,261,81,1286
1.0,72,481,1279
1.0,72,481,1235
3.0,72,481,1199
10.0,181,98,1199
8.0,181,98,1199
10.0,46,98,1199
8.0,46,98,1199
8.0,181,97,1199
7.0,181,97,1199
8.0,46,97,1199
7.0,46,97,1199
8.0,261,81,1199
2.0,261,81,1199
1.0,72,481,1185
2.0,72,481,1177
2.0,72,481,1175
1.0,261,81,1175
1.0,72,481,1164
1.0,261,81,1164
1.0,72,481,1142
2.0,261,81,1142
1.0,261,81,1142
1.0,72,481,1126
1.0,261,81,1126
1.0,261,81,1126
1.0,72,481,1112
4.0,261,81,1112
1.0,261,81,1112
1.0,261,81,1112
2.0,72,481,1108
2.0,72,481,1099
2.0,261,81,1099
1.0,261,81,1099
5.0,72,481,1093
4.0,168,101,1093
1.0,168,101,1093
3.0,181,98,1093
2.0,181,98,1093
3.0,46,98,1093
2.0,46,98,1093
6.0,181,97,1093
2.0,181,97,1093
1.0,181,97,1093
6.0,46,97,1093
2.0,46,97,1093
1.0,46,97,1093
8.0,261,81,1093
1.0,72,481,1084
2.0,181,97,1084
1.0,181,97,1084
2.0,46,97,1084
1.0,46,97,1084
4.0,261,81,1084
1.0,261,81,1084
1.0,72,481,840
1.0,72,481,334
1.0,72,480,3313
1.0,72,480,2654
1.0,72,480,2653
2.0,72,480,875
1.0,72,480,863
1.0,72,480,333
50.0,72,479,3486
25.0,72,479,2699
2.0,168,101,2699
2.0,72,479,2511
2.0,72,479,2450
25.0,72,479,1038
1.0,72,479,331
1.0,168,478,3562
1.0,168,478,2826
1.0,168,478,2153
1.0,168,478,1898
1.0,168,478,1351
1.0,168,478,327
1.0,168,477,2154
1.0,168,477,326
2.0,71,475,2669
1.0,71,475,2370
1.0,71,475,324
7.0,72,474,2065
10.0,69,462,2065
2.0,72,473,4009
2.0,72,465,4009
2.0,72,464,4009
14.0,181,111,4009
4.0,181,111,4009
14.0,46,111,4009
4.0,46,111,4009
6.0,181,97,4009
6.0,46,97,4009
1.0,72,473,3723
1.0,72,465,3723
1.0,72,464,3723
1.0,72,473,3718
1.0,72,465,3718
1.0,72,464,3718
28.0,72,473,3614
28.0,72,465,3614
28.0,72,464,3614
8.0,72,473,3612
8.0,72,465,3612
8.0,72,464,3612
3.0,72,473,3568
3.0,72,465,3568
3.0,72,464,3568
2.0,69,463,3568
2.0,69,459,3568
6.0,72,473,3367
6.0,72,465,3367
6.0,72,464,3367
1.0,72,473,3035
1.0,72,465,3035
1.0,72,464,3035
1.0,69,463,3035
1.0,69,459,3035
1.0,72,473,2759
1.0,72,465,2759
1.0,72,464,2759
1.0,69,463,2759
1.0,69,459,2759
1.0,261,106,2759
1.0,168,106,2759
1.0,168,101,2759
2.0,72,473,2434
2.0,72,465,2434
2.0,72,464,2434
1.0,72,473,2399
1.0,72,465,2399
1.0,72,464,2399
1.0,72,473,2378
1.0,72,465,2378
1.0,72,464,2378
4.0,72,473,2198
4.0,72,465,2198
4.0,72,464,2198
1.0,72,473,2008
1.0,72,465,2008
1.0,72,464,2008
2.0,181,111,2008
2.0,46,111,2008
1.0,261,106,2008
1.0,168,106,2008
190.0,72,473,2002
190.0,72,465,2002
190.0,72,464,2002
183.0,72,473,1985
183.0,72,465,1985
183.0,72,464,1985
108.0,72,473,1968
108.0,72,465,1968
108.0,72,464,1968
236.0,72,473,1944
236.0,72,465,1944
236.0,72,464,1944
11.0,72,473,1745
11.0,72,465,1745
11.0,72,464,1745
2.0,181,111,1745
2.0,46,111,1745
2.0,72,473,1739
2.0,72,465,1739
2.0,72,464,1739
16.0,72,473,1720
16.0,72,465,1720
16.0,72,464,1720
12.0,69,463,1720
12.0,69,459,1720
3.0,72,473,1625
3.0,72,465,1625
3.0,72,464,1625
5.0,72,473,1572
5.0,72,465,1572
5.0,72,464,1572
7.0,69,463,1572
7.0,69,459,1572
8.0,72,473,1520
8.0,72,465,1520
8.0,72,464,1520
3.0,72,473,1061
3.0,72,465,1061
3.0,72,464,1061
1.0,72,473,444
1.0,72,465,444
1.0,72,464,444
12.0,231,471,3855
4.0,69,463,3855
12.0,69,460,3855
4.0,69,459,3855
3.0,231,471,3846
3.0,231,469,3846
2.0,69,463,3846
1.0,69,462,3846
3.0,69,460,3846
2.0,69,459,3846
1.0,69,453,3846
1.0,231,471,3793
1.0,231,469,3793
1.0,69,460,3793
2.0,231,471,3787
2.0,231,469,3787
1.0,231,471,3741
1.0,231,469,3741
1.0,69,460,3741
2.0,231,471,3693
2.0,231,469,3693
1.0,69,463,3693
2.0,69,460,3693
1.0,69,459,3693
2.0,231,471,3494
2.0,231,469,3494
2.0,69,463,3494
2.0,69,460,3494
2.0,69,459,3494
28.0,231,471,3489
28.0,231,469,3489
2.0,69,462,3489
28.0,69,460,3489
3.0,231,471,3416
3.0,231,469,3416
3.0,69,460,3416
1.0,72,457,3416
8.0,231,471,3397
8.0,69,460,3397
3.0,231,471,3325
3.0,231,469,3325
1.0,69,463,3325
1.0,69,462,3325
3.0,69,460,3325
1.0,69,459,3325
1.0,231,471,3117
2.0,231,471,3047
2.0,231,469,3047
2.0,69,460,3047
8.0,231,471,2946
8.0,231,469,2946
8.0,69,460,2946
4.0,231,471,2530
4.0,231,469,2530
4.0,69,460,2530
16.0,231,471,2438
16.0,231,469,2438
16.0,69,460,2438
2.0,231,471,2413
2.0,231,469,2413
2.0,69,460,2413
3.0,231,471,2335
3.0,231,469,2335
3.0,69,463,2335
3.0,69,460,2335
3.0,69,459,2335
1.0,231,471,2334
1.0,231,469,2334
1.0,69,462,2334
1.0,69,460,2334
6.0,231,471,2199
6.0,231,469,2199
11.0,69,463,2199
6.0,69,460,2199
11.0,69,459,2199
12.0,70,449,2199
290.0,231,471,2069
290.0,231,469,2069
290.0,69,460,2069
17.0,70,446,2069
58.0,231,471,2019
58.0,231,469,2019
58.0,69,460,2019
4.0,231,471,1056
4.0,231,469,1056
4.0,69,460,1056
28.0,231,471,976
28.0,231,469,976
2.0,69,462,976
28.0,69,460,976
1.0,231,471,442
1.0,231,469,442
1.0,69,460,442
1.0,70,467,3309
1.0,70,455,3309
1.0,70,467,3028
1.0,70,467,3003
1.0,70,467,2698
1.0,70,455,2698
2.0,70,467,2563
2.0,70,455,2563
18.0,261,81,2563
1.0,70,467,2532
1.0,70,455,2532
2.0,70,467,2383
2.0,70,455,2383
1.0,70,467,2365
1.0,70,455,2365
1.0,181,144,2365
1.0,261,110,2365
1.0,181,110,2365
1.0,80,110,2365
1.0,46,110,2365
1.0,168,101,2365
1.0,181,98,2365
1.0,46,98,2365
1.0,261,81,2365
2.0,70,467,1193
2.0,70,455,1193
2.0,181,144,1193
1.0,181,111,1193
1.0,46,111,1193
2.0,70,467,1039
2.0,70,455,1039
1.0,261,106,1039
1.0,168,106,1039
1.0,70,467,385
1.0,70,455,385
3.0,69,463,3832
3.0,69,459,3832
2.0,69,463,3679
2.0,69,459,3679
5.0,231,155,3679
1.0,69,463,3514
1.0,69,459,3514
1.0,69,463,3482
1.0,69,459,3482
1.0,72,457,3482
1.0,69,463,3478
1.0,69,459,3478
2.0,69,463,3449
2.0,69,459,3449
1.0,69,463,3429
1.0,69,459,3429
1.0,69,463,3088
1.0,69,459,3088
2.0,69,463,3055
2.0,69,459,3055
1.0,69,463,2966
1.0,69,459,2966
1.0,69,463,2893
1.0,69,459,2893
2.0,261,81,2893
1.0,69,463,2867
1.0,69,459,2867
2.0,69,463,2725
2.0,69,459,2725
1.0,261,106,2725
1.0,168,106,2725
2.0,69,463,2715
2.0,69,459,2715
2.0,69,463,2708
2.0,69,459,2708
1.0,69,463,2701
1.0,69,459,2701
1.0,69,463,2600
1.0,69,459,2600
2.0,261,106,2600
2.0,168,106,2600
2.0,69,463,2542
2.0,69,459,2542
2.0,69,463,2512
2.0,69,459,2512
1.0,69,463,2405
1.0,69,459,2405
2.0,69,463,1557
2.0,69,459,1557
1.0,69,463,441
1.0,69,459,441
1.0,69,462,443
2.0,69,460,3772
1.0,72,457,3805
2.0,72,457,3163
1.0,72,457,2939
1.0,72,457,2539
1.0,72,457,2353
1.0,72,457,439
1.0,72,457,61
1.0,72,456,3817
1.0,72,456,3815
1.0,72,456,3725
1.0,72,456,3377
1.0,72,456,1956
1.0,72,456,1844
1.0,69,453,1844
3.0,261,106,1844
3.0,168,106,1844
6.0,72,456,1835
1.0,72,456,1753
1.0,72,456,1669
1.0,181,111,1669
1.0,46,111,1669
3.0,72,456,1667
1.0,181,144,1667
2.0,181,111,1667
2.0,46,111,1667
1.0,261,110,1667
1.0,181,110,1667
1.0,80,110,1667
1.0,46,110,1667
11.0,72,456,1444
1.0,72,456,1077
5.0,72,456,902
1.0,72,456,367
1.0,70,455,3002
2.0,70,454,2978
4.0,70,454,2543
4.0,70,454,2513
2.0,70,454,2471
4.0,70,454,2294
1.0,70,454,833
3.0,70,454,832
1.0,70,454,511
1.0,70,454,436
2.0,69,453,2541
1.0,70,446,2541
9.0,69,453,1905
1.0,69,453,435
2.0,72,451,2402
1.0,72,451,1441
1.0,72,451,397
1.0,133,450,2910
1.0,70,446,2910
1.0,133,450,359
1.0,70,449,3757
1.0,70,449,3594
2.0,70,449,3556
2.0,70,449,3512
12.0,70,449,3490
1.0,70,449,3483
1.0,70,449,3433
5.0,70,449,3426
4.0,70,449,3417
8.0,70,449,2762
1.0,70,449,2553
1.0,70,448,2553
15.0,70,449,2229
1.0,261,106,2229
1.0,168,106,2229
1.0,181,98,2229
1.0,46,98,2229
4.0,70,449,2185
1.0,70,449,2132
2.0,70,449,2059
20.0,70,449,2024
1.0,70,449,1790
1.0,181,144,1790
1.0,261,110,1790
1.0,181,110,1790
1.0,80,110,1790
1.0,46,110,1790
44.0,261,106,1790
44.0,168,106,1790
1.0,70,449,1771
16.0,70,449,1489
2.0,70,449,1397
10.0,70,446,1397
8.0,70,449,1206
4.0,70,449,1165
1.0,70,449,434
1.0,70,448,2487
1.0,70,446,2487
1.0,70,448,2316
1.0,70,448,433
1.0,70,446,3882
1.0,70,446,3502
2.0,70,446,3445
1.0,70,446,3391
1.0,70,446,3349
2.0,70,446,2992
2.0,70,446,2912
1.0,70,446,2791
1.0,70,446,2550
1.0,70,446,2521
1.0,70,446,2520
1.0,70,446,2288
1.0,70,446,2287
1.0,70,446,2264
1.0,70,446,2171
2.0,70,446,2147
10.0,70,446,1818
4.0,181,97,1818
4.0,46,97,1818
1.0,70,446,1504
1.0,70,446,1500
2.0,70,446,1376
2.0,261,106,1376
2.0,168,106,1376
1.0,70,446,1313
1.0,261,106,1313
1.0,168,106,1313
2.0,70,446,932
1.0,70,446,438
1.0,72,322,155
1.0,72,321,154
8.0,72,308,3332
8.0,68,301,3332
8.0,69,298,3332
8.0,72,295,3332
8.0,72,293,3332
8.0,72,289,3332
8.0,72,285,3332
8.0,72,283,3332
8.0,72,279,3332
8.0,72,277,3332
8.0,72,275,3332
8.0,72,273,3332
1.0,18,229,3332
1.0,14,229,3332
1.0,72,308,3160
1.0,68,301,3160
1.0,69,298,3160
1.0,72,295,3160
1.0,72,293,3160
1.0,72,289,3160
1.0,72,285,3160
1.0,72,283,3160
1.0,72,279,3160
1.0,72,277,3160
1.0,72,275,3160
1.0,72,273,3160
1.0,72,270,3160
1.0,72,269,3160
1.0,72,268,3160
1.0,72,267,3160
1.0,72,265,3160
1.0,72,263,3160
1.0,79,261,3160
1.0,72,261,3160
1.0,72,259,3160
1.0,72,254,3160
1.0,72,253,3160
1.0,72,246,3160
1.0,72,244,3160
1.0,72,239,3160
1.0,72,238,3160
1.0,72,236,3160
1.0,72,234,3160
1.0,72,232,3160
2.0,72,308,3116
2.0,68,301,3116
2.0,69,298,3116
2.0,72,295,3116
2.0,72,293,3116
2.0,72,289,3116
2.0,72,285,3116
2.0,72,279,3116
2.0,72,277,3116
2.0,72,275,3116
2.0,72,273,3116
2.0,72,265,3116
2.0,72,263,3116
2.0,79,261,3116
2.0,72,261,3116
2.0,72,259,3116
2.0,72,259,3116
2.0,72,244,3116
1.0,72,308,3021
1.0,68,301,3021
1.0,69,298,3021
1.0,72,295,3021
1.0,72,293,3021
1.0,72,289,3021
1.0,72,285,3021
1.0,72,283,3021
1.0,72,279,3021
1.0,72,277,3021
1.0,72,275,3021
1.0,72,273,3021
1.0,72,270,3021
1.0,72,269,3021
1.0,72,268,3021
1.0,72,267,3021
1.0,72,265,3021
1.0,72,263,3021
1.0,79,261,3021
1.0,72,261,3021
1.0,72,259,3021
1.0,72,259,3021
1.0,72,254,3021
1.0,72,246,3021
1.0,72,244,3021
1.0,72,308,2934
1.0,68,301,2934
1.0,72,293,2934
1.0,72,285,2934
1.0,72,283,2934
1.0,72,279,2934
1.0,72,277,2934
1.0,72,275,2934
1.0,72,273,2934
1.0,72,268,2934
1.0,72,267,2934
1.0,72,265,2934
1.0,72,259,2934
1.0,72,259,2934
1.0,72,244,2934
8.0,72,308,2407
8.0,68,301,2407
8.0,69,298,2407
8.0,72,295,2407
8.0,72,293,2407
8.0,72,289,2407
8.0,72,285,2407
8.0,72,283,2407
8.0,72,279,2407
8.0,72,277,2407
8.0,72,275,2407
8.0,72,273,2407
8.0,72,270,2407
8.0,72,269,2407
8.0,72,268,2407
8.0,72,267,2407
8.0,72,265,2407
8.0,72,263,2407
8.0,79,261,2407
8.0,72,261,2407
8.0,72,259,2407
8.0,72,244,2407
4.0,72,234,2407
4.0,72,232,2407
2.0,72,308,825
2.0,68,301,825
2.0,72,283,825
2.0,72,279,825
2.0,72,277,825
1.0,72,308,676
1.0,68,301,676
1.0,72,293,676
1.0,72,285,676
1.0,72,283,676
1.0,72,279,676
1.0,72,277,676
1.0,72,275,676
1.0,72,273,676
1.0,72,268,676
1.0,72,267,676
1.0,72,265,676
1.0,72,259,676
1.0,72,259,676
1.0,72,244,676
2.0,72,308,585
2.0,68,301,585
2.0,69,298,585
2.0,72,295,585
2.0,72,293,585
2.0,72,289,585
2.0,72,285,585
2.0,72,283,585
2.0,72,279,585
2.0,72,277,585
2.0,72,275,585
2.0,72,273,585
2.0,72,270,585
2.0,72,269,585
2.0,72,268,585
2.0,72,267,585
2.0,72,265,585
2.0,72,263,585
2.0,79,261,585
2.0,72,261,585
2.0,72,259,585
2.0,72,259,585
1.0,72,308,547
1.0,68,301,547
1.0,69,298,547
1.0,72,295,547
1.0,72,293,547
1.0,72,289,547
1.0,72,285,547
1.0,72,283,547
1.0,72,279,547
1.0,72,277,547
1.0,72,275,547
1.0,72,273,547
1.0,72,270,547
1.0,72,269,547
1.0,72,268,547
1.0,72,267,547
1.0,72,265,547
1.0,72,263,547
1.0,79,261,547
1.0,72,261,547
1.0,72,259,547
1.0,72,259,547
1.0,72,244,547
1.0,72,308,546
1.0,68,301,546
1.0,72,293,546
1.0,72,285,546
1.0,72,283,546
1.0,72,279,546
1.0,72,277,546
1.0,72,275,546
1.0,72,273,546
1.0,72,268,546
1.0,72,267,546
1.0,72,265,546
1.0,72,259,546
1.0,72,259,546
2.0,72,308,527
2.0,68,301,527
2.0,69,298,527
2.0,72,295,527
2.0,72,293,527
2.0,72,289,527
2.0,72,285,527
2.0,72,279,527
2.0,72,277,527
2.0,72,275,527
2.0,72,273,527
2.0,72,265,527
2.0,72,263,527
2.0,79,261,527
2.0,72,261,527
2.0,72,259,527
2.0,72,259,527
2.0,72,244,527
8.0,72,308,122
8.0,68,301,122
8.0,72,289,122
8.0,72,285,122
8.0,72,283,122
8.0,72,279,122
8.0,72,277,122
8.0,72,265,122
8.0,72,263,122
8.0,79,261,122
8.0,72,261,122
8.0,72,259,122
8.0,72,259,122
8.0,72,244,122
1.0,72,308,46
1.0,68,301,46
1.0,69,298,46
1.0,72,295,46
1.0,72,293,46
1.0,72,289,46
1.0,72,285,46
1.0,72,283,46
1.0,72,279,46
1.0,72,277,46
1.0,72,275,46
1.0,72,273,46
1.0,72,270,46
