qty,period,item_code,plant
9000.0,122,8186,78
7500.0,129,8186,78
7500.0,136,8186,78
7500.0,143,8186,78
96000.0,87,8196,78
7500.0,94,8196,78
10500.0,101,8196,78
59258.0,108,8196,78
19453.0,115,8196,78
19634.0,122,8196,78
16425.0,129,8196,78
15124.0,136,8196,78
12751.0,143,8196,78
11184.0,150,8196,78
273000.0,87,8197,78
39000.0,94,8197,78
39000.0,101,8197,78
39000.0,108,8197,78
39000.0,115,8197,78
45000.0,122,8197,78
34500.0,129,8197,78
30000.0,136,8197,78
28500.0,143,8197,78
103500.0,87,8208,78
22898.0,94,8208,78
36308.0,101,8208,78
29687.0,108,8208,78
55500.0,115,8208,78
10500.0,122,8208,78
22393.0,129,8208,78
22996.0,136,8208,78
21142.0,143,8208,78
14137.0,150,8208,78
117000.0,87,8209,78
18000.0,94,8209,78
18000.0,101,8209,78
12000.0,108,8209,78
15000.0,115,8209,78
18000.0,122,8209,78
66000.0,129,8209,78
15000.0,136,8209,78
12000.0,143,8209,78
124500.0,87,8210,78
21000.0,94,8210,78
19500.0,101,8210,78
22500.0,108,8210,78
21000.0,115,8210,78
21000.0,122,8210,78
169500.0,129,8210,78
288633.0,136,8210,78
59234.0,143,8210,78
44580.0,150,8210,78
4500.0,87,8219,78
1500.0,94,8219,78
30000.0,101,8219,78
7500.0,115,8219,78
1500.0,122,8219,78
247500.0,87,8227,78
55500.0,94,8227,78
61500.0,101,8227,78
93000.0,108,8227,78
163500.0,115,8227,78
58500.0,122,8227,78
31500.0,129,8227,78
33000.0,136,8227,78
34500.0,143,8227,78
24000.0,87,8230,78
87000.0,94,8230,78
22500.0,101,8230,78
21000.0,108,8230,78
22500.0,115,8230,78
24000.0,122,8230,78
68360.0,129,8230,78
38376.0,136,8230,78
37795.0,143,8230,78
24145.0,150,8230,78
1500.0,87,8234,78
18000.0,136,8234,78
594000.0,87,8236,78
474000.0,94,8236,78
874143.0,101,8236,78
1195930.0,108,8236,78
2184694.0,115,8236,78
246000.0,122,8236,78
996488.0,129,8236,78
945511.0,136,8236,78
741897.0,143,8236,78
608664.0,150,8236,78
4500.0,87,8238,78
1500.0,94,8238,78
1500.0,101,8238,78
3000.0,108,8238,78
19500.0,115,8238,78
22500.0,122,8238,78
150009.0,129,8238,78
52085.0,136,8238,78
52286.0,143,8238,78
35949.0,150,8238,78
217500.0,87,8242,78
51000.0,94,8242,78
76500.0,101,8242,78
60000.0,108,8242,78
60000.0,115,8242,78
119562.0,122,8242,78
114168.0,129,8242,78
113804.0,136,8242,78
76953.0,143,8242,78
49067.0,150,8242,78
34500.0,87,8250,78
4500.0,94,8250,78
4500.0,101,8250,78
4500.0,108,8250,78
3000.0,115,8250,78
3000.0,122,8250,78
1500.0,129,8250,78
66000.0,136,8250,78
3000.0,143,8250,78
225000.0,87,8251,78
25500.0,94,8251,78
27000.0,101,8251,78
39000.0,108,8251,78
39000.0,115,8251,78
40500.0,122,8251,78
126000.0,129,8251,78
90000.0,136,8251,78
60000.0,143,8251,78
48513.0,150,8251,78
213000.0,87,8256,78
39000.0,94,8256,78
30000.0,101,8256,78
172500.0,108,8256,78
28500.0,115,8256,78
36000.0,122,8256,78
21000.0,129,8256,78
18000.0,136,8256,78
19500.0,143,8256,78
27000.0,87,8257,78
10500.0,94,8257,78
61500.0,101,8257,78
12000.0,108,8257,78
15000.0,115,8257,78
12000.0,122,8257,78
15000.0,129,8257,78
132000.0,136,8257,78
12000.0,143,8257,78
127500.0,87,8260,78
12000.0,94,8260,78
13500.0,101,8260,78
16500.0,108,8260,78
16500.0,115,8260,78
16500.0,122,8260,78
165000.0,129,8260,78
193751.0,136,8260,78
46512.0,143,8260,78
35175.0,150,8260,78
52500.0,87,8262,78
6000.0,94,8262,78
6000.0,101,8262,78
102000.0,108,8262,78
28500.0,115,8262,78
13500.0,122,8262,78
10500.0,129,8262,78
4500.0,136,8262,78
4500.0,143,8262,78
336000.0,87,8269,78
39000.0,94,8269,78
51000.0,101,8269,78
48000.0,108,8269,78
49500.0,115,8269,78
48000.0,122,8269,78
202500.0,129,8269,78
186000.0,136,8269,78
187500.0,143,8269,78
32823.0,150,8269,78
196500.0,87,8272,78
265500.0,94,8272,78
28500.0,101,8272,78
27000.0,108,8272,78
28500.0,115,8272,78
33000.0,122,8272,78
58500.0,129,8272,78
30000.0,136,8272,78
54000.0,143,8272,78
44377.0,150,8272,78
88500.0,87,8284,78
12000.0,94,8284,78
13500.0,101,8284,78
13500.0,108,8284,78
13500.0,115,8284,78
13500.0,122,8284,78
162000.0,129,8284,78
85926.0,136,8284,78
31121.0,143,8284,78
24369.0,150,8284,78
81000.0,87,8298,78
21000.0,94,8298,78
21000.0,101,8298,78
24000.0,108,8298,78
24000.0,115,8298,78
75000.0,122,8298,78
21000.0,129,8298,78
18000.0,136,8298,78
12000.0,143,8298,78
36000.0,150,8298,78
70500.0,87,8303,78
28500.0,94,8303,78
27000.0,101,8303,78
28500.0,108,8303,78
34500.0,115,8303,78
37500.0,122,8303,78
31500.0,129,8303,78
27000.0,136,8303,78
49228.0,143,8303,78
114583.0,150,8303,78
165000.0,87,8305,78
33000.0,94,8305,78
27000.0,101,8305,78
27000.0,108,8305,78
30000.0,115,8305,78
39000.0,122,8305,78
120000.0,129,8305,78
321000.0,136,8305,78
42000.0,143,8305,78
30000.0,150,8305,78
16500.0,87,8322,78
6000.0,94,8322,78
4500.0,101,8322,78
3000.0,108,8322,78
3000.0,115,8322,78
4500.0,122,8322,78
21000.0,129,8322,78
3000.0,136,8322,78
4500.0,143,8322,78
6736.0,150,8322,78
21000.0,87,8323,78
3000.0,94,8323,78
1500.0,108,8323,78
3000.0,115,8323,78
10500.0,122,8323,78
3000.0,129,8323,78
1500.0,136,8323,78
4500.0,143,8323,78
4345.0,150,8323,78
94500.0,87,8334,78
15000.0,94,8334,78
12000.0,101,8334,78
13500.0,108,8334,78
16500.0,115,8334,78
19500.0,122,8334,78
15000.0,129,8334,78
12000.0,136,8334,78
43500.0,143,8334,78
20067.0,150,8334,78
60000.0,87,8335,78
10500.0,94,8335,78
12000.0,101,8335,78
79500.0,108,8335,78
42000.0,115,8335,78
12000.0,122,8335,78
9000.0,129,8335,78
24000.0,136,8335,78
9000.0,143,8335,78
45000.0,87,8340,78
7500.0,94,8340,78
9000.0,101,8340,78
9000.0,108,8340,78
9000.0,115,8340,78
12000.0,122,8340,78
9000.0,129,8340,78
7500.0,136,8340,78
7500.0,143,8340,78
43500.0,87,8346,78
7500.0,94,8346,78
6000.0,101,8346,78
6000.0,108,8346,78
6000.0,115,8346,78
6000.0,122,8346,78
7500.0,129,8346,78
4500.0,136,8346,78
4500.0,143,8346,78
3000.0,87,8349,78
3000.0,136,8349,78
2985.0,143,8349,78
564.0,150,8349,78
73500.0,87,8352,78
13500.0,94,8352,78
12000.0,101,8352,78
12000.0,108,8352,78
12000.0,115,8352,78
13500.0,122,8352,78
51000.0,129,8352,78
10500.0,136,8352,78
40500.0,143,8352,78
18835.0,150,8352,78
39000.0,87,8354,78
3000.0,94,8354,78
3000.0,101,8354,78
3000.0,108,8354,78
3000.0,115,8354,78
3695.0,122,8354,78
11051.0,129,8354,78
4525.0,136,8354,78
5662.0,143,8354,78
6065.0,150,8354,78
115500.0,87,8356,78
13500.0,94,8356,78
75000.0,101,8356,78
21000.0,108,8356,78
21000.0,115,8356,78
19500.0,122,8356,78
168000.0,129,8356,78
51000.0,136,8356,78
13500.0,143,8356,78
13500.0,150,8356,78
246000.0,87,8358,78
228000.0,94,8358,78
252000.0,101,8358,78
264000.0,108,8358,78
294000.0,115,8358,78
282000.0,122,8358,78
1230000.0,129,8358,78
1155000.0,136,8358,78
960000.0,143,8358,78
154500.0,87,8367,78
22500.0,94,8367,78
97500.0,101,8367,78
45000.0,108,8367,78
103500.0,115,8367,78
27000.0,122,8367,78
22500.0,129,8367,78
21000.0,136,8367,78
19500.0,143,8367,78
111000.0,87,8369,78
48000.0,94,8369,78
48000.0,101,8369,78
21000.0,108,8369,78
66000.0,122,8369,78
51000.0,129,8369,78
45000.0,136,8369,78
81000.0,143,8369,78
92322.0,150,8369,78
171000.0,87,8371,78
27000.0,94,8371,78
30000.0,101,8371,78
24000.0,108,8371,78
27000.0,115,8371,78
27000.0,122,8371,78
75000.0,129,8371,78
18000.0,136,8371,78
24000.0,143,8371,78
51000.0,87,8379,78
21000.0,94,8379,78
21000.0,101,8379,78
27000.0,108,8379,78
33000.0,115,8379,78
33000.0,122,8379,78
30000.0,129,8379,78
21000.0,136,8379,78
15000.0,143,8379,78
286500.0,87,8397,78
40500.0,94,8397,78
42000.0,101,8397,78
42000.0,108,8397,78
28500.0,115,8397,78
181500.0,122,8397,78
28500.0,129,8397,78
22500.0,136,8397,78
30000.0,143,8397,78
84000.0,87,8399,78
10500.0,94,8399,78
10500.0,101,8399,78
10500.0,108,8399,78
12000.0,115,8399,78
12000.0,122,8399,78
10500.0,129,8399,78
9000.0,136,8399,78
7500.0,143,8399,78
144000.0,87,8400,78
21000.0,94,8400,78
21000.0,101,8400,78
21000.0,108,8400,78
24000.0,115,8400,78
24000.0,122,8400,78
57000.0,129,8400,78
15000.0,136,8400,78
15000.0,143,8400,78
9000.0,150,8400,78
27000.0,87,8402,78
3000.0,94,8402,78
4500.0,101,8402,78
4500.0,108,8402,78
4500.0,115,8402,78
4500.0,122,8402,78
3000.0,129,8402,78
3000.0,136,8402,78
3000.0,143,8402,78
331500.0,87,8408,78
61500.0,94,8408,78
52500.0,101,8408,78
61500.0,108,8408,78
54000.0,115,8408,78
51000.0,122,8408,78
202500.0,129,8408,78
189000.0,136,8408,78
471050.0,143,8408,78
63673.0,150,8408,78
246000.0,87,8410,78
33000.0,94,8410,78
33000.0,101,8410,78
36000.0,108,8410,78
42000.0,115,8410,78
39000.0,122,8410,78
336000.0,129,8410,78
630000.0,136,8410,78
690608.0,143,8410,78
70610.0,150,8410,78
12000.0,87,8412,78
3000.0,94,8412,78
4500.0,101,8412,78
6000.0,108,8412,78
4500.0,115,8412,78
6000.0,122,8412,78
67795.0,129,8412,78
11754.0,136,8412,78
10962.0,143,8412,78
8684.0,150,8412,78
51000.0,87,8425,78
6000.0,94,8425,78
7500.0,101,8425,78
6000.0,108,8425,78
6000.0,115,8425,78
6000.0,122,8425,78
6000.0,129,8425,78
4500.0,136,8425,78
4500.0,143,8425,78
24000.0,87,8426,78
3000.0,94,8426,78
3000.0,101,8426,78
3000.0,108,8426,78
3000.0,115,8426,78
3000.0,122,8426,78
15000.0,129,8426,78
25500.0,87,8428,78
7500.0,94,8428,78
12000.0,101,8428,78
24000.0,108,8428,78
28500.0,115,8428,78
12000.0,122,8428,78
10500.0,129,8428,78
9000.0,136,8428,78
7500.0,143,8428,78
759000.0,87,8430,78
114000.0,94,8430,78
114000.0,101,8430,78
108000.0,108,8430,78
123000.0,115,8430,78
120000.0,122,8430,78
420000.0,129,8430,78
1599000.0,136,8430,78
2536030.0,143,8430,78
207793.0,150,8430,78
213000.0,87,8436,78
36000.0,94,8436,78
36000.0,101,8436,78
24000.0,108,8436,78
33000.0,115,8436,78
39000.0,122,8436,78
180000.0,129,8436,78
324000.0,136,8436,78
168000.0,143,8436,78
17889.0,150,8436,78
525000.0,87,8445,78
93000.0,94,8445,78
87000.0,101,8445,78
75000.0,108,8445,78
90000.0,115,8445,78
99000.0,122,8445,78
693000.0,129,8445,78
1386801.0,136,8445,78
239981.0,143,8445,78
162409.0,150,8445,78
243000.0,87,8461,78
36000.0,94,8461,78
46500.0,101,8461,78
37500.0,108,8461,78
45000.0,115,8461,78
36000.0,122,8461,78
211500.0,129,8461,78
27000.0,136,8461,78
27000.0,143,8461,78
24000.0,150,8461,78
96000.0,87,8463,78
12000.0,94,8463,78
9000.0,101,8463,78
9000.0,108,8463,78
9000.0,115,8463,78
15000.0,122,8463,78
162000.0,129,8463,78
162000.0,136,8463,78
66000.0,143,8463,78
41810.0,150,8463,78
183000.0,87,8465,78
27000.0,94,8465,78
24000.0,101,8465,78
27000.0,108,8465,78
30000.0,115,8465,78
30000.0,122,8465,78
21000.0,129,8465,78
15000.0,136,8465,78
12000.0,143,8465,78
255000.0,87,8482,78
57000.0,94,8482,78
54000.0,101,8482,78
51000.0,108,8482,78
57000.0,115,8482,78
60000.0,122,8482,78
351000.0,129,8482,78
645000.0,136,8482,78
1975507.0,143,8482,78
218951.0,150,8482,78
21000.0,87,8495,78
48000.0,94,8495,78
57000.0,101,8495,78
69000.0,108,8495,78
87000.0,115,8495,78
75000.0,122,8495,78
135000.0,129,8495,78
111000.0,136,8495,78
253570.0,143,8495,78
175420.0,150,8495,78
76500.0,87,8497,78
9000.0,94,8497,78
10500.0,101,8497,78
12000.0,108,8497,78
12000.0,115,8497,78
12000.0,122,8497,78
40500.0,129,8497,78
33000.0,136,8497,78
10500.0,143,8497,78
7483.0,150,8497,78
42000.0,87,8500,78
6000.0,94,8500,78
12000.0,101,8500,78
7500.0,108,8500,78
4500.0,115,8500,78
4500.0,122,8500,78
610500.0,87,8502,78
70500.0,94,8502,78
63000.0,101,8502,78
85500.0,108,8502,78
93000.0,115,8502,78
102000.0,122,8502,78
393000.0,129,8502,78
381000.0,136,8502,78
713311.0,143,8502,78
129972.0,150,8502,78
45000.0,87,8526,78
3000.0,115,8526,78
6000.0,122,8526,78
6000.0,129,8526,78
3000.0,136,8526,78
15000.0,143,8526,78
10978.0,150,8526,78
36000.0,87,8528,78
3000.0,101,8528,78
3000.0,108,8528,78
3000.0,115,8528,78
6000.0,122,8528,78
9000.0,129,8528,78
12000.0,136,8528,78
3000.0,143,8528,78
27000.0,150,8528,78
81000.0,87,8531,78
267000.0,108,8531,78
153000.0,115,8531,78
168000.0,143,8531,78
165000.0,157,8531,78
36000.0,87,8535,78
15000.0,94,8535,78
12000.0,101,8535,78
15000.0,108,8535,78
15000.0,115,8535,78
15000.0,122,8535,78
75000.0,129,8535,78
12000.0,136,8535,78
9000.0,143,8535,78
3000.0,87,8543,78
15000.0,136,8543,78
39000.0,87,8546,78
6000.0,94,8546,78
6000.0,101,8546,78
6000.0,108,8546,78
6000.0,115,8546,78
6000.0,122,8546,78
3000.0,129,8546,78
24000.0,136,8546,78
3000.0,143,8546,78
66000.0,87,8548,78
10500.0,94,8548,78
67500.0,101,8548,78
84000.0,108,8548,78
24000.0,115,8548,78
10500.0,122,8548,78
9000.0,129,8548,78
7500.0,136,8548,78
6000.0,143,8548,78
19500.0,87,8554,78
3000.0,94,8554,78
4500.0,101,8554,78
4500.0,108,8554,78
3000.0,115,8554,78
1500.0,122,8554,78
4500.0,129,8554,78
1500.0,136,8554,78
1500.0,143,8554,78
249000.0,87,8566,78
48000.0,94,8566,78
33000.0,101,8566,78
34500.0,108,8566,78
37500.0,115,8566,78
43500.0,122,8566,78
46500.0,129,8566,78
28500.0,136,8566,78
27000.0,143,8566,78
208500.0,150,8566,78
6000.0,87,8575,78
123000.0,87,8579,78
21000.0,94,8579,78
21000.0,101,8579,78
18000.0,108,8579,78
21000.0,115,8579,78
21000.0,122,8579,78
18000.0,129,8579,78
126000.0,136,8579,78
15000.0,143,8579,78
88500.0,87,8588,78
16500.0,94,8588,78
126000.0,101,8588,78
15000.0,108,8588,78
15000.0,115,8588,78
21000.0,122,8588,78
13500.0,129,8588,78
12000.0,136,8588,78
10500.0,143,8588,78
21000.0,87,8590,78
1500.0,94,8590,78
13500.0,115,8590,78
1500.0,122,8590,78
1500.0,129,8590,78
15000.0,136,8590,78
40500.0,87,8594,78
4500.0,94,8594,78
6000.0,101,8594,78
6000.0,108,8594,78
6000.0,115,8594,78
6000.0,122,8594,78
47269.0,129,8594,78
6931.0,136,8594,78
9098.0,143,8594,78
4808.0,150,8594,78
78000.0,87,8661,78
54000.0,88,8661,78
120000.0,94,8661,78
120000.0,101,8661,78
150000.0,108,8661,78
153000.0,115,8661,78
56721.0,122,8661,78
33051.0,129,8661,78
309535.0,136,8661,78
36873.0,143,8661,78
36719.0,150,8661,78
23751.0,157,8661,78
13200.0,87,8714,78
54000.0,94,8714,78
94800.0,101,8714,78
105600.0,108,8714,78
106800.0,115,8714,78
91018.0,122,8714,78
88755.0,129,8714,78
91407.0,136,8714,78
85625.0,143,8714,78
103641.0,150,8714,78
92494.0,157,8714,78
14400.0,164,8714,78
9000000.0,87,8734,78
2400000.0,108,8734,78
3000000.0,115,8734,78
3000.0,122,8734,78
900.0,150,8734,78
1782000.0,87,8737,78
3999000.0,94,8737,78
3900000.0,101,8737,78
3972003.0,108,8737,78
4221000.0,115,8737,78
4777155.0,122,8737,78
3729303.0,129,8737,78
3073392.0,136,8737,78
2887663.0,143,8737,78
3054795.0,150,8737,78
1655737.0,157,8737,78
1563000.0,87,8764,78
822000.0,94,8764,78
771000.0,101,8764,78
429000.0,108,8764,78
585000.0,115,8764,78
709709.0,122,8764,78
1125183.0,129,8764,78
2559620.0,136,8764,78
1510345.0,143,8764,78
780966.0,150,8764,78
1267244.0,157,8764,78
600000.0,87,8859,78
48000.0,88,8859,78
1308000.0,94,8859,78
327000.0,101,8859,78
348000.0,108,8859,78
357000.0,115,8859,78
791646.0,122,8859,78
117435.0,129,8859,78
480000.0,136,8859,78
4650000.0,143,8859,78
15000.0,150,8859,78
522600.0,87,8861,78
249000.0,94,8861,78
244800.0,101,8861,78
250800.0,108,8861,78
404623.0,115,8861,78
1179490.0,122,8861,78
1049643.0,129,8861,78
942126.0,136,8861,78
880221.0,143,8861,78
925753.0,150,8861,78
485380.0,157,8861,78
63600.0,87,8863,78
75900.0,115,8863,78
21232.0,122,8863,78
14920.0,129,8863,78
11604.0,136,8863,78
3661.0,143,8863,78
3942000.0,87,8876,78
12810000.0,94,8876,78
1764000.0,101,8876,78
2076000.0,108,8876,78
3720000.0,115,8876,78
1644000.0,122,8876,78
1500000.0,136,8876,78
1422000.0,143,8876,78
1497000.0,150,8876,78
1407000.0,157,8876,78
1203000.0,87,8877,78
1410000.0,94,8877,78
540000.0,101,8877,78
1233000.0,108,8877,78
1245000.0,115,8877,78
1776890.0,122,8877,78
693724.0,129,8877,78
743815.0,136,8877,78
660929.0,143,8877,78
3388188.0,150,8877,78
509670.0,157,8877,78
747000.0,87,8901,78
90000.0,94,8901,78
98400.0,101,8901,78
91800.0,108,8901,78
132600.0,115,8901,78
98400.0,122,8901,78
88200.0,129,8901,78
38400.0,136,8901,78
27000.0,87,8917,78
144000.0,122,8917,78
900.0,150,8917,78
32400.0,87,8932,78
3751200.0,87,8934,78
612000.0,94,8934,78
420000.0,101,8934,78
440400.0,108,8934,78
565200.0,115,8934,78
462000.0,122,8934,78
376800.0,129,8934,78
366000.0,136,8934,78
397200.0,143,8934,78
345600.0,150,8934,78
460800.0,157,8934,78
412800.0,164,8934,78
34800.0,87,8948,78
50400.0,94,8948,78
43200.0,101,8948,78
44400.0,108,8948,78
60000.0,115,8948,78
51600.0,122,8948,78
42000.0,129,8948,78
48000.0,136,8948,78
45600.0,143,8948,78
48000.0,150,8948,78
48000.0,157,8948,78
51600.0,164,8948,78
235200.0,87,8952,78
57600.0,94,8952,78
18000.0,122,8952,78
19200.0,129,8952,78
18000.0,136,8952,78
18000.0,143,8952,78
15600.0,150,8952,78
6000.0,157,8952,78
90000.0,87,8986,78
15600.0,94,8986,78
9600.0,101,8986,78
10800.0,108,8986,78
7200.0,115,8986,78
7200.0,122,8986,78
8400.0,129,8986,78
7200.0,136,8986,78
8400.0,143,8986,78
12000.0,150,8986,78
13200.0,157,8986,78
15600.0,164,8986,78
375000.0,87,8997,78
459000.0,143,8997,78
228000.0,150,8997,78
3123000.0,157,8997,78
342000.0,164,8997,78
2550000.0,87,9002,78
4740000.0,88,9002,78
198600.0,87,9018,78
99600.0,94,9018,78
99000.0,101,9018,78
99000.0,108,9018,78
124200.0,115,9018,78
168600.0,122,9018,78
123600.0,129,9018,78
123600.0,150,9018,78
248400.0,164,9018,78
1045800.0,87,9025,78
1672200.0,94,9025,78
164700.0,101,9025,78
174600.0,108,9025,78
171000.0,115,9025,78
155700.0,122,9025,78
123300.0,129,9025,78
119700.0,136,9025,78
126900.0,143,9025,78
129600.0,150,9025,78
108000.0,157,9025,78
904500.0,87,9028,78
292500.0,101,9028,78
306000.0,108,9028,78
378000.0,115,9028,78
373500.0,143,9028,78
36000.0,87,9031,78
16800.0,94,9031,78
18000.0,101,9031,78
16800.0,122,9031,78
22800.0,136,9031,78
43200.0,143,9031,78
21600.0,150,9031,78
2382000.0,87,9035,78
1167000.0,94,9035,78
1500000.0,115,9035,78
1500000.0,143,9035,78
900.0,150,9035,78
18000.0,87,9045,78
1183800.0,87,9080,78
1528800.0,101,9080,78
1842000.0,108,9080,78
3000000.0,115,9080,78
1500000.0,129,9080,78
1500000.0,136,9080,78
3000000.0,143,9080,78
5023500.0,157,9080,78
715500.0,164,9080,78
6000.0,87,9158,78
6000.0,88,9158,78
6000.0,94,9158,78
7200.0,101,9158,78
7200.0,108,9158,78
6000.0,115,9158,78
3000.0,122,9158,78
3000.0,129,9158,78
3000.0,136,9158,78
3000.0,143,9158,78
3600.0,150,9158,78
4200.0,157,9158,78
3000.0,164,9158,78
30000.0,87,9195,78
30000.0,88,9195,78
30000.0,94,9195,78
30000.0,101,9195,78
60000.0,108,9195,78
60000.0,115,9195,78
60000.0,122,9195,78
60000.0,129,9195,78
60000.0,136,9195,78
60000.0,143,9195,78
60000.0,150,9195,78
60000.0,157,9195,78
60000.0,164,9195,78
2130000.0,87,9255,78
261000.0,94,9255,78
333000.0,101,9255,78
426000.0,108,9255,78
357000.0,115,9255,78
339000.0,122,9255,78
270000.0,129,9255,78
294000.0,136,9255,78
234000.0,143,9255,78
246000.0,150,9255,78
246000.0,157,9255,78
243000.0,164,9255,78
12000.0,87,9345,78
15000.0,94,9345,78
18000.0,101,9345,78
21000.0,108,9345,78
600.0,87,9367,78
600.0,94,9367,78
600.0,101,9367,78
600.0,108,9367,78
600.0,115,9367,78
3600.0,87,9402,78
250.0,94,9402,78
14640.0,87,9420,78
2160.0,101,9420,78
60000.0,87,9457,78
146812.0,94,9457,78
240002.0,101,9457,78
215082.0,108,9457,78
180000.0,115,9457,78
162001.0,129,9457,78
8586.0,87,9536,78
4500.0,101,9536,78
4500.0,108,9536,78
972.0,87,9562,78
972.0,108,9562,78
972.0,143,9562,78
357.0,87,9563,78
357.0,108,9563,78
220500.0,87,9672,78
1512000.0,87,9753,78
1887000.0,122,9753,78
1374000.0,150,9753,78
972000.0,87,9777,78
579900.0,108,9777,78
383100.0,136,9777,78
399000.0,164,9777,78
6450.0,87,9985,78
21600.0,87,9997,78
8640.0,94,9997,78
30000.0,108,9997,78
9000.0,122,9997,78
9000.0,129,9997,78
72002.0,136,9997,78
9000.0,143,9997,78
9000.0,150,9997,78
9000.0,157,9997,78
30000.0,164,9997,78
18300.0,87,10032,78
33000.0,101,10032,78
24000.0,122,10032,78
24600.0,143,10032,78
4.0,87,10190,78
90.0,87,10295,78
50.0,87,10339,78
115.0,87,10375,78
219.0,94,10375,78
261.0,101,10375,78
125.0,108,10375,78
254.0,115,10375,78
60.0,122,10375,78
47.0,129,10375,78
47.0,136,10375,78
22.0,87,10420,78
26.0,94,10420,78
119.0,101,10420,78
39.0,108,10420,78
27.0,115,10420,78
112.0,122,10420,78
9.0,129,10420,78
2513.0,87,10498,78
3043.0,94,10498,78
3213.0,101,10498,78
3348.0,108,10498,78
3676.0,115,10498,78
3815.0,122,10498,78
3845.0,129,10498,78
3422.0,136,10498,78
647.0,143,10498,78
612.0,150,10498,78
591.0,157,10498,78
615.0,164,10498,78
151.0,87,10538,78
245.0,115,10538,78
1272.0,87,10539,78
132.0,101,10539,78
120.0,115,10539,78
120.0,122,10539,78
135.0,129,10539,78
90.0,136,10539,78
30.0,143,10539,78
156.0,87,10660,78
154.0,94,10660,78
151.0,101,10660,78
151.0,108,10660,78
152.0,115,10660,78
154.0,122,10660,78
154.0,129,10660,78
154.0,136,10660,78
30000.0,87,11173,78
30000.0,94,11173,78
30000.0,101,11173,78
30000.0,108,11173,78
30000.0,115,11173,78
30000.0,122,11173,78
30000.0,129,11173,78
30000.0,136,11173,78
30000.0,143,11173,78
30000.0,150,11173,78
30000.0,157,11173,78
30000.0,164,11173,78
6000.0,87,11179,78
3000.0,94,11179,78
3000.0,101,11179,78
3000.0,108,11179,78
3000.0,115,11179,78
3000.0,122,11179,78
3000.0,129,11179,78
3000.0,136,11179,78
3000.0,143,11179,78
3000.0,150,11179,78
3000.0,157,11179,78
3000.0,164,11179,78
562.0,87,11558,78
450.0,94,11558,78
450.0,101,11558,78
1200.0,108,11558,78
1200.0,115,11558,78
1200.0,122,11558,78
1200.0,129,11558,78
1200.0,136,11558,78
1200.0,143,11558,78
1200.0,150,11558,78
1200.0,157,11558,78
1200.0,164,11558,78
5.0,88,2407,78
13.0,94,2407,78
2.0,101,2407,78
2.0,108,2407,78
10.0,115,2407,78
6.0,122,2407,78
16.0,129,2407,78
14.0,143,2407,78
498.0,88,7719,78
511.0,89,7719,78
781.0,96,7719,78
1652.0,101,7719,78
1159.0,136,7719,78
99000.0,88,8473,78
1620000.0,115,8473,78
1053000.0,122,8473,78
45000.0,88,8659,78
60000.0,115,8659,78
472548.0,136,8659,78
24300.0,88,8675,78
960.0,108,8675,78
7680.0,136,8675,78
23100.0,143,8675,78
46800.0,88,9246,78
12000000.0,88,9264,78
1305000.0,122,9264,78
2457000.0,150,9264,78
11724000.0,157,9264,78
552.0,88,9608,78
18649.0,122,9608,78
10962.0,150,9608,78
20400.0,88,10040,78
13800.0,101,10040,78
20700.0,115,10040,78
8100.0,136,10040,78
16200.0,143,10040,78
9000.0,88,10044,78
126000.0,101,10044,78
135000.0,129,10044,78
106500.0,143,10044,78
3.0,88,10207,78
93.0,101,10207,78
1.0,122,10207,78
4.0,143,10207,78
1682.0,88,11157,78
3000.0,94,11157,78
3000.0,101,11157,78
3000.0,108,11157,78
3000.0,115,11157,78
3000.0,122,11157,78
3000.0,129,11157,78
3000.0,136,11157,78
3000.0,143,11157,78
3000.0,150,11157,78
24000.0,88,11332,78
13500.0,129,11332,78
6000.0,157,11332,78
96600.0,88,11496,78
142800.0,115,11496,78
163200.0,89,9258,78
153600.0,96,9258,78
5223.0,101,9258,78
1006800.0,108,9258,78
464400.0,129,9258,78
559200.0,136,9258,78
608400.0,143,9258,78
652800.0,150,9258,78
3762.0,89,9592,78
6746.0,101,9592,78
54.0,108,9592,78
12430.0,122,9592,78
1742.0,157,9592,78
1500.0,89,10008,78
1650.0,94,10008,78
1680.0,101,10008,78
2.0,89,11790,78
1.0,96,11790,78
2.0,101,11790,78
3.0,136,11790,78
3.0,143,11790,78
2.0,150,11790,78
15.0,164,11790,78
74.0,89,11798,78
4.0,96,11798,78
4.0,101,11798,78
2.0,89,11820,78
5.0,96,11820,78
31.0,101,11820,78
31500.0,91,8549,78
642000.0,101,8549,78
294.0,92,9635,78
82.0,92,9636,78
60.0,92,10943,78
13500.0,93,9261,78
116400.0,143,9261,78
324.0,93,9513,78
120.0,93,12328,78
720.0,95,12328,78
840.0,108,12328,78
960.0,122,12328,78
600.0,129,12328,78
360.0,136,12328,78
3622.0,93,12345,78
2708.0,129,12345,78
4013.0,93,12346,78
4529.0,96,12346,78
900.0,101,12346,78
1035.0,108,12346,78
17115.0,115,12346,78
1350.0,129,12346,78
22426.0,136,12346,78
8.0,94,1619,78
7.0,101,1619,78
4.0,108,1619,78
395.0,94,2254,78
4.0,94,2260,78
576.0,94,2312,78
235.0,94,2355,78
174.0,129,2355,78
8.0,94,2397,78
8.0,143,2397,78
16.0,94,2424,78
27.0,150,2424,78
30.0,94,2447,78
172.0,101,2447,78
69.0,122,2447,78
193.0,143,2447,78
