line,shift,i_shift,capacity_type,work_day,max_capacity,set,period,plant
,1.0,1,Pcs,1.0,200.0,28,83,118
,1.0,1,Pcs,1.0,500.0,53,83,118
,1.0,1,Pcs,1.0,200.0,57,83,118
,1.0,1,Pcs,1.0,500.0,61,83,118
,1.0,1,Pcs,1.0,50.0,88,83,118
,1.0,1,Pcs,1.0,4800.0,116,83,118
,1.0,1,Point,1.0,6000000.0,184,83,118
,1.0,1,Pcs,1.0,200.0,28,84,118
,1.0,1,Pcs,1.0,500.0,53,84,118
,1.0,1,Pcs,1.0,200.0,57,84,118
,1.0,1,Pcs,1.0,500.0,61,84,118
,1.0,1,Pcs,1.0,50.0,88,84,118
,1.0,1,Pcs,1.0,4800.0,116,84,118
,1.0,1,Point,1.0,6000000.0,184,84,118
,1.0,1,Pcs,0.0,0.0,28,85,118
,1.0,1,Pcs,0.0,0.0,53,85,118
,1.0,1,Pcs,0.0,0.0,57,85,118
,1.0,1,Pcs,0.0,0.0,61,85,118
,1.0,1,Pcs,0.0,0.0,88,85,118
,1.0,1,Pcs,0.0,0.0,116,85,118
,1.0,1,Point,0.0,0.0,184,85,118
,1.0,1,Pcs,0.0,0.0,28,86,118
,1.0,1,Pcs,0.0,0.0,53,86,118
,1.0,1,Pcs,0.0,0.0,57,86,118
,1.0,1,Pcs,0.0,0.0,61,86,118
,1.0,1,Pcs,0.0,0.0,88,86,118
,1.0,1,Pcs,0.0,0.0,116,86,118
,1.0,1,Point,0.0,0.0,184,86,118
,1.0,1,Pcs,0.0,0.0,28,87,118
,1.0,1,Pcs,0.0,0.0,53,87,118
,1.0,1,Pcs,0.0,0.0,57,87,118
,1.0,1,Pcs,0.0,0.0,61,87,118
,1.0,1,Pcs,0.0,0.0,88,87,118
,1.0,1,Pcs,0.0,0.0,116,87,118
,1.0,1,Point,0.0,0.0,184,87,118
,1.0,1,Pcs,0.0,0.0,28,88,118
,1.0,1,Pcs,0.0,0.0,53,88,118
,1.0,1,Pcs,0.0,0.0,57,88,118
,1.0,1,Pcs,0.0,0.0,61,88,118
,1.0,1,Pcs,0.0,0.0,88,88,118
,1.0,1,Pcs,0.0,0.0,116,88,118
,1.0,1,Point,0.0,0.0,184,88,118
,1.0,1,Pcs,0.0,0.0,28,89,118
,1.0,1,Pcs,0.0,0.0,53,89,118
,1.0,1,Pcs,0.0,0.0,57,89,118
,1.0,1,Pcs,0.0,0.0,61,89,118
,1.0,1,Pcs,0.0,0.0,88,89,118
,1.0,1,Pcs,0.0,0.0,116,89,118
,1.0,1,Point,0.0,0.0,184,89,118
,1.0,1,Pcs,1.0,200.0,28,90,118
,1.0,1,Pcs,1.0,500.0,53,90,118
,1.0,1,Pcs,1.0,200.0,57,90,118
,1.0,1,Pcs,1.0,500.0,61,90,118
,1.0,1,Pcs,1.0,50.0,88,90,118
,1.0,1,Pcs,1.0,4800.0,116,90,118
,1.0,1,Point,1.0,6000000.0,184,90,118
,1.0,1,Pcs,1.0,200.0,28,91,118
,1.0,1,Pcs,1.0,500.0,53,91,118
,1.0,1,Pcs,1.0,200.0,57,91,118
,1.0,1,Pcs,1.0,500.0,61,91,118
,1.0,1,Pcs,1.0,50.0,88,91,118
,1.0,1,Pcs,1.0,4800.0,116,91,118
,1.0,1,Point,1.0,6000000.0,184,91,118
,1.0,1,Pcs,1.0,200.0,28,92,118
,1.0,1,Pcs,1.0,500.0,53,92,118
,1.0,1,Pcs,1.0,200.0,57,92,118
,1.0,1,Pcs,1.0,500.0,61,92,118
,1.0,1,Pcs,1.0,50.0,88,92,118
,1.0,1,Pcs,1.0,4800.0,116,92,118
,1.0,1,Point,1.0,6000000.0,184,92,118
,1.0,1,Pcs,1.0,200.0,28,93,118
,1.0,1,Pcs,1.0,500.0,53,93,118
,1.0,1,Pcs,1.0,200.0,57,93,118
,1.0,1,Pcs,1.0,500.0,61,93,118
,1.0,1,Pcs,1.0,50.0,88,93,118
,1.0,1,Pcs,1.0,4800.0,116,93,118
,1.0,1,Point,1.0,6000000.0,184,93,118
,1.0,1,Pcs,1.0,200.0,28,94,118
,1.0,1,Pcs,1.0,500.0,53,94,118
,1.0,1,Pcs,1.0,200.0,57,94,118
,1.0,1,Pcs,1.0,500.0,61,94,118
,1.0,1,Pcs,1.0,50.0,88,94,118
,1.0,1,Pcs,1.0,4800.0,116,94,118
,1.0,1,Point,1.0,6000000.0,184,94,118
,1.0,1,Pcs,1.0,200.0,28,95,118
,1.0,1,Pcs,1.0,500.0,53,95,118
,1.0,1,Pcs,1.0,200.0,57,95,118
,1.0,1,Pcs,1.0,500.0,61,95,118
,1.0,1,Pcs,1.0,50.0,88,95,118
,1.0,1,Pcs,1.0,4800.0,116,95,118
,1.0,1,Point,1.0,6000000.0,184,95,118
,1.0,1,Pcs,1.0,200.0,28,96,118
,1.0,1,Pcs,1.0,500.0,53,96,118
,1.0,1,Pcs,1.0,200.0,57,96,118
,1.0,1,Pcs,1.0,500.0,61,96,118
,1.0,1,Pcs,1.0,50.0,88,96,118
,1.0,1,Pcs,1.0,4800.0,116,96,118
,1.0,1,Point,1.0,6000000.0,184,96,118
,1.0,1,Pcs,1.0,200.0,28,97,118
,1.0,1,Pcs,1.0,500.0,53,97,118
,1.0,1,Pcs,1.0,200.0,57,97,118
,1.0,1,Pcs,1.0,500.0,61,97,118
,1.0,1,Pcs,1.0,50.0,88,97,118
,1.0,1,Pcs,1.0,4800.0,116,97,118
,1.0,1,Point,1.0,6000000.0,184,97,118
,1.0,1,Pcs,1.0,200.0,28,98,118
,1.0,1,Pcs,1.0,500.0,53,98,118
,1.0,1,Pcs,1.0,200.0,57,98,118
,1.0,1,Pcs,1.0,500.0,61,98,118
,1.0,1,Pcs,1.0,50.0,88,98,118
,1.0,1,Pcs,1.0,4800.0,116,98,118
,1.0,1,Point,1.0,6000000.0,184,98,118
,1.0,1,Pcs,1.0,200.0,28,99,118
,1.0,1,Pcs,1.0,500.0,53,99,118
,1.0,1,Pcs,1.0,200.0,57,99,118
,1.0,1,Pcs,1.0,500.0,61,99,118
,1.0,1,Pcs,1.0,50.0,88,99,118
,1.0,1,Pcs,1.0,4800.0,116,99,118
,1.0,1,Point,1.0,6000000.0,184,99,118
,1.0,1,Pcs,1.0,200.0,28,100,118
,1.0,1,Pcs,1.0,500.0,53,100,118
,1.0,1,Pcs,1.0,200.0,57,100,118
,1.0,1,Pcs,1.0,500.0,61,100,118
,1.0,1,Pcs,1.0,50.0,88,100,118
,1.0,1,Pcs,1.0,4800.0,116,100,118
,1.0,1,Point,1.0,6000000.0,184,100,118
,1.0,1,Pcs,1.0,1400.0,28,101,118
,1.0,1,Pcs,1.0,3500.0,53,101,118
,1.0,1,Pcs,1.0,1400.0,57,101,118
,1.0,1,Pcs,1.0,3500.0,61,101,118
,1.0,1,Pcs,1.0,350.0,88,101,118
,1.0,1,Pcs,1.0,33600.0,116,101,118
,1.0,1,Point,1.0,42000000.0,184,101,118
,1.0,1,Pcs,1.0,1400.0,28,108,118
,1.0,1,Pcs,1.0,3500.0,53,108,118
,1.0,1,Pcs,1.0,1400.0,57,108,118
,1.0,1,Pcs,1.0,3500.0,61,108,118
,1.0,1,Pcs,1.0,350.0,88,108,118
,1.0,1,Pcs,1.0,33600.0,116,108,118
,1.0,1,Point,1.0,42000000.0,184,108,118
,1.0,1,Pcs,1.0,1400.0,28,115,118
,1.0,1,Pcs,1.0,3500.0,53,115,118
,1.0,1,Pcs,1.0,1400.0,57,115,118
,1.0,1,Pcs,1.0,3500.0,61,115,118
,1.0,1,Pcs,1.0,350.0,88,115,118
,1.0,1,Pcs,1.0,33600.0,116,115,118
,1.0,1,Point,1.0,42000000.0,184,115,118
,1.0,1,Pcs,1.0,1400.0,28,122,118
,1.0,1,Pcs,1.0,3500.0,53,122,118
,1.0,1,Pcs,1.0,1400.0,57,122,118
,1.0,1,Pcs,1.0,3500.0,61,122,118
,1.0,1,Pcs,1.0,350.0,88,122,118
,1.0,1,Pcs,1.0,33600.0,116,122,118
,1.0,1,Point,1.0,42000000.0,184,122,118
,1.0,1,Pcs,1.0,1400.0,28,129,118
,1.0,1,Pcs,1.0,3500.0,53,129,118
,1.0,1,Pcs,1.0,1400.0,57,129,118
,1.0,1,Pcs,1.0,3500.0,61,129,118
,1.0,1,Pcs,1.0,350.0,88,129,118
,1.0,1,Pcs,1.0,33600.0,116,129,118
,1.0,1,Point,1.0,42000000.0,184,129,118
,1.0,1,Pcs,1.0,1400.0,28,136,118
,1.0,1,Pcs,1.0,3500.0,53,136,118
,1.0,1,Pcs,1.0,1400.0,57,136,118
,1.0,1,Pcs,1.0,3500.0,61,136,118
,1.0,1,Pcs,1.0,350.0,88,136,118
,1.0,1,Pcs,1.0,33600.0,116,136,118
,1.0,1,Point,1.0,42000000.0,184,136,118
,1.0,1,Pcs,1.0,1400.0,28,143,118
,1.0,1,Pcs,1.0,3500.0,53,143,118
,1.0,1,Pcs,1.0,1400.0,57,143,118
,1.0,1,Pcs,1.0,3500.0,61,143,118
,1.0,1,Pcs,1.0,350.0,88,143,118
,1.0,1,Pcs,1.0,33600.0,116,143,118
,1.0,1,Point,1.0,42000000.0,184,143,118
,1.0,1,Pcs,1.0,1400.0,28,150,118
,1.0,1,Pcs,1.0,3500.0,53,150,118
,1.0,1,Pcs,1.0,1400.0,57,150,118
,1.0,1,Pcs,1.0,3500.0,61,150,118
,1.0,1,Pcs,1.0,350.0,88,150,118
,1.0,1,Pcs,1.0,33600.0,116,150,118
,1.0,1,Point,1.0,42000000.0,184,150,118
,1.0,1,Pcs,1.0,1400.0,28,157,118
,1.0,1,Pcs,1.0,3500.0,53,157,118
,1.0,1,Pcs,1.0,1400.0,57,157,118
,1.0,1,Pcs,1.0,3500.0,61,157,118
,1.0,1,Pcs,1.0,350.0,88,157,118
,1.0,1,Pcs,1.0,33600.0,116,157,118
,1.0,1,Point,1.0,42000000.0,184,157,118
,1.0,1,Pcs,1.0,1400.0,28,164,118
,1.0,1,Pcs,1.0,3500.0,53,164,118
,1.0,1,Pcs,1.0,1400.0,57,164,118
,1.0,1,Pcs,1.0,3500.0,61,164,118
,1.0,1,Pcs,1.0,350.0,88,164,118
,1.0,1,Pcs,1.0,33600.0,116,164,118
,1.0,1,Point,1.0,42000000.0,184,164,118
,1.0,1,Pcs,0.0,0.0,35,72,12
,1.0,1,Pcs,1.0,6000.0,35,73,12
,1.0,1,Pcs,1.0,5753.0,35,74,12
,1.0,1,Pcs,1.0,5794.0,35,75,12
,1.0,1,Pcs,1.0,6000.0,35,76,12
,1.0,1,Pcs,1.0,6000.0,35,77,12
,1.0,1,Pcs,1.0,6000.0,35,78,12
,1.0,1,Pcs,0.0,0.0,35,79,12
,1.0,1,Pcs,1.0,5936.0,35,80,12
,1.0,1,Pcs,1.0,6000.0,35,81,12
,1.0,1,Pcs,1.0,6000.0,35,82,12
,1.0,1,Pcs,1.0,6000.0,35,83,12
,1.0,1,Pcs,1.0,6000.0,35,84,12
,1.0,1,Pcs,0.0,0.0,35,85,12
,1.0,1,Pcs,0.0,0.0,35,86,12
,1.0,1,Pcs,0.0,0.0,35,87,12
,1.0,1,Pcs,0.0,0.0,35,88,12
,1.0,1,Pcs,0.0,0.0,35,89,12
,1.0,1,Pcs,1.0,6000.0,35,90,12
,1.0,1,Pcs,1.0,6000.0,35,91,12
,1.0,1,Pcs,1.0,6000.0,35,92,12
,1.0,1,Pcs,1.0,6000.0,35,93,12
,1.0,1,Pcs,1.0,6000.0,35,94,12
,1.0,1,Pcs,1.0,6000.0,35,95,12
,1.0,1,Pcs,1.0,6000.0,35,96,12
,1.0,1,Pcs,1.0,6000.0,35,97,12
,1.0,1,Pcs,1.0,6000.0,35,98,12
,1.0,1,Pcs,1.0,6000.0,35,99,12
,1.0,1,Pcs,1.0,6000.0,35,100,12
,1.0,1,Pcs,1.0,42000.0,35,101,12
,1.0,1,Pcs,1.0,42000.0,35,108,12
,1.0,1,Pcs,1.0,42000.0,35,115,12
,1.0,1,Pcs,1.0,70000.0,35,122,12
,1.0,1,Pcs,1.0,70000.0,35,129,12
,1.0,1,Pcs,1.0,70000.0,35,136,12
,1.0,1,Pcs,1.0,70000.0,35,143,12
,1.0,1,Pcs,1.0,42000.0,35,150,12
,1.0,1,Pcs,1.0,42000.0,35,157,12
,1.0,1,Pcs,1.0,42000.0,35,164,12
,1.0,1,Pcs,0.0,0.0,44,72,3
,1.0,1,Pcs,0.0,0.0,58,72,3
,1.0,1,Pcs,0.0,0.0,65,72,3
,1.0,1,Pcs,0.0,0.0,67,72,3
,1.0,1,Pcs,0.0,0.0,109,72,3
,1.0,1,Pcs,0.0,0.0,117,72,3
,1.0,1,Pcs,0.0,0.0,126,72,3
,1.0,1,Point,0.0,0.0,173,72,3
,1.0,1,Pcs,1.0,28.0,44,73,3
,1.0,1,Pcs,1.0,100.0,58,73,3
,1.0,1,Pcs,1.0,200.0,65,73,3
,1.0,1,Pcs,1.0,190.0,67,73,3
,1.0,1,Pcs,1.0,500.0,109,73,3
,1.0,1,Pcs,1.0,0.0,117,73,3
,1.0,1,Pcs,1.0,100.0,126,73,3
,1.0,1,Point,1.0,23500540.0,173,73,3
,1.0,1,Pcs,1.0,30.0,44,74,3
,1.0,1,Pcs,1.0,100.0,58,74,3
,1.0,1,Pcs,1.0,200.0,65,74,3
,1.0,1,Pcs,1.0,190.0,67,74,3
,1.0,1,Pcs,1.0,500.0,109,74,3
,1.0,1,Pcs,1.0,275.0,117,74,3
,1.0,1,Pcs,1.0,100.0,126,74,3
,1.0,1,Point,1.0,24788875.0,173,74,3
,1.0,1,Pcs,1.0,40.0,44,75,3
,1.0,1,Pcs,1.0,100.0,58,75,3
,1.0,1,Pcs,1.0,200.0,65,75,3
,1.0,1,Pcs,1.0,200.0,67,75,3
,1.0,1,Pcs,1.0,500.0,109,75,3
,1.0,1,Pcs,1.0,400.0,117,75,3
,1.0,1,Pcs,1.0,100.0,126,75,3
,1.0,1,Point,1.0,25000000.0,173,75,3
,1.0,1,Pcs,1.0,50.0,44,76,3
,1.0,1,Pcs,1.0,100.0,58,76,3
,1.0,1,Pcs,1.0,200.0,65,76,3
,1.0,1,Pcs,1.0,200.0,67,76,3
,1.0,1,Pcs,1.0,500.0,109,76,3
,1.0,1,Pcs,1.0,400.0,117,76,3
,1.0,1,Pcs,1.0,100.0,126,76,3
,1.0,1,Point,1.0,25000000.0,173,76,3
,1.0,1,Pcs,1.0,20.0,44,77,3
,1.0,1,Pcs,1.0,100.0,58,77,3
,1.0,1,Pcs,1.0,200.0,65,77,3
,1.0,1,Pcs,1.0,200.0,67,77,3
,1.0,1,Pcs,1.0,500.0,109,77,3
,1.0,1,Pcs,1.0,400.0,117,77,3
,1.0,1,Pcs,1.0,100.0,126,77,3
,1.0,1,Point,1.0,25000000.0,173,77,3
,1.0,1,Pcs,1.0,50.0,44,78,3
,1.0,1,Pcs,1.0,100.0,58,78,3
,1.0,1,Pcs,1.0,200.0,65,78,3
,1.0,1,Pcs,1.0,200.0,67,78,3
,1.0,1,Pcs,1.0,500.0,109,78,3
,1.0,1,Pcs,1.0,400.0,117,78,3
,1.0,1,Pcs,1.0,100.0,126,78,3
,1.0,1,Point,1.0,25000000.0,173,78,3
,1.0,1,Pcs,0.0,0.0,44,79,3
,1.0,1,Pcs,0.0,0.0,58,79,3
,1.0,1,Pcs,0.0,0.0,65,79,3
,1.0,1,Pcs,0.0,0.0,67,79,3
,1.0,1,Pcs,0.0,0.0,109,79,3
,1.0,1,Pcs,0.0,0.0,117,79,3
,1.0,1,Pcs,0.0,0.0,126,79,3
,1.0,1,Point,0.0,0.0,173,79,3
,1.0,1,Pcs,1.0,50.0,44,80,3
,1.0,1,Pcs,1.0,100.0,58,80,3
,1.0,1,Pcs,1.0,200.0,65,80,3
,1.0,1,Pcs,1.0,200.0,67,80,3
,1.0,1,Pcs,1.0,500.0,109,80,3
,1.0,1,Pcs,1.0,400.0,117,80,3
,1.0,1,Pcs,1.0,100.0,126,80,3
,1.0,1,Point,1.0,25000000.0,173,80,3
,1.0,1,Pcs,1.0,50.0,44,81,3
,1.0,1,Pcs,1.0,100.0,58,81,3
,1.0,1,Pcs,1.0,200.0,65,81,3
,1.0,1,Pcs,1.0,200.0,67,81,3
,1.0,1,Pcs,1.0,500.0,109,81,3
,1.0,1,Pcs,1.0,400.0,117,81,3
,1.0,1,Pcs,1.0,100.0,126,81,3
,1.0,1,Point,1.0,25000000.0,173,81,3
,1.0,1,Pcs,1.0,50.0,44,82,3
,1.0,1,Pcs,1.0,100.0,58,82,3
,1.0,1,Pcs,1.0,200.0,65,82,3
,1.0,1,Pcs,1.0,200.0,67,82,3
,1.0,1,Pcs,1.0,500.0,109,82,3
,1.0,1,Pcs,1.0,400.0,117,82,3
,1.0,1,Pcs,1.0,100.0,126,82,3
,1.0,1,Point,1.0,25000000.0,173,82,3
,1.0,1,Pcs,1.0,50.0,44,83,3
,1.0,1,Pcs,1.0,100.0,58,83,3
,1.0,1,Pcs,1.0,200.0,65,83,3
,1.0,1,Pcs,1.0,200.0,67,83,3
,1.0,1,Pcs,1.0,500.0,109,83,3
,1.0,1,Pcs,1.0,400.0,117,83,3
,1.0,1,Pcs,1.0,100.0,126,83,3
,1.0,1,Point,1.0,25000000.0,173,83,3
,1.0,1,Pcs,1.0,50.0,44,84,3
,1.0,1,Pcs,1.0,100.0,58,84,3
,1.0,1,Pcs,1.0,200.0,65,84,3
,1.0,1,Pcs,1.0,200.0,67,84,3
,1.0,1,Pcs,1.0,500.0,109,84,3
,1.0,1,Pcs,1.0,400.0,117,84,3
,1.0,1,Pcs,1.0,100.0,126,84,3
,1.0,1,Point,1.0,25000000.0,173,84,3
,1.0,1,Pcs,0.0,0.0,44,85,3
,1.0,1,Pcs,0.0,0.0,58,85,3
,1.0,1,Pcs,0.0,0.0,65,85,3
,1.0,1,Pcs,0.0,0.0,67,85,3
,1.0,1,Pcs,0.0,0.0,109,85,3
,1.0,1,Pcs,0.0,0.0,117,85,3
,1.0,1,Pcs,0.0,0.0,126,85,3
,1.0,1,Point,0.0,0.0,173,85,3
,1.0,1,Pcs,0.0,0.0,44,86,3
,1.0,1,Pcs,0.0,0.0,58,86,3
,1.0,1,Pcs,0.0,0.0,65,86,3
,1.0,1,Pcs,0.0,0.0,67,86,3
,1.0,1,Pcs,0.0,0.0,109,86,3
,1.0,1,Pcs,0.0,0.0,117,86,3
,1.0,1,Pcs,0.0,0.0,126,86,3
,1.0,1,Point,0.0,0.0,173,86,3
,1.0,1,Pcs,0.0,0.0,44,87,3
,1.0,1,Pcs,0.0,0.0,58,87,3
,1.0,1,Pcs,0.0,0.0,65,87,3
,1.0,1,Pcs,0.0,0.0,67,87,3
,1.0,1,Pcs,0.0,0.0,109,87,3
,1.0,1,Pcs,0.0,0.0,117,87,3
,1.0,1,Pcs,0.0,0.0,126,87,3
,1.0,1,Point,0.0,0.0,173,87,3
,1.0,1,Pcs,0.0,0.0,44,88,3
,1.0,1,Pcs,0.0,0.0,58,88,3
,1.0,1,Pcs,0.0,0.0,65,88,3
,1.0,1,Pcs,0.0,0.0,67,88,3
,1.0,1,Pcs,0.0,0.0,109,88,3
,1.0,1,Pcs,0.0,0.0,117,88,3
,1.0,1,Pcs,0.0,0.0,126,88,3
,1.0,1,Point,0.0,0.0,173,88,3
,1.0,1,Pcs,0.0,0.0,44,89,3
,1.0,1,Pcs,0.0,0.0,58,89,3
,1.0,1,Pcs,0.0,0.0,65,89,3
,1.0,1,Pcs,0.0,0.0,67,89,3
,1.0,1,Pcs,0.0,0.0,109,89,3
,1.0,1,Pcs,0.0,0.0,117,89,3
,1.0,1,Pcs,0.0,0.0,126,89,3
,1.0,1,Point,0.0,0.0,173,89,3
,1.0,1,Pcs,1.0,50.0,44,90,3
,1.0,1,Pcs,1.0,100.0,58,90,3
,1.0,1,Pcs,1.0,200.0,65,90,3
,1.0,1,Pcs,1.0,200.0,67,90,3
,1.0,1,Pcs,1.0,500.0,109,90,3
,1.0,1,Pcs,1.0,400.0,117,90,3
,1.0,1,Pcs,1.0,100.0,126,90,3
,1.0,1,Point,1.0,25000000.0,173,90,3
,1.0,1,Pcs,1.0,50.0,44,91,3
,1.0,1,Pcs,1.0,100.0,58,91,3
,1.0,1,Pcs,1.0,200.0,65,91,3
,1.0,1,Pcs,1.0,200.0,67,91,3
,1.0,1,Pcs,1.0,500.0,109,91,3
,1.0,1,Pcs,1.0,400.0,117,91,3
,1.0,1,Pcs,1.0,100.0,126,91,3
,1.0,1,Point,1.0,25000000.0,173,91,3
,1.0,1,Pcs,1.0,50.0,44,92,3
,1.0,1,Pcs,1.0,100.0,58,92,3
,1.0,1,Pcs,1.0,200.0,65,92,3
,1.0,1,Pcs,1.0,200.0,67,92,3
,1.0,1,Pcs,1.0,500.0,109,92,3
,1.0,1,Pcs,1.0,400.0,117,92,3
,1.0,1,Pcs,1.0,100.0,126,92,3
,1.0,1,Point,1.0,25000000.0,173,92,3
,1.0,1,Pcs,1.0,50.0,44,93,3
,1.0,1,Pcs,1.0,100.0,58,93,3
,1.0,1,Pcs,1.0,200.0,65,93,3
,1.0,1,Pcs,1.0,200.0,67,93,3
,1.0,1,Pcs,1.0,500.0,109,93,3
,1.0,1,Pcs,1.0,400.0,117,93,3
,1.0,1,Pcs,1.0,100.0,126,93,3
,1.0,1,Point,1.0,25000000.0,173,93,3
,1.0,1,Pcs,1.0,50.0,44,94,3
,1.0,1,Pcs,1.0,100.0,58,94,3
,1.0,1,Pcs,1.0,200.0,65,94,3
,1.0,1,Pcs,1.0,200.0,67,94,3
,1.0,1,Pcs,1.0,500.0,109,94,3
,1.0,1,Pcs,1.0,400.0,117,94,3
,1.0,1,Pcs,1.0,100.0,126,94,3
,1.0,1,Point,1.0,25000000.0,173,94,3
,1.0,1,Pcs,1.0,50.0,44,95,3
,1.0,1,Pcs,1.0,100.0,58,95,3
,1.0,1,Pcs,1.0,200.0,65,95,3
,1.0,1,Pcs,1.0,200.0,67,95,3
,1.0,1,Pcs,1.0,500.0,109,95,3
,1.0,1,Pcs,1.0,400.0,117,95,3
,1.0,1,Pcs,1.0,100.0,126,95,3
,1.0,1,Point,1.0,25000000.0,173,95,3
,1.0,1,Pcs,1.0,50.0,44,96,3
,1.0,1,Pcs,1.0,100.0,58,96,3
,1.0,1,Pcs,1.0,200.0,65,96,3
,1.0,1,Pcs,1.0,200.0,67,96,3
,1.0,1,Pcs,1.0,500.0,109,96,3
,1.0,1,Pcs,1.0,400.0,117,96,3
,1.0,1,Pcs,1.0,100.0,126,96,3
,1.0,1,Point,1.0,25000000.0,173,96,3
,1.0,1,Pcs,1.0,50.0,44,97,3
,1.0,1,Pcs,1.0,100.0,58,97,3
,1.0,1,Pcs,1.0,200.0,65,97,3
,1.0,1,Pcs,1.0,200.0,67,97,3
,1.0,1,Pcs,1.0,500.0,109,97,3
,1.0,1,Pcs,1.0,400.0,117,97,3
,1.0,1,Pcs,1.0,100.0,126,97,3
,1.0,1,Point,1.0,25000000.0,173,97,3
,1.0,1,Pcs,1.0,50.0,44,98,3
,1.0,1,Pcs,1.0,100.0,58,98,3
,1.0,1,Pcs,1.0,200.0,65,98,3
,1.0,1,Pcs,1.0,200.0,67,98,3
,1.0,1,Pcs,1.0,500.0,109,98,3
,1.0,1,Pcs,1.0,400.0,117,98,3
,1.0,1,Pcs,1.0,100.0,126,98,3
,1.0,1,Point,1.0,25000000.0,173,98,3
,1.0,1,Pcs,1.0,50.0,44,99,3
,1.0,1,Pcs,1.0,100.0,58,99,3
,1.0,1,Pcs,1.0,200.0,65,99,3
,1.0,1,Pcs,1.0,200.0,67,99,3
,1.0,1,Pcs,1.0,500.0,109,99,3
,1.0,1,Pcs,1.0,400.0,117,99,3
,1.0,1,Pcs,1.0,100.0,126,99,3
,1.0,1,Point,1.0,25000000.0,173,99,3
,1.0,1,Pcs,1.0,50.0,44,100,3
,1.0,1,Pcs,1.0,100.0,58,100,3
,1.0,1,Pcs,1.0,200.0,65,100,3
,1.0,1,Pcs,1.0,200.0,67,100,3
,1.0,1,Pcs,1.0,500.0,109,100,3
,1.0,1,Pcs,1.0,400.0,117,100,3
,1.0,1,Pcs,1.0,100.0,126,100,3
,1.0,1,Point,1.0,25000000.0,173,100,3
,1.0,1,Pcs,1.0,350.0,44,101,3
,1.0,1,Pcs,1.0,700.0,58,101,3
,1.0,1,Pcs,1.0,1400.0,65,101,3
,1.0,1,Pcs,1.0,1400.0,67,101,3
,1.0,1,Pcs,1.0,3500.0,109,101,3
,1.0,1,Pcs,1.0,2800.0,117,101,3
,1.0,1,Pcs,1.0,700.0,126,101,3
,1.0,1,Point,1.0,175000000.0,173,101,3
,1.0,1,Pcs,1.0,350.0,44,108,3
,1.0,1,Pcs,1.0,700.0,58,108,3
,1.0,1,Pcs,1.0,1400.0,65,108,3
,1.0,1,Pcs,1.0,1400.0,67,108,3
,1.0,1,Pcs,1.0,3500.0,109,108,3
,1.0,1,Pcs,1.0,2800.0,117,108,3
,1.0,1,Pcs,1.0,700.0,126,108,3
,1.0,1,Point,1.0,175000000.0,173,108,3
,1.0,1,Pcs,1.0,350.0,44,115,3
,1.0,1,Pcs,1.0,700.0,58,115,3
,1.0,1,Pcs,1.0,1400.0,65,115,3
,1.0,1,Pcs,1.0,1400.0,67,115,3
,1.0,1,Pcs,1.0,3500.0,109,115,3
,1.0,1,Pcs,1.0,2800.0,117,115,3
,1.0,1,Pcs,1.0,700.0,126,115,3
,1.0,1,Point,1.0,175000000.0,173,115,3
,1.0,1,Pcs,1.0,350.0,44,122,3
,1.0,1,Pcs,1.0,700.0,58,122,3
,1.0,1,Pcs,1.0,840.0,65,122,3
,1.0,1,Pcs,1.0,700.0,67,122,3
,1.0,1,Pcs,1.0,700.0,109,122,3
,1.0,1,Pcs,1.0,2800.0,117,122,3
,1.0,1,Pcs,1.0,700.0,126,122,3
,1.0,1,Point,1.0,175000000.0,173,122,3
,1.0,1,Pcs,1.0,350.0,44,129,3
,1.0,1,Pcs,1.0,700.0,58,129,3
,1.0,1,Pcs,1.0,840.0,65,129,3
,1.0,1,Pcs,1.0,700.0,67,129,3
,1.0,1,Pcs,1.0,700.0,109,129,3
,1.0,1,Pcs,1.0,2800.0,117,129,3
,1.0,1,Pcs,1.0,700.0,126,129,3
,1.0,1,Point,1.0,175000000.0,173,129,3
,1.0,1,Pcs,1.0,350.0,44,136,3
,1.0,1,Pcs,1.0,700.0,58,136,3
,1.0,1,Pcs,1.0,840.0,65,136,3
,1.0,1,Pcs,1.0,700.0,67,136,3
,1.0,1,Pcs,1.0,700.0,109,136,3
,1.0,1,Pcs,1.0,2800.0,117,136,3
,1.0,1,Pcs,1.0,700.0,126,136,3
,1.0,1,Point,1.0,175000000.0,173,136,3
,1.0,1,Pcs,1.0,350.0,44,143,3
,1.0,1,Pcs,1.0,700.0,58,143,3
,1.0,1,Pcs,1.0,840.0,65,143,3
,1.0,1,Pcs,1.0,700.0,67,143,3
,1.0,1,Pcs,1.0,700.0,109,143,3
,1.0,1,Pcs,1.0,2800.0,117,143,3
,1.0,1,Pcs,1.0,700.0,126,143,3
,1.0,1,Point,1.0,175000000.0,173,143,3
,1.0,1,Pcs,1.0,350.0,44,150,3
,1.0,1,Pcs,1.0,700.0,58,150,3
,1.0,1,Pcs,1.0,1400.0,65,150,3
,1.0,1,Pcs,1.0,1400.0,67,150,3
,1.0,1,Pcs,1.0,3500.0,109,150,3
,1.0,1,Pcs,1.0,2800.0,117,150,3
,1.0,1,Pcs,1.0,700.0,126,150,3
,1.0,1,Point,1.0,175000000.0,173,150,3
,1.0,1,Pcs,1.0,350.0,44,157,3
,1.0,1,Pcs,1.0,700.0,58,157,3
