item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,37,3214,3214,0.0
Raw Material,0.0,92,3553,3553,0.0
Raw Material,0.0,92,3553,3553,0.0
Raw Material,0.0,92,3553,3553,0.0
Normal,0.0,30,614,614,0.0
Raw Material,0.0,302,3806,3806,0.0
Raw Material,0.0,302,3806,3806,0.0
Raw Material,0.0,92,1478,1478,0.0
Raw Material,0.0,92,1478,1478,0.0
Raw Material,0.0,92,1478,1478,0.0
Normal,0.004,30,615,615,4.0
Raw Material,0.0,360,3544,3544,0.0
Raw Material,0.0,360,3544,3544,0.0
Raw Material,0.0,360,3544,3544,0.0
Raw Material,0.0,123,3635,3635,0.0
Raw Material,0.0,123,3635,3635,0.0
Raw Material,0.0,123,3635,3635,0.0
Raw Material,0.0,86,1834,1834,0.0
Raw Material,0.0,92,1290,1290,0.0
Raw Material,0.0,360,3021,3021,0.0
Raw Material,0.0,122,3477,3477,0.0
Raw Material,0.0,86,1838,1838,0.0
Raw Material,0.0,86,1838,1838,0.0
Raw Material,0.0,86,1838,1838,0.0
Raw Material,0.0,122,1646,1646,0.0
Raw Material,0.0,122,1292,1292,0.0
Raw Material,0.0,360,4228,4228,0.0
Raw Material,0.0,92,1294,1294,0.0
Raw Material,0.0,92,1096,1096,0.0
Raw Material,0.0,92,1096,1096,0.0
Raw Material,0.0,62,2522,2522,0.0
Raw Material,0.0,92,1297,1297,0.0
Raw Material,0.0,92,1297,1297,0.0
Raw Material,0.0,92,1297,1297,0.0
Raw Material,0.0,92,1298,1298,0.0
Raw Material,0.0,72,2840,2840,0.0
Raw Material,0.0,72,2840,2840,0.0
Raw Material,0.0,72,2840,2840,0.0
Raw Material,0.0,65,2687,2687,0.0
Raw Material,0.0,58,2688,2688,0.0
Raw Material,0.0,65,2827,2827,0.0
Raw Material,0.0,122,2360,2360,0.0
Raw Material,0.0,87,1490,1490,0.0
Raw Material,0.0,87,1490,1490,0.0
Raw Material,0.0,87,1490,1490,0.0
Raw Material,0.0,170,3715,3715,0.0
Raw Material,0.0,170,3715,3715,0.0
Raw Material,0.0,170,3715,3715,0.0
Raw Material,0.0,58,2517,2517,0.0
Raw Material,0.0,100,2819,2819,0.0
Raw Material,0.0,100,2819,2819,0.0
Raw Material,0.0,100,2819,2819,0.0
Raw Material,0.0,37,2545,2545,0.0
Raw Material,0.0,352,3764,3764,0.0
Raw Material,0.0,92,1059,1059,0.0
Raw Material,0.0,92,1059,1059,0.0
Raw Material,0.0,92,1059,1059,0.0
Raw Material,0.0,122,2320,2320,0.0
Raw Material,0.0,92,3071,3071,0.0
Raw Material,0.0,92,1551,1551,0.0
Raw Material,0.0,360,4034,4034,0.0
Raw Material,0.0,32,3248,3248,0.0
Raw Material,0.0,86,1439,1439,0.0
Raw Material,0.0,86,1439,1439,0.0
Raw Material,0.0,86,1439,1439,0.0
Raw Material,0.0,122,1066,1066,0.0
Raw Material,0.0,122,2414,2414,0.0
Raw Material,0.0,122,2414,2414,0.0
Raw Material,0.0,122,2414,2414,0.0
Raw Material,0.0,86,1556,1556,0.0
Raw Material,0.0,122,3481,3481,0.0
Raw Material,0.0,32,3249,3249,0.0
Raw Material,0.0,121,1955,1955,0.0
Raw Material,0.0,121,1955,1955,0.0
Raw Material,0.0,121,1955,1955,0.0
Raw Material,0.0,360,4035,4035,0.0
Raw Material,0.0,152,1806,1806,0.0
Order Only,0.0,30,144,144,0.0
Raw Material,0.0,92,1807,1807,0.0
Raw Material,0.0,32,3307,3307,0.0
Raw Material,0.0,122,2150,2150,0.0
Raw Material,0.0,122,2150,2150,0.0
Raw Material,0.0,92,998,998,0.0
Raw Material,0.0,92,998,998,0.0
Raw Material,0.0,92,998,998,0.0
Raw Material,0.0,37,3308,3308,0.0
Raw Material,0.0,182,3592,3592,0.0
Raw Material,0.0,92,999,999,0.0
Raw Material,0.0,92,999,999,0.0
Raw Material,0.0,92,999,999,0.0
Raw Material,0.0,360,2939,2939,0.0
Raw Material,0.0,360,2939,2939,0.0
Raw Material,0.0,360,2939,2939,0.0
Raw Material,0.0,120,1957,1957,0.0
Raw Material,0.0,122,1080,1080,0.0
Raw Material,0.0,122,1080,1080,0.0
Raw Material,0.0,122,1080,1080,0.0
Raw Material,0.0,72,2523,2523,0.0
Raw Material,0.0,37,3115,3115,0.0
Raw Material,0.0,72,2524,2524,0.0
Raw Material,0.0,92,964,964,0.0
Raw Material,0.0,92,964,964,0.0
Raw Material,0.0,92,964,964,0.0
Raw Material,0.0,92,1670,1670,0.0
Raw Material,0.0,87,1485,1485,0.0
Raw Material,0.0,122,1300,1300,0.0
Raw Material,0.0,92,1491,1491,0.0
Raw Material,0.0,92,1491,1491,0.0
Raw Material,0.0,92,1491,1491,0.0
Raw Material,0.0,86,1477,1477,0.0
Raw Material,0.0,86,1477,1477,0.0
Raw Material,0.0,86,1477,1477,0.0
Raw Material,0.0,87,1483,1483,0.0
Raw Material,0.0,87,1483,1483,0.0
Raw Material,0.0,87,1483,1483,0.0
Raw Material,0.0,92,1302,1302,0.0
Raw Material,0.0,92,1302,1302,0.0
Raw Material,0.0,92,1302,1302,0.0
Raw Material,0.0,17,3468,3468,0.0
Raw Material,0.0,92,1304,1304,0.0
Raw Material,0.0,92,1306,1306,0.0
Raw Material,0.0,122,3784,3784,0.0
Raw Material,0.0,86,1503,1503,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,32,2566,2566,0.0
Raw Material,0.0,122,2364,2364,0.0
Raw Material,0.0,114,1974,1974,0.0
Raw Material,0.0,122,2651,2651,0.0
Raw Material,0.0,32,3181,3181,0.0
Raw Material,0.0,182,2652,2652,0.0
Raw Material,0.0,360,812,812,0.0
Raw Material,0.0,114,1971,1971,0.0
Raw Material,0.0,72,2841,2841,0.0
Raw Material,0.0,72,2841,2841,0.0
Raw Material,0.0,72,2841,2841,0.0
Raw Material,0.0,366,4219,4219,0.0
Raw Material,0.0,52,3284,3284,0.0
Raw Material,0.0,52,3284,3284,0.0
Raw Material,0.0,360,2783,2783,0.0
Raw Material,0.0,37,727,727,0.0
Raw Material,0.0,132,2440,2440,0.0
Raw Material,0.0,302,3657,3657,0.0
Raw Material,0.0,37,3310,3310,0.0
Raw Material,0.0,123,3658,3658,0.0
Raw Material,0.0,123,3658,3658,0.0
Raw Material,0.0,123,3658,3658,0.0
Raw Material,0.0,114,2091,2091,0.0
Raw Material,0.0,78,2074,2074,0.0
Raw Material,0.0,86,1936,1936,0.0
Raw Material,0.0,86,1936,1936,0.0
Raw Material,0.0,86,1936,1936,0.0
Raw Material,0.0,92,1001,1001,0.0
Raw Material,0.0,92,1001,1001,0.0
Raw Material,0.0,92,1001,1001,0.0
Raw Material,0.0,120,2053,2053,0.0
Raw Material,0.0,120,2053,2053,0.0
Raw Material,0.0,120,2053,2053,0.0
Raw Material,0.0,152,1809,1809,0.0
Raw Material,0.0,47,3116,3116,0.0
Raw Material,0.0,91,1959,1959,0.0
Raw Material,0.0,91,1959,1959,0.0
Raw Material,0.0,91,1959,1959,0.0
Raw Material,0.0,120,1940,1940,0.0
Raw Material,0.0,120,2183,2183,0.0
Raw Material,0.0,120,2183,2183,0.0
Raw Material,0.0,120,2157,2157,0.0
Raw Material,0.0,86,1942,1942,0.0
Raw Material,0.0,86,1942,1942,0.0
Raw Material,0.0,86,1942,1942,0.0
Raw Material,0.0,92,1615,1615,0.0
Raw Material,0.0,37,3117,3117,0.0
Raw Material,0.0,79,1630,1630,0.0
Raw Material,0.0,86,3832,3832,0.0
Raw Material,0.0,86,3832,3832,0.0
Raw Material,0.0,86,3832,3832,0.0
Raw Material,0.0,37,3118,3118,0.0
Raw Material,0.0,87,1547,1547,0.0
Raw Material,0.0,87,1547,1547,0.0
Raw Material,0.0,87,1547,1547,0.0
Raw Material,0.0,37,3201,3201,0.0
Raw Material,0.0,92,1315,1315,0.0
Raw Material,0.0,92,1315,1315,0.0
Raw Material,0.0,92,1315,1315,0.0
Raw Material,0.0,92,1317,1317,0.0
Raw Material,0.0,92,1317,1317,0.0
Raw Material,0.0,92,1317,1317,0.0
Raw Material,0.0,92,1319,1319,0.0
Raw Material,0.0,122,1321,1321,0.0
Raw Material,0.0,86,932,932,0.0
Raw Material,0.0,86,932,932,0.0
Raw Material,0.0,86,932,932,0.0
Raw Material,0.0,32,3548,3548,0.0
Raw Material,0.0,182,3594,3594,0.0
Raw Material,0.0,92,1325,1325,0.0
Raw Material,0.0,62,2821,2821,0.0
Raw Material,0.0,58,2673,2673,0.0
Raw Material,0.0,92,1326,1326,0.0
Raw Material,0.0,360,2977,2977,0.0
Raw Material,0.0,86,1187,1187,0.0
Raw Material,0.0,86,1187,1187,0.0
Raw Material,0.0,86,1187,1187,0.0
Raw Material,0.0,93,2674,2674,0.0
Raw Material,0.0,122,3785,3785,0.0
Raw Material,0.0,58,2675,2675,0.0
Raw Material,0.0,92,2560,2560,0.0
Order Only,0.0,30,774,774,0.0
Raw Material,0.0,111,4221,4221,0.0
Raw Material,0.0,93,2676,2676,0.0
Raw Material,0.0,72,2838,2838,0.0
Raw Material,0.0,72,2838,2838,0.0
Raw Material,0.0,72,2838,2838,0.0
Raw Material,0.0,122,2323,2323,0.0
Raw Material,0.0,58,2677,2677,0.0
Raw Material,0.0,93,2678,2678,0.0
Raw Material,0.0,122,1791,1791,0.0
Raw Material,0.0,22,3159,3159,0.0
Raw Material,0.0,32,3160,3160,0.0
Raw Material,0.0,32,3285,3285,0.0
Raw Material,0.0,32,3161,3161,0.0
Raw Material,0.0,32,3286,3286,0.0
Raw Material,0.0,77,3287,3287,0.0
Raw Material,0.0,77,3287,3287,0.0
Raw Material,0.0,128,2979,2979,0.0
Raw Material,0.0,120,2182,2182,0.0
Raw Material,0.0,302,3616,3616,0.0
Raw Material,0.0,92,2702,2702,0.0
Raw Material,0.0,93,2938,2938,0.0
Order Only,0.001,30,901,901,1.0
Raw Material,0.0,92,1810,1810,0.0
Raw Material,0.0,92,2695,2695,0.0
Raw Material,0.0,92,2695,2695,0.0
Raw Material,0.0,92,2695,2695,0.0
Raw Material,0.0,92,991,991,0.0
Raw Material,0.0,122,2212,2212,0.0
Raw Material,0.0,122,2212,2212,0.0
Raw Material,0.0,122,2212,2212,0.0
Raw Material,0.0,86,1007,1007,0.0
Raw Material,0.0,86,1007,1007,0.0
Raw Material,0.0,86,1007,1007,0.0
Raw Material,0.0,93,1731,1731,0.0
Raw Material,0.0,360,3912,3912,0.0
Raw Material,0.0,122,2352,2352,0.0
Raw Material,0.0,86,931,931,0.0
Raw Material,0.0,86,931,931,0.0
Raw Material,0.0,86,931,931,0.0
Raw Material,0.0,92,1008,1008,0.0
Raw Material,0.0,62,2883,2883,0.0
Raw Material,0.0,92,1314,1314,0.0
Raw Material,0.0,92,1314,1314,0.0
Raw Material,0.0,181,2922,2922,0.0
Raw Material,0.0,92,1680,1680,0.0
Raw Material,0.0,114,2095,2095,0.0
Raw Material,0.0,47,3119,3119,0.0
Raw Material,0.0,92,1010,1010,0.0
Raw Material,0.0,92,1010,1010,0.0
Raw Material,0.0,92,1010,1010,0.0
Raw Material,0.0,122,2293,2293,0.0
Raw Material,0.0,152,2239,2239,0.0
Raw Material,0.0,86,1037,1037,0.0
Raw Material,0.0,92,1332,1332,0.0
Raw Material,0.0,122,1641,1641,0.0
Raw Material,0.0,478,3540,3540,0.0
Raw Material,0.0,478,3540,3540,0.0
Raw Material,0.0,478,3540,3540,0.0
Raw Material,0.0,92,1334,1334,0.0
Raw Material,0.0,86,2120,2120,0.0
Raw Material,0.0,92,1015,1015,0.0
Raw Material,0.0,92,1015,1015,0.0
Raw Material,0.0,92,1015,1015,0.0
Raw Material,0.0,114,3656,3656,0.0
Raw Material,0.0,86,936,936,0.0
Raw Material,0.0,86,936,936,0.0
Raw Material,0.0,86,936,936,0.0
Raw Material,0.0,92,1751,1751,0.0
Raw Material,0.0,92,1751,1751,0.0
Raw Material,0.0,37,2516,2516,0.0
Raw Material,0.0,37,3151,3151,0.0
Raw Material,0.0,92,1266,1266,0.0
Raw Material,0.0,92,1266,1266,0.0
Raw Material,0.0,92,1266,1266,0.0
Raw Material,0.0,27,4171,4171,0.0
Raw Material,0.0,120,2133,2133,0.0
Raw Material,0.0,120,2133,2133,0.0
Raw Material,0.0,120,2133,2133,0.0
Raw Material,0.0,37,3153,3153,0.0
Raw Material,0.0,92,1219,1219,0.0
Raw Material,0.0,182,3955,3955,0.0
Raw Material,0.0,182,3956,3956,0.0
Raw Material,0.0,120,2011,2011,0.0
Raw Material,0.0,120,2011,2011,0.0
Raw Material,0.0,120,2011,2011,0.0
Raw Material,0.0,120,2012,2012,0.0
Raw Material,0.0,120,2012,2012,0.0
Raw Material,0.0,120,2012,2012,0.0
Raw Material,0.0,152,2992,2992,0.0
Raw Material,0.0,92,1323,1323,0.0
Raw Material,0.0,92,1323,1323,0.0
Raw Material,0.0,92,1323,1323,0.0
Raw Material,0.0,122,2389,2389,0.0
Raw Material,0.0,114,1851,1851,0.0
Raw Material,0.0,114,1851,1851,0.0
Raw Material,0.0,114,1851,1851,0.0
Raw Material,0.0,302,3783,3783,0.0
Raw Material,0.0,152,3089,3089,0.0
Raw Material,0.0,39,660,660,0.0
Raw Material,0.0,122,1305,1305,0.0
Raw Material,0.0,92,2502,2502,0.0
Raw Material,0.0,92,1811,1811,0.0
Raw Material,0.0,212,2441,2441,0.0
Raw Material,0.0,120,1969,1969,0.0
Raw Material,0.0,120,1969,1969,0.0
Raw Material,0.0,120,1969,1969,0.0
Raw Material,0.0,61,4236,4236,0.0
Raw Material,0.0,92,1016,1016,0.0
Raw Material,0.0,92,1016,1016,0.0
Raw Material,0.0,92,1016,1016,0.0
Raw Material,0.0,120,2079,2079,0.0
Raw Material,0.0,120,2079,2079,0.0
Raw Material,0.0,120,2079,2079,0.0
Raw Material,0.0,86,1973,1973,0.0
Raw Material,0.0,86,1975,1975,0.0
Raw Material,0.0,92,4181,4181,0.0
Raw Material,0.0,86,993,993,0.0
Raw Material,0.0,72,2632,2632,0.0
Raw Material,0.0,122,2272,2272,0.0
Raw Material,0.0,114,2999,2999,0.0
Raw Material,0.0,122,3374,3374,0.0
Raw Material,0.0,92,1872,1872,0.0
Raw Material,0.0,114,2009,2009,0.0
Raw Material,0.0,114,2009,2009,0.0
Raw Material,0.0,114,2009,2009,0.0
Raw Material,0.0,92,1371,1371,0.0
Raw Material,0.0,92,1470,1470,0.0
Raw Material,0.0,92,1470,1470,0.0
Raw Material,0.0,92,1470,1470,0.0
Raw Material,0.0,100,2419,2419,0.0
Raw Material,0.0,360,3863,3863,0.0
Raw Material,0.0,86,1636,1636,0.0
Raw Material,0.0,119,2410,2410,0.0
Raw Material,0.0,37,3277,3277,0.0
Order Only,0.002,30,780,780,2.0
Raw Material,0.0,37,3202,3202,0.0
Raw Material,0.0,122,3584,3584,0.0
Raw Material,0.0,122,3584,3584,0.0
Raw Material,0.0,122,3584,3584,0.0
Order Only,0.004,30,782,782,4.0
Raw Material,0.0,72,2847,2847,0.0
Raw Material,0.0,37,3203,3203,0.0
Raw Material,0.0,122,2340,2340,0.0
Raw Material,0.0,111,4178,4178,0.0
Raw Material,0.0,122,3742,3742,0.0
Normal,0.001,30,256,256,1.0
Raw Material,0.0,114,3881,3881,0.0
Raw Material,0.0,360,4050,4050,0.0
Raw Material,0.0,72,2839,2839,0.0
Raw Material,0.0,122,2716,2716,0.0
Raw Material,0.0,72,2848,2848,0.0
Raw Material,0.0,120,2080,2080,0.0
Raw Material,0.0,120,2080,2080,0.0
Raw Material,0.0,120,2080,2080,0.0
Raw Material,0.0,360,4229,4229,0.0
Raw Material,0.0,92,966,966,0.0
Raw Material,0.0,360,3918,3918,0.0
Raw Material,0.0,152,3090,3090,0.0
Raw Material,0.0,122,2428,2428,0.0
Raw Material,0.0,114,2078,2078,0.0
Raw Material,0.0,37,2492,2492,0.0
Raw Material,0.0,92,2505,2505,0.0
Raw Material,0.0,92,1377,1377,0.0
Raw Material,0.0,92,1654,1654,0.0
Raw Material,0.0,120,3904,3904,0.0
Raw Material,0.0,91,1876,1876,0.0
Raw Material,0.0,91,1876,1876,0.0
Raw Material,0.0,91,1876,1876,0.0
Raw Material,0.0,92,1398,1398,0.0
Raw Material,0.0,92,1398,1398,0.0
Raw Material,0.0,92,1398,1398,0.0
Raw Material,0.0,120,2136,2136,0.0
Raw Material,0.0,65,2635,2635,0.0
Raw Material,0.0,100,1833,1833,0.0
Raw Material,0.0,360,3865,3865,0.0
Order Only,0.002,30,784,784,2.0
Raw Material,0.0,122,3682,3682,0.0
Raw Material,0.0,91,2137,2137,0.0
Raw Material,0.0,65,2636,2636,0.0
Raw Material,0.0,91,1850,1850,0.0
Raw Material,0.0,91,1850,1850,0.0
Raw Material,0.0,91,1850,1850,0.0
Raw Material,0.0,360,3696,3696,0.0
Raw Material,0.0,360,3696,3696,0.0
Raw Material,0.0,360,3696,3696,0.0
Raw Material,0.0,58,2672,2672,0.0
Raw Material,0.0,360,3913,3913,0.0
Raw Material,0.0,360,3824,3824,0.0
Raw Material,0.0,87,1652,1652,0.0
Raw Material,0.0,87,1652,1652,0.0
Raw Material,0.0,87,1652,1652,0.0
Raw Material,0.0,92,3564,3564,0.0
Raw Material,0.0,92,3564,3564,0.0
Raw Material,0.0,92,3564,3564,0.0
Raw Material,0.0,92,1225,1225,0.0
Raw Material,0.0,92,1225,1225,0.0
Raw Material,0.0,92,1225,1225,0.0
Raw Material,0.0,146,3818,3818,0.0
Raw Material,0.0,360,3725,3725,0.0
Raw Material,0.0,360,848,848,0.0
Raw Material,0.0,360,849,849,0.0
Raw Material,0.0,44,2757,2757,0.0
Raw Material,0.0,30,3880,3880,0.0
Raw Material,0.0,152,3510,3510,0.0
Raw Material,0.0,152,3510,3510,0.0
Raw Material,0.0,92,995,995,0.0
Raw Material,0.0,162,3019,3019,0.0
Raw Material,0.0,44,2762,2762,0.0
Raw Material,0.0,44,2762,2762,0.0
Raw Material,0.0,44,2762,2762,0.0
Raw Material,0.0,92,1812,1812,0.0
Raw Material,0.0,37,3330,3330,0.0
Raw Material,0.0,87,1420,1420,0.0
Raw Material,0.0,87,1420,1420,0.0
Raw Material,0.0,114,2189,2189,0.0
Raw Material,0.0,114,1919,1919,0.0
Raw Material,0.0,91,1852,1852,0.0
Raw Material,0.0,91,1852,1852,0.0
Raw Material,0.0,91,1852,1852,0.0
Order Only,0.0,30,286,286,0.0
Raw Material,0.0,91,1854,1854,0.0
Raw Material,0.0,91,1854,1854,0.0
Raw Material,0.0,91,1854,1854,0.0
Order Only,0.0,30,559,559,0.0
Raw Material,0.0,81,743,743,0.0
Raw Material,0.0,302,4027,4027,0.0
Raw Material,0.0,120,2191,2191,0.0
Raw Material,0.0,122,2263,2263,0.0
Raw Material,0.0,42,665,665,0.0
Raw Material,0.0,92,1019,1019,0.0
Raw Material,0.0,92,1019,1019,0.0
Raw Material,0.0,92,1019,1019,0.0
Raw Material,0.0,250,3490,3490,0.0
Raw Material,0.0,360,3950,3950,0.0
Raw Material,0.0,32,3156,3156,0.0
Raw Material,0.0,92,1557,1557,0.0
Raw Material,0.0,182,3028,3028,0.0
Raw Material,0.0,360,4053,4053,0.0
Raw Material,0.0,42,3304,3304,0.0
Raw Material,0.0,86,1521,1521,0.0
Raw Material,0.0,111,4196,4196,0.0
Raw Material,0.0,92,1528,1528,0.0
Raw Material,0.0,92,1528,1528,0.0
Raw Material,0.0,92,1528,1528,0.0
Raw Material,0.0,92,1227,1227,0.0
Raw Material,0.0,100,3810,3810,0.0
Raw Material,0.0,100,3810,3810,0.0
Raw Material,0.0,179,2990,2990,0.0
Raw Material,0.0,74,424,424,0.0
Raw Material,0.0,74,424,424,0.0
Raw Material,0.0,92,1063,1063,0.0
Raw Material,0.0,37,3353,3353,0.0
Raw Material,0.0,87,1466,1466,0.0
Raw Material,0.0,87,1466,1466,0.0
Raw Material,0.0,87,1466,1466,0.0
Raw Material,0.0,44,2763,2763,0.0
Raw Material,0.0,44,2763,2763,0.0
Raw Material,0.0,44,2763,2763,0.0
Raw Material,0.0,86,1504,1504,0.0
Raw Material,0.0,86,1504,1504,0.0
Raw Material,0.0,86,1504,1504,0.0
Raw Material,0.0,360,826,826,0.0
Raw Material,0.0,92,2747,2747,0.0
Raw Material,0.0,92,1500,1500,0.0
Raw Material,0.0,92,1500,1500,0.0
Raw Material,0.0,47,3134,3134,0.0
Raw Material,0.0,92,3073,3073,0.0
Raw Material,0.0,86,1837,1837,0.0
Raw Material,0.0,86,1837,1837,0.0
Raw Material,0.0,86,1837,1837,0.0
Raw Material,0.0,72,2853,2853,0.0
Raw Material,0.0,72,2853,2853,0.0
Raw Material,0.0,72,2853,2853,0.0
Raw Material,0.0,360,3769,3769,0.0
Raw Material,0.0,92,1156,1156,0.0
Raw Material,0.0,122,2306,2306,0.0
Raw Material,0.0,360,3778,3778,0.0
Raw Material,0.0,360,3779,3779,0.0
Raw Material,0.0,122,1068,1068,0.0
Raw Material,0.0,122,1068,1068,0.0
Raw Material,0.0,122,1068,1068,0.0
Raw Material,0.0,92,972,972,0.0
Raw Material,0.0,92,972,972,0.0
Raw Material,0.0,92,972,972,0.0
Raw Material,0.0,122,2345,2345,0.0
Raw Material,0.0,122,2345,2345,0.0
Raw Material,0.0,122,2345,2345,0.0
Raw Material,0.0,360,2782,2782,0.0
Raw Material,0.0,152,1784,1784,0.0
Raw Material,0.0,122,2310,2310,0.0
Raw Material,0.0,122,2310,2310,0.0
Raw Material,0.0,122,2310,2310,0.0
Raw Material,0.0,212,2459,2459,0.0
Raw Material,0.0,182,3973,3973,0.0
Raw Material,0.0,92,2913,2913,0.0
Raw Material,0.0,92,2913,2913,0.0
Raw Material,0.0,91,2196,2196,0.0
Raw Material,0.0,122,2381,2381,0.0
Raw Material,0.0,92,1022,1022,0.0
Raw Material,0.0,302,3952,3952,0.0
Raw Material,0.0,44,2493,2493,0.0
Normal,0.004,30,260,260,4.0
Raw Material,0.0,58,2824,2824,0.0
Raw Material,0.0,58,2824,2824,0.0
Raw Material,0.0,58,2824,2824,0.0
Raw Material,0.0,120,2127,2127,0.0
Raw Material,0.0,58,666,666,0.0
Raw Material,0.0,72,2637,2637,0.0
Raw Material,0.0,120,1858,1858,0.0
Raw Material,0.0,32,3433,3433,0.0
Raw Material,0.0,114,1982,1982,0.0
Raw Material,0.0,114,1982,1982,0.0
Raw Material,0.0,114,1982,1982,0.0
Raw Material,0.0,51,667,667,0.0
Raw Material,0.0,120,1983,1983,0.0
Raw Material,0.0,120,1983,1983,0.0
Raw Material,0.0,120,1983,1983,0.0
Raw Material,0.0,122,2273,2273,0.0
Raw Material,0.0,122,2274,2274,0.0
Raw Material,0.0,79,2850,2850,0.0
Raw Material,0.0,360,3697,3697,0.0
Raw Material,0.0,360,3697,3697,0.0
Raw Material,0.0,360,3697,3697,0.0
Raw Material,0.0,37,3451,3451,0.0
Raw Material,0.0,37,3451,3451,0.0
Raw Material,0.0,92,1253,1253,0.0
Raw Material,0.0,92,1253,1253,0.0
Raw Material,0.0,92,1253,1253,0.0
Raw Material,0.0,92,1658,1658,0.0
Raw Material,0.0,360,2784,2784,0.0
Raw Material,0.0,360,2784,2784,0.0
Raw Material,0.0,360,2784,2784,0.0
Raw Material,0.0,177,3507,3507,0.0
Raw Material,0.0,177,3507,3507,0.0
Raw Material,0.0,44,3038,3038,0.0
Raw Material,0.0,360,2788,2788,0.0
Order Only,0.0,30,4099,4099,0.0
Raw Material,0.0,122,1660,1660,0.0
Raw Material,0.0,114,2985,2985,0.0
Normal,0.004,30,266,266,4.0
Raw Material,0.0,177,3503,3503,0.0
Raw Material,0.0,177,3503,3503,0.0
Raw Material,0.0,120,1985,1985,0.0
Raw Material,0.0,120,1985,1985,0.0
Raw Material,0.0,120,1985,1985,0.0
Raw Material,0.0,360,4084,4084,0.0
Raw Material,0.0,92,1232,1232,0.0
Raw Material,0.0,92,1232,1232,0.0
Raw Material,0.0,92,1232,1232,0.0
Raw Material,0.0,92,1621,1621,0.0
Raw Material,0.0,302,3954,3954,0.0
Raw Material,0.0,92,1637,1637,0.0
Raw Material,0.0,122,965,965,0.0
Raw Material,0.0,122,965,965,0.0
Raw Material,0.0,122,965,965,0.0
Raw Material,0.0,86,1514,1514,0.0
Raw Material,0.0,87,1191,1191,0.0
Raw Material,0.0,87,1191,1191,0.0
Raw Material,0.0,87,1191,1191,0.0
Raw Material,0.0,122,4009,4009,0.0
Raw Material,0.0,122,4009,4009,0.0
Raw Material,0.0,122,4009,4009,0.0
Raw Material,0.0,360,3826,3826,0.0
Raw Material,0.0,44,2642,2642,0.0
Raw Material,0.0,120,2170,2170,0.0
Raw Material,0.0,92,1527,1527,0.0
Raw Material,0.0,51,668,668,0.0
Raw Material,0.0,92,1517,1517,0.0
Raw Material,0.0,44,3366,3366,0.0
Raw Material,0.0,92,2920,2920,0.0
Raw Material,0.0,302,3492,3492,0.0
Raw Material,0.0,122,1258,1258,0.0
Raw Material,0.0,360,843,843,0.0
Raw Material,0.0,122,3646,3646,0.0
Raw Material,0.0,120,2057,2057,0.0
Raw Material,0.0,360,3530,3530,0.0
Raw Material,0.0,30,816,816,0.0
Raw Material,0.0,37,4163,4163,0.0
Raw Material,0.0,122,2465,2465,0.0
Raw Material,0.0,92,952,952,0.0
Raw Material,0.0,32,815,815,0.0
Raw Material,0.0,302,860,860,0.0
Normal,0.001,30,862,862,1.0
Raw Material,0.0,122,2308,2308,0.0
Raw Material,0.0,120,2058,2058,0.0
Raw Material,0.0,120,2058,2058,0.0
Raw Material,0.0,120,2058,2058,0.0
Raw Material,0.0,120,2059,2059,0.0
Order Only,0.001,30,4109,4109,1.0
Raw Material,0.0,92,1230,1230,0.0
Raw Material,0.0,92,1230,1230,0.0
Raw Material,0.0,92,1230,1230,0.0
Raw Material,0.0,182,4205,4205,0.0
Raw Material,0.0,58,1968,1968,0.0
Type4 Component,0.001,30,236,236,1.0
Type4 Component,0.001,30,236,236,1.0
Raw Material,0.0,37,2588,2588,0.0
Raw Material,0.0,122,1286,1286,0.0
Raw Material,0.0,58,2796,2796,0.0
Raw Material,0.0,58,2796,2796,0.0
Raw Material,0.0,58,2796,2796,0.0
Raw Material,0.0,44,3039,3039,0.0
Raw Material,0.0,30,2494,2494,0.0
Raw Material,0.0,92,3009,3009,0.0
Raw Material,0.0,71,1026,1026,0.0
Raw Material,0.0,71,1026,1026,0.0
Raw Material,0.0,71,1026,1026,0.0
Raw Material,0.0,58,664,664,0.0
Raw Material,0.0,62,927,927,0.0
Raw Material,0.0,360,3543,3543,0.0
Raw Material,0.0,92,2895,2895,0.0
Raw Material,0.0,30,2495,2495,0.0
Raw Material,0.0,92,1870,1870,0.0
Raw Material,0.0,122,2304,2304,0.0
Raw Material,0.0,37,3131,3131,0.0
Raw Material,0.0,86,1029,1029,0.0
Raw Material,0.0,86,1029,1029,0.0
Raw Material,0.0,86,1029,1029,0.0
Raw Material,0.0,360,2993,2993,0.0
Raw Material,0.0,360,2993,2993,0.0
Raw Material,0.0,360,2993,2993,0.0
Raw Material,0.0,92,968,968,0.0
Raw Material,0.0,92,968,968,0.0
Raw Material,0.0,92,968,968,0.0
Raw Material,0.0,360,2994,2994,0.0
Raw Material,0.0,92,1531,1531,0.0
Raw Material,0.0,92,1531,1531,0.0
Raw Material,0.0,92,1531,1531,0.0
Raw Material,0.0,120,2233,2233,0.0
Raw Material,0.0,120,2233,2233,0.0
Raw Material,0.0,120,2233,2233,0.0
Raw Material,0.0,65,2690,2690,0.0
Raw Material,0.0,92,1572,1572,0.0
Raw Material,0.0,120,2135,2135,0.0
