period,bucket,order_demand,forecast_demand_with_fr,item_code
48,0,20,0,3343
49,0,21,0,3343
51,0,111,0,3343
54,0,22,0,3343
63,0,2,0,3343
84,0,2,0,3343
91,0,2,0,3343
105,0,2,0,3343
24,0,663,0,3344
25,0,2,0,3344
43,0,4,0,3344
70,0,7,0,3344
77,0,6,0,3344
112,0,2,0,3344
23,0,0,12,3346
24,0,0,3,3346
25,0,0,3,3346
35,0,0,320,3346
36,0,0,320,3346
37,0,0,320,3346
38,0,0,320,3346
39,0,0,320,3346
56,0,0,301,3346
23,0,0,12,3347
24,0,0,3,3347
25,0,0,3,3347
35,0,0,320,3347
36,0,0,320,3347
37,0,0,320,3347
38,0,0,320,3347
39,0,0,320,3347
56,0,0,301,3347
23,0,1,0,3349
24,0,1,0,3349
25,0,1,0,3349
27,0,2,0,3349
29,0,2,0,3349
34,0,3,0,3349
35,0,4,0,3349
36,0,16,0,3349
41,0,3,0,3349
49,0,12,0,3349
51,0,57,0,3349
27,0,200,0,3350
43,0,20,0,3350
23,0,14,0,3351
24,0,4,0,3351
26,0,15,0,3351
27,0,40,0,3351
29,0,1,0,3351
38,0,1,0,3351
112,0,0,1,3351
44,0,0,70,3352
24,0,12,0,3354
27,0,46,0,3354
48,0,5,0,3354
112,0,2,0,3354
23,0,55,0,3355
24,0,88,0,3355
25,0,15,0,3355
26,0,7,0,3355
27,0,148,0,3355
28,0,58,0,3355
29,0,30,0,3355
30,0,573,0,3355
31,0,358,0,3355
32,0,334,0,3355
33,0,141,0,3355
34,0,430,0,3355
35,0,32,0,3355
36,0,91,0,3355
37,0,0,59,3355
38,0,77,12,3355
39,0,57,7,3355
40,0,37,0,3355
41,0,246,0,3355
42,0,15,0,3355
43,0,1178,0,3355
44,0,12,0,3355
45,0,4,0,3355
46,0,54,1,3355
47,0,41,0,3355
48,0,97,0,3355
49,0,3,0,3355
50,0,12,0,3355
51,0,38,0,3355
53,0,13,0,3355
54,0,74,0,3355
55,0,337,0,3355
56,0,60,43,3355
63,0,0,478,3355
70,0,3,240,3355
77,0,179,30,3355
84,0,16,219,3355
98,0,3,3,3355
105,0,0,8,3355
112,0,1,0,3355
119,0,3,0,3355
23,0,77,0,3356
24,0,995,0,3356
25,0,412,0,3356
26,0,34,0,3356
27,0,56,0,3356
28,0,25,0,3356
29,0,151,0,3356
30,0,82,0,3356
31,0,404,0,3356
32,0,2364,0,3356
33,0,145,0,3356
34,0,371,0,3356
35,0,42,0,3356
36,0,73,0,3356
37,0,78,47,3356
38,0,101,0,3356
39,0,71,7,3356
40,0,12,0,3356
41,0,1128,0,3356
42,0,15,0,3356
43,0,1219,0,3356
44,0,5018,0,3356
45,0,4,0,3356
46,0,77,1,3356
47,0,94,54,3356
48,0,148,0,3356
49,0,84,0,3356
50,0,9,0,3356
51,0,147,0,3356
53,0,47,0,3356
54,0,74,0,3356
55,0,443,0,3356
56,0,33,43,3356
63,0,0,84,3356
70,0,258,517,3356
77,0,227,0,3356
84,0,24,408,3356
91,0,2,0,3356
98,0,7,208,3356
105,0,5,8,3356
112,0,12,0,3356
23,0,24,0,3357
24,0,40,0,3357
25,0,39,0,3357
26,0,13,0,3357
27,0,15,0,3357
28,0,15,0,3357
29,0,42,0,3357
30,0,29,0,3357
31,0,14,0,3357
32,0,108,0,3357
33,0,21,0,3357
34,0,49,0,3357
35,0,24,0,3357
36,0,18,0,3357
37,0,9,46,3357
38,0,24,4,3357
39,0,141,1,3357
40,0,14,0,3357
41,0,21,1,3357
42,0,8,0,3357
43,0,11,0,3357
44,0,13,0,3357
45,0,27,0,3357
46,0,93,1,3357
47,0,8,1,3357
48,0,8,0,3357
49,0,39,0,3357
50,0,29,0,3357
51,0,57,0,3357
53,0,5,0,3357
54,0,2,2,3357
55,0,18,0,3357
56,0,127,2,3357
63,0,91,12,3357
70,0,1,3,3357
77,0,19,4,3357
84,0,1,11,3357
91,0,3,2,3357
98,0,20,0,3357
105,0,1,2,3357
112,0,0,1,3357
29,0,0,2,3358
39,0,0,110,3358
44,0,0,10,3358
23,0,23,0,3359
24,0,1150,0,3359
26,0,68,0,3359
27,0,92,0,3359
28,0,56,0,3359
29,0,604,0,3359
30,0,16,0,3359
31,0,830,0,3359
34,0,8,0,3359
36,0,5,0,3359
38,0,539,0,3359
41,0,4,0,3359
43,0,27,0,3359
44,0,13,0,3359
45,0,764,0,3359
46,0,1198,0,3359
48,0,250,0,3359
49,0,300,0,3359
105,0,5,0,3359
23,0,296,0,3360
24,0,986,0,3360
25,0,392,0,3360
26,0,157,0,3360
27,0,96,0,3360
28,0,190,0,3360
29,0,1453,0,3360
30,0,314,0,3360
31,0,986,0,3360
32,0,72,0,3360
33,0,244,0,3360
34,0,742,0,3360
35,0,94,0,3360
36,0,144,0,3360
37,0,158,118,3360
38,0,863,24,3360
39,0,134,14,3360
40,0,2218,0,3360
41,0,422,0,3360
42,0,42,0,3360
43,0,254,0,3360
44,0,56,0,3360
45,0,2186,0,3360
46,0,2594,2,3360
47,0,160,0,3360
48,0,668,0,3360
49,0,760,500,3360
50,0,24,0,3360
51,0,186,0,3360
53,0,88,0,3360
54,0,148,0,3360
55,0,886,0,3360
56,0,134,86,3360
63,0,0,70,3360
70,0,18,714,3360
77,0,286,370,3360
84,0,198,2,3360
91,0,4,0,3360
98,0,10,6,3360
105,0,10,16,3360
112,0,8,1,3360
119,0,6,0,3360
23,0,0,123,3361
24,0,0,41,3361
25,0,0,41,3361
35,0,0,160,3361
36,0,0,160,3361
37,0,0,160,3361
38,0,0,160,3361
39,0,0,160,3361
24,0,1498,0,3362
25,0,4,0,3362
26,0,2,0,3362
27,0,16,0,3362
28,0,0,22,3362
29,0,16,22,3362
30,0,112,22,3362
31,0,72,22,3362
32,0,24,22,3362
34,0,138,0,3362
36,0,72,0,3362
37,0,28,0,3362
38,0,2,0,3362
39,0,60,0,3362
41,0,4,0,3362
43,0,34,0,3362
47,0,524,0,3362
48,0,8,0,3362
49,0,22,0,3362
51,0,168,0,3362
54,0,22,0,3362
63,0,2,0,3362
84,0,2,0,3362
91,0,2,0,3362
105,0,2,0,3362
25,0,6,0,3363
34,0,6,0,3363
36,0,6,0,3363
39,0,0,20,3363
40,0,2,0,3363
46,0,12,0,3363
49,0,0,30,3363
23,0,92,0,3366
24,0,65,0,3366
25,0,218,0,3366
26,0,33,0,3366
27,0,28,0,3366
28,0,21,0,3366
29,0,57,0,3366
30,0,45,0,3366
31,0,64,0,3366
32,0,88,0,3366
33,0,68,0,3366
34,0,125,0,3366
35,0,25,0,3366
36,0,72,0,3366
37,0,140,128,3366
38,0,49,6,3366
39,0,377,3,3366
40,0,23,0,3366
41,0,22,1,3366
42,0,31,0,3366
43,0,16,1,3366
44,0,42,0,3366
45,0,38,0,3366
46,0,147,4,3366
47,0,24,1,3366
48,0,18,0,3366
49,0,68,0,3366
50,0,68,0,3366
51,0,108,0,3366
52,0,0,23,3366
53,0,10,0,3366
54,0,17,7,3366
55,0,22,0,3366
56,0,175,7,3366
63,0,96,22,3366
70,0,4,10,3366
77,0,163,5,3366
84,0,26,25,3366
91,0,9,4,3366
98,0,97,0,3366
105,0,51,14,3366
112,0,7,2,3366
119,0,9,0,3366
29,0,0,10,3367
56,0,0,10,3368
23,0,0,6,3370
24,0,0,2,3370
25,0,400,1,3370
29,0,800,10,3370
34,0,30,0,3370
35,0,60,160,3370
36,0,0,160,3370
37,0,0,160,3370
38,0,0,160,3370
39,0,0,210,3370
56,0,0,301,3370
84,0,1,0,3370
91,0,5,0,3370
26,0,1582,170,3372
27,0,1,65,3372
28,0,0,70,3372
29,0,0,423,3372
30,0,0,40,3372
37,0,0,23,3372
38,0,0,1,3372
39,0,0,130,3372
44,0,0,70,3372
48,0,196,0,3372
56,0,0,22,3372
63,0,0,160,3372
26,0,1,0,3374
29,0,2,0,3374
23,0,2087,10,3376
24,0,156,0,3376
25,0,54,22,3376
26,0,109,0,3376
27,0,347,91,3376
28,0,226,140,3376
29,0,189,744,3376
30,0,513,4,3376
31,0,165,186,3376
32,0,331,6,3376
33,0,421,12,3376
34,0,632,0,3376
35,0,290,10,3376
36,0,418,180,3376
37,0,128,76,3376
38,0,277,0,3376
39,0,881,0,3376
40,0,431,0,3376
41,0,1886,24,3376
42,0,225,8,3376
43,0,2392,0,3376
44,0,45,0,3376
45,0,67,0,3376
46,0,504,0,3376
47,0,140,0,3376
48,0,153,0,3376
49,0,369,2,3376
50,0,291,0,3376
51,0,846,0,3376
52,0,254,11,3376
53,0,33,0,3376
54,0,718,0,3376
56,0,445,271,3376
63,0,594,138,3376
70,0,134,84,3376
77,0,273,0,3376
84,0,135,40,3376
91,0,10,2,3376
98,0,54,6,3376
105,0,296,0,3376
112,0,23,10,3376
119,0,10,0,3376
23,0,26203,181,3377
24,0,10834,8,3377
25,0,1611,176,3377
26,0,704,230,3377
27,0,39595,196,3377
28,0,705,1249,3377
29,0,7224,1814,3377
30,0,2942,297,3377
31,0,1253,35,3377
32,0,7201,172,3377
33,0,3983,56,3377
34,0,7810,19,3377
35,0,1038,38,3377
36,0,14933,64,3377
37,0,4039,8,3377
38,0,1426,16,3377
39,0,1718,1207,3377
40,0,2381,490,3377
41,0,3542,80,3377
42,0,15680,37,3377
43,0,4743,0,3377
44,0,5977,710,3377
45,0,611,0,3377
46,0,3979,212,3377
47,0,653,54,3377
48,0,4751,0,3377
49,0,949,4,3377
50,0,968,0,3377
51,0,1534,0,3377
52,0,330,258,3377
53,0,299,0,3377
54,0,3778,0,3377
55,0,1500,0,3377
56,0,4858,794,3377
63,0,2697,4137,3377
70,0,3831,3477,3377
77,0,925,681,3377
84,0,1181,1460,3377
91,0,1556,20,3377
98,0,1336,328,3377
105,0,790,22,3377
112,0,5706,101,3377
119,0,94,0,3377
23,0,15816,25,3378
24,0,2526,160,3378
25,0,1289,2359,3378
26,0,226,1572,3378
27,0,1055,486,3378
28,0,459,120,3378
29,0,4024,9066,3378
30,0,355,1536,3378
31,0,1414,912,3378
32,0,805,827,3378
33,0,883,27,3378
34,0,4223,2,3378
35,0,1031,20,3378
36,0,1424,1545,3378
37,0,245,930,3378
38,0,636,0,3378
39,0,523,110,3378
40,0,994,0,3378
41,0,3272,60,3378
42,0,1840,31,3378
43,0,5250,0,3378
44,0,103,0,3378
45,0,209,0,3378
46,0,1987,0,3378
47,0,638,0,3378
48,0,6869,0,3378
49,0,8075,4,3378
50,0,101,16,3378
51,0,891,0,3378
52,0,73,0,3378
53,0,387,1020,3378
54,0,892,0,3378
55,0,1858,0,3378
56,0,1170,4399,3378
63,0,582,92,3378
70,0,236,1771,3378
77,0,804,100,3378
84,0,872,2172,3378
91,0,9,4,3378
98,0,363,21,3378
105,0,200,18,3378
112,0,244,20,3378
119,0,215,16,3378
23,0,36593,236,3380
24,0,2805,2,3380
25,0,1784,1272,3380
26,0,1643,1594,3380
27,0,4517,178,3380
28,0,1878,412,3380
29,0,13726,3703,3380
30,0,2046,478,3380
31,0,3721,394,3380
32,0,27839,50,3380
33,0,6049,154,3380
34,0,29418,42,3380
35,0,3843,0,3380
36,0,3599,912,3380
37,0,1135,424,3380
38,0,8160,4,3380
39,0,3280,612,3380
40,0,3212,315,3380
41,0,9287,72,3380
42,0,1862,117,3380
43,0,749,0,3380
44,0,988,45,3380
45,0,748,0,3380
46,0,4728,149,3380
47,0,1254,0,3380
48,0,7320,0,3380
49,0,10207,0,3380
50,0,3467,8,3380
51,0,3162,0,3380
52,0,1708,0,3380
53,0,443,300,3380
54,0,11798,904,3380
55,0,13352,0,3380
56,0,8577,1657,3380
63,0,5663,2874,3380
70,0,2935,4512,3380
77,0,3208,359,3380
84,0,13019,386,3380
91,0,1856,80,3380
98,0,10782,215,3380
105,0,796,201,3380
112,0,1541,143,3380
119,0,258,0,3380
26,0,0,80,3381
39,0,0,20,3381
40,0,0,320,3381
70,0,0,16,3381
77,0,0,48,3381
28,0,24,0,3382
32,0,234,0,3382
33,0,10,0,3382
34,0,60,0,3382
35,0,30,0,3382
37,0,0,12,3382
40,0,24,0,3382
41,0,24,0,3382
42,0,24,0,3382
43,0,6,0,3382
44,0,72,0,3382
56,0,0,76,3382
63,0,10,0,3382
84,0,68,0,3382
91,0,488,0,3382
98,0,120,0,3382
24,0,0,263,3383
25,0,28100,970,3383
26,0,500,822,3383
27,0,0,23,3383
28,0,0,572,3383
29,0,0,3694,3383
30,0,0,532,3383
31,0,0,306,3383
32,0,0,169,3383
35,0,0,208,3383
36,0,0,540,3383
37,0,0,330,3383
38,0,0,1,3383
39,0,0,225,3383
41,0,1000,0,3383
44,0,0,80,3383
45,0,0,100,3383
46,0,0,330,3383
53,0,0,300,3383
56,0,0,5402,3383
84,0,0,40,3383
98,0,0,40,3383
28,0,0,136,3384
29,0,0,44,3384
39,0,0,5,3384
44,0,0,70,3384
29,0,0,728,3385
30,0,0,140,3385
36,0,0,1120,3385
39,0,0,20,3385
45,0,0,50,3385
56,0,0,160,3385
84,0,0,80,3385
26,0,0,50,3386
29,0,0,30,3386
39,0,0,100,3386
29,0,0,554,3387
56,0,0,20,3387
84,0,0,90,3387
24,0,120,0,3393
23,0,676,0,3394
25,0,24,0,3394
28,0,12,0,3394
29,0,0,1030,3394
30,0,0,132,3394
34,0,264,0,3394
39,0,1044,0,3394
41,0,5364,0,3394
45,0,0,500,3394
46,0,84,0,3394
56,0,1104,200,3394
63,0,264,0,3394
84,0,360,0,3394
98,0,744,0,3394
23,0,116,28,3396
24,0,81,1,3396
25,0,112,11,3396
26,0,90,0,3396
27,0,299,29,3396
28,0,63,27,3396
29,0,196,15,3396
30,0,137,8,3396
31,0,126,20,3396
32,0,196,7,3396
33,0,125,12,3396
34,0,629,45,3396
35,0,56,5,3396
36,0,357,7,3396
37,0,54,1,3396
38,0,78,2,3396
39,0,201,0,3396
40,0,90,0,3396
41,0,340,16,3396
42,0,274,10,3396
43,0,42,0,3396
44,0,33,0,3396
45,0,51,0,3396
46,0,219,5,3396
47,0,108,0,3396
48,0,92,0,3396
49,0,105,1,3396
50,0,32,1,3396
51,0,205,0,3396
52,0,51,0,3396
53,0,85,0,3396
54,0,128,1,3396
55,0,6,0,3396
56,0,284,78,3396
63,0,90,20,3396
70,0,192,44,3396
77,0,99,2,3396
84,0,168,21,3396
91,0,9,7,3396
98,0,125,14,3396
105,0,9,5,3396
112,0,8,18,3396
119,0,15,0,3396
23,0,271,16,3397
24,0,495,1,3397
25,0,239,12,3397
26,0,72,1,3397
27,0,247,70,3397
28,0,325,27,3397
29,0,866,15,3397
30,0,193,8,3397
31,0,199,6,3397
32,0,146,4,3397
33,0,149,15,3397
34,0,709,9,3397
35,0,61,6,3397
36,0,216,7,3397
37,0,105,1,3397
38,0,58,2,3397
39,0,6178,0,3397
40,0,242,0,3397
41,0,1085,18,3397
42,0,55,10,3397
43,0,1966,0,3397
44,0,24,0,3397
45,0,46,0,3397
46,0,429,5,3397
47,0,132,0,3397
48,0,2014,0,3397
49,0,3068,1,3397
50,0,34,2,3397
51,0,185,2,3397
52,0,51,0,3397
53,0,86,1,3397
54,0,248,4,3397
55,0,6,0,3397
56,0,268,53,3397
63,0,66,30,3397
70,0,192,395,3397
77,0,69,22,3397
84,0,215,206,3397
91,0,8,6,3397
98,0,102,7,3397
105,0,8,7,3397
112,0,16,16,3397
119,0,15,0,3397
23,0,1885,37,3398
24,0,562,12,3398
25,0,573,0,3398
26,0,588,0,3398
27,0,973,204,3398
28,0,478,172,3398
29,0,2326,20,3398
30,0,307,40,3398
31,0,429,33,3398
32,0,2648,0,3398
33,0,779,68,3398
34,0,3472,10,3398
35,0,742,0,3398
36,0,546,0,3398
37,0,162,21,3398
38,0,1824,40,3398
39,0,968,0,3398
40,0,300,0,3398
41,0,2254,66,3398
42,0,366,0,3398
43,0,114,0,3398
44,0,69,0,3398
45,0,144,0,3398
46,0,1024,12,3398
47,0,160,0,3398
48,0,412,0,3398
49,0,631,0,3398
50,0,513,19,3398
51,0,1250,0,3398
52,0,177,0,3398
53,0,1037,0,3398
54,0,2404,150,3398
55,0,3312,0,3398
56,0,992,194,3398
63,0,1659,244,3398
70,0,1861,361,3398
77,0,407,12,3398
84,0,3079,92,3398
91,0,50,16,3398
98,0,2627,32,3398
105,0,119,0,3398
112,0,321,49,3398
119,0,60,0,3398
23,0,1418,86,3399
24,0,244,0,3399
25,0,677,0,3399
26,0,684,0,3399
27,0,663,288,3399
28,0,654,200,3399
29,0,3605,150,3399
30,0,349,195,3399
31,0,183,60,3399
32,0,3322,36,3399
33,0,1188,58,3399
34,0,5660,36,3399
35,0,1186,30,3399
36,0,1710,30,3399
37,0,526,0,3399
38,0,637,0,3399
39,0,1648,0,3399
40,0,369,0,3399
41,0,2351,0,3399
42,0,602,100,3399
43,0,158,0,3399
44,0,370,0,3399
45,0,306,0,3399
46,0,2021,13,3399
47,0,609,0,3399
48,0,251,0,3399
49,0,2036,12,3399
50,0,738,0,3399
51,0,912,0,3399
52,0,758,0,3399
53,0,724,0,3399
54,0,1789,0,3399
55,0,5556,0,3399
56,0,1067,0,3399
63,0,4293,376,3399
70,0,147,367,3399
77,0,716,24,3399
84,0,317,248,3399
91,0,9,38,3399
98,0,140,0,3399
105,0,319,54,3399
112,0,131,115,3399
119,0,150,0,3399
23,0,77,0,3401
24,0,104,0,3401
25,0,5,0,3401
26,0,2,0,3401
27,0,18,0,3401
28,0,18,0,3401
29,0,84,0,3401
30,0,33,0,3401
31,0,345,0,3401
32,0,18,0,3401
33,0,54,0,3401
34,0,338,0,3401
35,0,36,0,3401
36,0,48,0,3401
37,0,2,40,3401
38,0,41,0,3401
39,0,47,7,3401
40,0,12,0,3401
41,0,43,0,3401
42,0,15,0,3401
43,0,62,0,3401
44,0,12,0,3401
45,0,4,0,3401
46,0,15,1,3401
47,0,48,0,3401
48,0,87,0,3401
49,0,77,0,3401
50,0,9,0,3401
51,0,70,0,3401
53,0,40,0,3401
55,0,282,0,3401
56,0,28,43,3401
70,0,1,5,3401
77,0,83,0,3401
84,0,14,1,3401
91,0,2,0,3401
98,0,5,0,3401
105,0,0,8,3401
36,0,24,0,3402
49,0,1,0,3402
51,0,57,0,3402
23,0,12,0,3403
23,0,12,0,3404
24,0,273,0,3405
25,0,2,0,3405
31,0,128,0,3405
32,0,2,0,3405
33,0,1,0,3405
41,0,3,0,3405
43,0,1,0,3405
55,0,1,0,3405
56,0,2,0,3405
91,0,1,0,3405
23,0,2198,0,3406
24,0,816,0,3406
25,0,739,0,3406
26,0,1906,0,3406
27,0,1238,128,3406
28,0,30565,46,3406
29,0,6942,12,3406
30,0,869,174,3406
31,0,1968,0,3406
32,0,7606,0,3406
33,0,4456,10,3406
34,0,4619,0,3406
35,0,1311,24,3406
36,0,965,0,3406
37,0,435,0,3406
38,0,3015,0,3406
39,0,4096,0,3406
40,0,456,0,3406
41,0,5623,0,3406
42,0,1179,0,3406
43,0,450,0,3406
44,0,2699,0,3406
45,0,57,0,3406
46,0,313,0,3406
47,0,370,0,3406
48,0,1728,0,3406
49,0,2640,12,3406
50,0,2648,0,3406
51,0,1432,0,3406
52,0,500,0,3406
53,0,568,0,3406
54,0,4043,0,3406
55,0,9376,0,3406
56,0,1597,0,3406
63,0,1191,485,3406
70,0,780,30934,3406
77,0,1011,492,3406
84,0,607,3082,3406
91,0,63,12,3406
98,0,236,0,3406
105,0,253,0,3406
112,0,154,16,3406
119,0,20,0,3406
27,0,46,0,3407
48,0,5,0,3407
28,0,2,0,3420
32,0,1,0,3420
33,0,2,0,3420
34,0,1,0,3420
35,0,1,0,3420
36,0,2,0,3420
44,0,1,0,3420
45,0,0,1,3420
63,0,3,0,3420
77,0,0,1,3420
91,0,0,3,3420
98,0,1,0,3420
23,0,3810,0,3422
24,0,4337,147,3422
25,0,3575,0,3422
26,0,2077,0,3422
27,0,1911,0,3422
28,0,2379,0,3422
29,0,6044,234,3422
30,0,3240,0,3422
31,0,6450,0,3422
32,0,1873,30,3422
33,0,2837,0,3422
34,0,4950,0,3422
35,0,1885,0,3422
36,0,34469,0,3422
37,0,1524,2711,3422
38,0,4980,199,3422
39,0,3125,146,3422
40,0,7114,44,3422
41,0,4085,2,3422
42,0,1616,0,3422
43,0,43299,24,3422
44,0,1766,0,3422
45,0,5652,0,3422
46,0,12418,57,3422
47,0,10844,33,3422
48,0,2985,0,3422
49,0,4316,2,3422
50,0,2531,3,3422
51,0,5002,0,3422
52,0,406,189,3422
53,0,1392,4,3422
54,0,1537,305,3422
55,0,1699,10,3422
56,0,4388,232,3422
63,0,7351,2560,3422
70,0,2615,2243,3422
77,0,1914,3488,3422
84,0,3940,623,3422
91,0,713,169,3422
98,0,3827,370,3422
105,0,492,474,3422
112,0,5847,38,3422
119,0,332,0,3422
23,0,10000,2,3423
24,0,30,0,3423
25,0,6,0,3423
26,0,4,0,3423
27,0,30,0,3423
29,0,24,0,3423
30,0,26,0,3423
31,0,32,0,3423
32,0,22,2,3423
33,0,2,0,3423
34,0,46,0,3423
36,0,50,0,3423
37,0,90,0,3423
39,0,16,0,3423
40,0,2,0,3423
41,0,34,2,3423
42,0,40,0,3423
43,0,2,0,3423
44,0,2,0,3423
45,0,8,0,3423
46,0,6,0,3423
47,0,12,0,3423
48,0,12,0,3423
49,0,32,0,3423
50,0,4,0,3423
51,0,36,0,3423
54,0,24,0,3423
56,0,40,0,3423
63,0,12,0,3423
77,0,46,0,3423
84,0,64,0,3423
98,0,32,0,3423
105,0,8,0,3423
112,0,8,0,3423
23,0,43952,685,3424
24,0,27084,557,3424
25,0,7273,382,3424
26,0,3444,195,3424
27,0,10753,349,3424
28,0,10294,853,3424
29,0,13424,882,3424
30,0,7254,260,3424
31,0,9456,227,3424
32,0,15834,119,3424
33,0,17447,565,3424
34,0,19039,301,3424
35,0,8073,454,3424
36,0,9098,31,3424
37,0,5871,4,3424
38,0,11864,2,3424
39,0,6205,312,3424
40,0,8047,768,3424
41,0,19405,177,3424
42,0,9458,80,3424
43,0,9893,2,3424
44,0,12300,323,3424
45,0,5436,0,3424
46,0,8932,96,3424
47,0,3717,220,3424
48,0,7533,0,3424
49,0,6372,10,3424
50,0,19608,0,3424
51,0,4267,0,3424
52,0,1204,36,3424
53,0,3249,5,3424
54,0,7475,66,3424
55,0,2548,18,3424
56,0,17603,2196,3424
63,0,5550,8490,3424
70,0,2298,20189,3424
77,0,13783,878,3424
84,0,34538,3833,3424
91,0,7131,451,3424
98,0,2009,1317,3424
105,0,488,118,3424
112,0,44482,706,3424
119,0,1904,227,3424
23,0,24,0,3433
24,0,148,0,3433
25,0,13,0,3433
26,0,9,0,3433
27,0,28,0,3433
28,0,41,0,3433
29,0,17,0,3433
30,0,154,0,3433
31,0,39,0,3433
32,0,93,0,3433
33,0,50,0,3433
34,0,74,0,3433
35,0,123,0,3433
36,0,179,0,3433
37,0,45,0,3433
38,0,109,0,3433
39,0,63,0,3433
40,0,86,0,3433
41,0,17,0,3433
42,0,36,0,3433
43,0,38,0,3433
44,0,10,0,3433
45,0,9,0,3433
46,0,8,0,3433
47,0,19,0,3433
48,0,71,0,3433
49,0,115,0,3433
50,0,120,0,3433
51,0,176,0,3433
54,0,31,0,3433
55,0,2,0,3433
56,0,248,0,3433
63,0,160,14,3433
70,0,47,0,3433
77,0,28,0,3433
84,0,6,0,3433
91,0,1,0,3433
98,0,26,0,3433
105,0,1,0,3433
112,0,17,0,3433
119,0,4,0,3433
43,0,5,0,3436
23,0,21,17,3439
24,0,27,1,3439
25,0,56,7,3439
26,0,36,8,3439
27,0,63,31,3439
28,0,36,34,3439
29,0,86,10,3439
30,0,18,9,3439
31,0,64,5,3439
32,0,61,1,3439
33,0,102,6,3439
34,0,74,7,3439
35,0,33,0,3439
36,0,129,4,3439
37,0,99,2,3439
38,0,20,4,3439
39,0,363,0,3439
40,0,26,0,3439
41,0,114,16,3439
42,0,40,3,3439
43,0,8,0,3439
44,0,1,1,3439
45,0,26,0,3439
46,0,52,5,3439
47,0,73,0,3439
48,0,37,0,3439
49,0,60,0,3439
50,0,23,1,3439
51,0,68,0,3439
52,0,32,0,3439
53,0,24,0,3439
54,0,59,1,3439
55,0,167,0,3439
56,0,245,14,3439
63,0,103,7,3439
70,0,9,26,3439
77,0,60,5,3439
84,0,129,21,3439
91,0,1,6,3439
98,0,101,5,3439
105,0,7,2,3439
112,0,7,14,3439
119,0,12,0,3439
24,0,4,0,3442
26,0,1,0,3442
27,0,2,0,3442
33,0,2,0,3442
36,0,1,0,3442
51,0,21,0,3442
24,0,1,0,3443
25,0,2,0,3443
26,0,1,0,3443
27,0,2,0,3443
29,0,8,0,3443
30,0,56,0,3443
31,0,36,0,3443
32,0,12,0,3443
34,0,69,0,3443
36,0,36,0,3443
37,0,14,0,3443
38,0,1,0,3443
39,0,30,0,3443
41,0,2,0,3443
43,0,12,0,3443
47,0,12,0,3443
48,0,4,0,3443
49,0,1,0,3443
51,0,84,0,3443
54,0,11,0,3443
63,0,1,0,3443
84,0,1,0,3443
91,0,1,0,3443
105,0,1,0,3443
23,0,263,0,3449
24,0,5,0,3449
25,0,115,0,3449
26,0,12,0,3449
27,0,4,0,3449
28,0,36,0,3449
29,0,5,0,3449
30,0,11,0,3449
31,0,7,0,3449
32,0,20,0,3449
33,0,1,0,3449
34,0,4,0,3449
35,0,3,0,3449
37,0,5,17,3449
38,0,0,4,3449
39,0,9,1,3449
40,0,6,0,3449
43,0,4,0,3449
44,0,3,0,3449
46,0,1,0,3449
47,0,5,0,3449
48,0,6,0,3449
49,0,6,0,3449
50,0,1,0,3449
51,0,1,0,3449
53,0,5,0,3449
54,0,109,2,3449
55,0,4,0,3449
56,0,4,2,3449
57,0,3,0,3449
61,0,3,0,3449
63,0,4,2,3449
66,0,1,0,3449
70,0,1,0,3449
72,0,3,0,3449
84,0,109,0,3449
98,0,2,0,3449
112,0,109,1,3449
27,0,56,0,3456
23,0,590,0,3458
24,0,7,0,3458
25,0,13,0,3458
26,0,14,0,3458
27,0,3,0,3458
28,0,7,0,3458
29,0,10,0,3458
30,0,12,0,3458
31,0,6,0,3458
32,0,8,0,3458
35,0,6,0,3458
36,0,8,0,3458
39,0,1,0,3458
40,0,67,0,3458
42,0,2,0,3458
45,0,2,0,3458
46,0,4,0,3458
48,0,1,0,3458
50,0,1,0,3458
53,0,4,0,3458
54,0,2,0,3458
55,0,4,0,3458
56,0,4,0,3458
57,0,4,0,3458
61,0,11,0,3458
70,0,20,0,3458
71,0,8,0,3458
23,0,115,0,3460
24,0,127,0,3460
25,0,188,0,3460
26,0,51,0,3460
27,0,26,0,3460
28,0,50,0,3460
29,0,61,0,3460
30,0,71,0,3460
31,0,64,0,3460
32,0,84,0,3460
33,0,170,0,3460
34,0,21,0,3460
35,0,84,0,3460
36,0,20,0,3460
37,0,53,0,3460
38,0,29,0,3460
39,0,77,0,3460
40,0,23,0,3460
41,0,10,0,3460
42,0,51,0,3460
43,0,37,0,3460
44,0,62,0,3460
45,0,48,0,3460
46,0,102,0,3460
47,0,30,0,3460
48,0,38,0,3460
49,0,200,0,3460
50,0,29,0,3460
51,0,81,0,3460
52,0,74,0,3460
53,0,125,0,3460
54,0,86,0,3460
55,0,71,0,3460
56,0,1,0,3460
57,0,5,0,3460
59,0,87,0,3460
61,0,4,0,3460
62,0,147,0,3460
63,0,1,0,3460
64,0,1,0,3460
66,0,11,0,3460
67,0,3,0,3460
70,0,43,0,3460
73,0,1,0,3460
75,0,1,0,3460
76,0,20,0,3460
78,0,20,0,3460
81,0,1,0,3460
84,0,11,0,3460
98,0,1,0,3460
105,0,1,0,3460
23,0,6,0,3461
24,0,102,0,3461
26,0,3,0,3461
27,0,7,0,3461
28,0,5,0,3461
29,0,1,0,3461
30,0,7,0,3461
31,0,1,0,3461
