plant,qty,item_code
13,266,3339
17,21,3339
64,38,3339
110,142,3339
13,2193,3340
17,24,3340
110,421,3340
13,263,3341
17,2,3341
64,94,3341
110,243,3341
13,880,3342
17,24,3342
64,198,3342
110,628,3342
226,40,3342
13,92,3343
17,80,3343
110,724,3343
226,164,3343
13,6,3344
17,18,3344
64,19,3344
110,96,3344
118,30,3344
226,24,3344
3,113,3346
123,16,3346
3,277,3347
13,5,3349
226,144,3349
17,480,3350
60,2971,3350
64,448,3350
13,20,3351
17,29,3351
27,20,3351
71,99,3351
110,78,3351
27,9,3352
78,14,3352
110,8163,3352
110,362,3353
13,2,3354
17,273,3354
110,251,3354
13,43,3355
27,143,3355
110,1572,3355
13,152,3356
27,8,3356
110,1226,3356
13,74,3357
27,31,3357
64,57,3357
110,11,3357
3,33,3358
27,288,3358
110,1668,3358
13,984,3359
17,6507,3359
27,958,3359
64,401,3359
110,2149,3359
13,18,3360
17,578,3360
64,662,3360
110,5808,3360
13,120,3362
17,82,3362
64,566,3362
110,145,3362
226,644,3362
27,14,3363
64,121,3363
110,40,3363
60,29,3364
71,696,3365
13,285,3366
17,1,3366
27,30,3366
110,746,3366
27,709,3367
110,72880,3367
3,3897,3368
9,121,3368
27,500,3368
64,439,3368
78,715,3368
110,960263,3368
123,2593,3368
3,5207,3369
110,72246,3369
3,495,3370
27,251,3370
34,396,3370
41,315,3370
64,597,3370
71,275,3370
78,786,3370
80,1481881,3370
114,340,3370
116,557,3370
169,55,3370
3,9646,3372
17,1,3372
27,10805,3372
34,376,3372
41,2918,3372
45,326,3372
76,16,3372
78,93,3372
110,473668,3372
149,100,3372
167,1,3372
27,22,3374
110,316,3374
13,193450,3376
17,156657,3376
27,86,3376
60,100000,3376
64,151000,3376
78,140000,3376
80,29000,3376
13,50421,3377
17,268074,3377
60,120000,3377
64,125000,3377
78,45000,3377
80,221000,3377
110,255,3377
119,110000,3377
123,24802,3377
17,84317,3378
60,375000,3378
64,136974,3378
72,12000,3378
78,71000,3378
80,77000,3378
119,30000,3378
123,47180,3378
13,135756,3380
17,309984,3380
60,250000,3380
64,313824,3380
72,1000,3380
78,220000,3380
80,102000,3380
123,126108,3380
9,14180,3381
13,2000,3381
60,80000,3381
64,100000,3381
80,81000,3381
110,144694,3382
27,23799,3383
41,9820,3383
45,27787,3383
60,12646,3383
76,4000,3383
78,5742,3383
83,4707,3383
110,174832,3383
114,470,3383
123,35245,3383
140,17181,3383
167,5708,3383
27,381,3384
78,134,3384
110,1102,3384
27,468,3385
41,483,3385
60,791,3385
64,3591,3385
76,497,3385
110,26152,3385
123,233,3385
140,300,3385
110,32649,3386
27,456,3387
64,1950,3387
76,1013,3387
110,37069,3387
167,23107,3387
71,24,3388
110,4073,3388
17,369,3393
60,36770,3393
167,19984,3393
9,30,3394
72,86414,3394
76,6940,3394
110,654262,3394
116,9500,3394
150,41839,3394
13,352,3396
17,667,3396
27,3000,3396
64,5700,3396
72,33000,3396
80,45151,3396
110,91259,3396
119,49,3396
208,10596,3396
17,805,3397
27,6032,3397
41,498,3397
64,6285,3397
72,18000,3397
76,1500,3397
80,5500,3397
110,87262,3397
169,185,3397
13,1889,3398
17,4162,3398
27,10000,3398
64,46963,3398
110,37020,3398
123,1000,3398
13,9065,3399
17,7973,3399
27,5000,3399
64,27279,3399
110,37681,3399
123,5000,3399
13,1884,3401
17,1901,3401
27,1652,3401
64,149,3401
110,9850,3401
13,140,3402
17,4,3402
110,3704,3402
9,2787,3403
17,1928,3403
64,2000,3403
71,11606,3403
9,5570,3404
13,484,3404
17,60,3404
64,2000,3404
71,44000,3404
110,41244,3404
13,469,3405
27,1,3405
110,45,3405
13,32814,3406
17,49826,3406
27,10004,3406
64,16224,3406
110,5392,3406
123,3000,3406
110,152,3407
46,875,3410
60,4751,3410
46,9505,3412
60,19000,3413
60,11625,3416
60,10000,3417
169,1650,3417
60,10000,3419
77,31,3420
4,66100,3422
12,21214,3422
13,34812,3422
17,11390,3422
27,4672,3422
46,10000,3422
59,10000,3422
60,40512,3422
64,52645,3422
71,50000,3422
72,140000,3422
80,20000,3422
85,73850,3422
110,309280,3422
123,24994,3422
139,17130,3422
167,6628,3422
187,10000,3422
200,9008,3422
208,100921,3422
232,6272,3422
13,25886,3423
17,1978,3423
27,272,3423
64,32863,3423
80,6000,3423
110,91790,3423
119,1994,3423
3,19836,3424
9,33494,3424
13,42535,3424
17,14784,3424
27,59550,3424
59,20000,3424
60,20081,3424
64,10000,3424
71,140000,3424
72,20000,3424
80,60000,3424
110,45275,3424
114,38570,3424
115,18126,3424
116,7085,3424
123,17780,3424
142,18138,3424
202,11028,3424
27,48,3429
110,1517,3429
13,5,3431
27,71,3431
64,152,3431
110,225,3431
13,431,3433
17,1094,3433
64,444,3433
110,9160,3433
41,6584,3434
110,6666,3434
169,8610,3434
110,633,3436
13,205,3439
17,40,3439
27,5,3439
64,704,3439
110,1639,3439
27,8,3440
110,3000,3440
123,493,3440
13,16,3442
64,246,3442
110,3460,3442
13,43,3443
17,192,3443
64,496,3443
76,3,3443
110,3262,3443
60,1807,3444
46,335,3445
60,4000,3445
46,189,3446
46,161,3451
41,0,3457
169,9,3457
64,209,3460
13,19,3461
17,10,3461
64,9,3461
13,5491,3465
17,3063,3465
41,298,3465
46,582,3465
60,100,3465
64,21548,3465
72,5100,3465
77,200,3465
80,8300,3465
110,5225,3465
114,275,3465
169,128,3465
236,500,3465
13,48,3468
17,115,3468
27,159,3468
64,27,3468
110,810,3468
17,188,3469
64,878,3469
110,800,3469
17,30,3470
110,638,3470
46,2,3471
110,6314,3471
60,94,3472
17,1741,3473
110,6836,3473
64,12,3474
64,7,3475
41,766,3476
110,151918,3476
156,4473,3476
3,330,3477
9,238,3477
110,1052,3477
41,299,3479
110,25223,3479
167,138,3479
17,76,3480
110,81752,3480
9,306,3481
17,86,3481
71,504,3481
110,6436,3481
110,12395,3482
9,348,3483
17,1792,3483
32,1,3483
77,1128,3483
119,649,3483
64,1461,3484
78,66,3484
110,221,3484
217,23685,3484
110,29752,3485
110,6865,3486
60,1378,3487
78,2461,3487
80,2302,3487
114,1782,3487
9,2822,3488
27,5015,3488
46,2821,3488
60,102,3488
64,979,3488
78,3413,3488
110,1850983,3488
114,478,3488
41,2635,3490
110,158825,3490
169,3000,3490
3,624,3491
34,240,3491
41,85,3491
60,391,3491
78,9,3491
114,1710,3491
116,2067,3491
123,1968,3491
150,1583,3491
156,1900,3491
217,3962,3491
220,20,3491
3,470,3492
9,950,3492
27,2193,3492
76,1854,3492
78,4774,3492
80,2754,3492
110,11868624,3492
27,1565,3493
45,15313,3493
64,2550,3493
76,2949,3493
78,4210,3493
110,1624590,3493
167,317,3493
3,1927,3495
46,1534,3495
60,240,3495
64,1274,3495
78,2240,3495
110,282884,3495
114,2180,3495
116,1924,3495
123,671,3495
3,18949,3496
41,1755,3496
46,2564,3496
60,4595,3496
64,262,3496
72,22150,3496
78,7960,3496
110,2104422,3496
116,3276,3496
123,631,3496
150,1873,3496
3,2451,3497
5,10653,3497
9,18225,3497
27,2461,3497
34,1775,3497
41,5153,3497
46,908,3497
59,3584,3497
60,19889,3497
72,10519,3497
78,7351,3497
80,3127,3497
110,31795099,3497
123,21408,3497
140,474,3497
149,22670,3497
150,2783,3497
156,386,3497
167,3990,3497
169,2367,3497
196,4060,3497
220,972,3497
3,9563,3498
27,10438,3498
41,582,3498
45,2267,3498
60,1209,3498
64,2988,3498
78,2393,3498
110,705727,3498
9,3653,3499
60,18,3499
76,214,3499
78,4494,3499
80,11137,3499
110,5981498,3499
123,1598,3499
3,2055,3500
60,405,3500
64,4146,3500
110,24014,3500
217,14996,3500
13,76,3502
27,96,3502
60,51073,3502
64,307,3502
110,8264,3502
9,39647,3503
13,18012,3503
27,328,3503
60,1079247,3503
71,1879,3503
46,34,3504
60,8717,3504
9,411,3505
13,413,3505
17,396,3505
27,613,3505
64,129,3505
110,127335,3505
9,62,3506
17,228,3506
27,723,3506
64,505,3506
9,3720,3507
13,11459,3507
17,3524,3507
60,240,3507
64,2003,3507
71,200,3507
110,216741,3507
9,147,3508
13,552,3508
17,298,3508
27,398,3508
64,635,3508
110,40692,3508
110,25,3509
46,146,3510
60,18744,3510
110,450,3510
60,458,3511
71,2,3511
110,1626,3511
46,75,3513
110,659361,3513
149,41168,3513
196,40,3513
46,87,3514
83,39,3514
110,245295,3514
64,13,3516
110,2535,3516
3,747,3518
9,320,3518
27,1511,3518
41,403,3518
45,522,3518
60,1851,3518
64,2933,3518
78,2520,3518
110,1622497,3518
114,223,3518
116,76,3518
123,1683,3518
156,3648,3518
167,3259,3518
45,4582,3520
76,11980,3520
78,7278,3520
110,2145270,3520
123,2797,3520
167,5978,3520
41,67,3521
46,300,3521
60,463,3521
64,84,3521
71,8,3521
78,605,3521
110,153290,3521
3,12,3522
27,180,3522
64,35,3522
78,661,3522
110,28783,3522
220,350,3522
9,1517,3523
64,1012,3523
110,528908,3523
9,1416,3524
27,710,3524
64,1937,3524
110,75132,3524
64,826,3525
78,3,3525
217,6487,3525
3,3,3526
60,6744,3526
78,939,3526
3,787,3530
64,3109,3530
78,1807,3530
110,63509,3530
220,936,3530
27,1194,3532
41,4900,3532
60,60,3532
76,2110,3532
78,7317,3532
110,683479,3532
123,12011,3532
220,2400,3532
3,1945,3533
41,2032,3533
60,12376,3533
64,2166,3533
78,1783,3533
110,435713,3533
114,4128,3533
116,2904,3533
123,2076,3533
167,2166,3533
41,1525,3534
64,421,3534
78,2475,3534
110,223097,3534
114,2395,3534
116,9503,3534
140,108,3534
167,2737,3534
169,88213,3534
27,58,3535
64,854,3535
78,2368,3535
110,134739,3535
9,2467,3537
27,3473,3537
64,4562,3537
78,5367,3537
87,4012,3537
110,622161,3537
5,6308,3538
9,377,3538
27,700,3538
34,7151,3538
64,9380,3538
78,7414,3538
110,5336212,3538
116,4400,3538
149,2621,3538
169,393,3538
27,5,3539
41,3485,3539
76,2680,3539
110,833726,3539
123,3896,3539
167,3189,3539
220,3900,3539
3,916,3542
41,635,3542
46,1822,3542
60,1364,3542
64,754,3542
78,2008,3542
110,10800,3542
114,1065,3542
116,909,3542
169,179,3542
217,29043,3542
220,1998,3542
60,2992,3543
78,4607,3543
110,1772506,3543
114,2880,3543
167,2650,3543
3,4,3544
60,5577,3544
64,1267,3544
78,3073,3544
169,2952,3544
5,1501,3545
27,338,3545
34,3119,3545
45,3909,3545
59,2990,3545
60,168080,3545
64,6552,3545
72,5634,3545
76,1388,3545
78,8889,3545
80,89991,3545
83,1781,3545
110,19817397,3545
123,758,3545
140,5884,3545
150,2966,3545
156,1323,3545
169,2272,3545
3,941,3546
41,180,3546
60,1798,3546
110,7208,3546
116,387,3546
123,8,3546
169,68,3546
3,2229,3547
5,372,3547
41,2153,3547
76,2869,3547
78,3373,3547
87,12999,3547
110,137314,3547
156,2861,3547
167,1511,3547
169,176,3547
3,20,3548
60,3825,3548
64,24831,3548
78,1508,3548
80,2513,3548
110,504450,3548
116,1810,3548
167,2705,3548
9,6000,3550
41,2868,3550
46,3363,3550
60,1308,3550
78,2013,3550
110,23521,3550
156,1055,3550
167,496,3550
169,1922,3550
3,6450,3551
5,4099,3551
27,1150,3551
41,1029,3551
45,408509,3551
64,2250,3551
76,1745,3551
78,4465,3551
83,227,3551
86,758,3551
87,6462,3551
110,21398227,3551
114,1241,3551
116,805,3551
123,15254,3551
140,2089,3551
169,2852,3551
59,11,3552
60,866,3552
64,220,3552
78,171,3552
83,3,3552
217,2878,3552
3,4694,3553
5,2485,3553
9,1593,3553
27,1751,3553
34,3380,3553
41,984,3553
60,1127,3553
64,2731,3553
76,2254,3553
78,9310,3553
110,7232963,3553
114,1821,3553
123,1500,3553
3,2662,3555
5,303,3555
9,1511,3555
27,1267,3555
34,484,3555
41,1046,3555
46,1838,3555
60,44224,3555
64,895,3555
78,6002,3555
110,2411986,3555
149,3200,3555
3,2718,3558
27,4281,3558
60,338,3558
64,3200,3558
78,1367,3558
110,133363,3558
217,52710,3558
3,4455,3559
5,4932,3559
34,858,3559
41,4819,3559
60,12284,3559
78,14328,3559
110,6002764,3559
114,773,3559
116,2422,3559
150,68,3559
220,2886,3559
3,2219,3560
27,826,3560
64,8761,3560
78,2641,3560
83,2836,3560
110,770068,3560
116,2315,3560
3,429,3563
64,1,3563
78,2997,3563
110,15031,3563
116,782,3563
150,43,3563
167,1102,3563
217,28631,3563
5,1423,3564
27,3000,3564
34,141,3564
41,2953,3564
60,7,3564
64,5202,3564
76,330,3564
110,5988665,3564
116,4148,3564
150,2276,3564
167,16873,3564
64,8399,3565
78,1728,3565
110,39235,3565
46,2228,3568
64,2496,3568
78,5328,3568
110,16545,3568
27,53,3570
64,2558,3570
78,35,3570
110,38236,3570
3,52,3572
27,2790,3572
64,469,3572
78,5218,3572
110,770296,3572
220,708,3572
110,15804,3575
3,1657,3577
27,2515,3577
41,1123,3577
60,27054,3577
64,2082,3577
76,5926,3577
78,19682,3577
110,5611582,3577
114,1664,3577
116,532,3577
3,2864,3578
27,2800,3578
64,8226,3578
110,69780,3578
217,48166,3578
3,1479,3580
27,94,3580
60,4055,3580
64,2869,3580
78,2061,3580
80,2998,3580
110,102960,3580
3,2519,3581
5,3224,3581
9,2838,3581
27,7713,3581
34,630,3581
41,2947,3581
59,2718,3581
60,18297,3581
64,3264,3581
72,5291,3581
78,9062,3581
80,2750,3581
110,35772150,3581
116,2206,3581
140,6218,3581
150,904,3581
3,1154,3582
78,1005,3582
110,18856,3582
217,32592,3582
5,2800,3584
27,847,3584
41,674,3584
60,201,3584
64,3587,3584
76,4195,3584
78,6580,3584
86,2221,3584
110,31469217,3584
156,55,3584
167,1638,3584
3,5633,3585
110,821826,3585
46,13898,3586
60,4879,3586
64,3680,3586
71,1,3586
78,4517,3586
83,16738,3586
110,919843,3586
114,37451,3586
116,4764,3586
3,331,3587
27,4829,3587
41,2097,3587
60,3008,3587
64,948,3587
78,2670,3587
110,1983422,3587
123,1892,3587
60,54,3588
78,969,3588
116,75,3588
123,1764,3588
220,20,3588
27,752,3589
34,210,3589
41,370,3589
59,399,3589
60,4098,3589
72,48197,3589
76,1067,3589
78,3254,3589
110,7875848,3589
116,44490,3589
123,1393,3589
140,804,3589
149,770,3589
150,3340,3589
3,28389,3591
5,114381,3591
27,3885,3591
41,2708,3591
60,2203,3591
64,3774,3591
76,3132,3591
78,2861,3591
80,2455,3591
110,10001299,3591
116,53482,3591
140,1237,3591
150,2358,3591
156,104782,3591
167,1621,3591
169,87,3591
3,3511,3593
41,5623,3593
46,2649,3593
60,3421,3593
64,6535,3593
72,28266,3593
78,3449,3593
86,2516,3593
110,451737,3593
116,4378,3593
156,2869,3593
3,3672,3594
27,1578,3594
41,997,3594
60,424,3594
64,871,3594
76,3757,3594
78,20485,3594
86,2698,3594
87,9854,3594
110,14049579,3594
116,6589,3594
123,3800,3594
156,4658,3594
167,3084,3594
169,8716,3594
3,1817,3596
41,1980,3596
59,152,3596
64,2742,3596
78,1851,3596
110,22828,3596
217,55689,3596
78,1994,3597
110,195475,3597
3,206,3600
27,1,3600
64,2,3600
78,538,3600
110,873,3600
217,121,3600
217,8134,3602
3,3181,3603
5,2441,3603
27,895,3603
41,3367,3603
46,687,3603
60,9365,3603
76,2749,3603
78,9844,3603
83,1613,3603
110,15685516,3603
114,618,3603
123,78,3603
156,4686,3603
220,7144,3603
3,681,3604
78,6,3604
110,1516,3604
217,4240,3604
110,226,3605
217,33043,3605
110,7616,3606
110,8825,3607
64,108,3608
110,2343,3608
110,7713,3610
110,12347,3613
41,15,3614
60,551,3614
110,41109,3614
114,292,3614
5,62352,3615
9,57446,3615
27,805,3615
41,3101,3615
46,10387,3615
60,21,3615
64,2120,3615
76,710,3615
78,4159,3615
110,9006606,3615
140,1421,3615
150,15932,3615
156,10691,3615
167,2023,3615
169,16734,3615
3,4422,3616
27,1,3616
41,20024,3616
46,5187,3616
60,5544,3616
64,1418,3616
76,278,3616
78,1895,3616
80,47,3616
110,3671575,3616
167,3942,3616
169,3248,3616
3,6983,3617
5,43270,3617
27,4600,3617
34,1302,3617
41,1053,3617
46,46678,3617
60,128,3617
64,6520,3617
72,4250,3617
76,1466,3617
78,13787,3617
80,2556,3617
86,1478,3617
87,26842,3617
110,27265275,3617
114,22554,3617
123,3,3617
156,136188,3617
167,6320,3617
3,75422,3618
27,2790,3618
41,734,3618
45,2786,3618
76,2954,3618
78,3632,3618
110,7278586,3618
123,19944,3618
9,746,3619
27,1262,3619
41,435,3619
64,8449,3619
78,2271,3619
110,513329,3619
167,8393,3619
76,5953,3620
110,110965,3620
167,7,3620
110,15048,3621
50,982212,3623
110,419409,3623
126,49381,3623
110,3318594,3624
110,7387650,3625
41,2449,3626
60,1657,3626
64,2562,3626
76,446,3626
78,2422,3626
110,18940,3626
114,332,3626
217,25448,3626
3,454,3628
9,2078,3628
34,797,3628
60,3068,3628
64,21045,3628
78,1423,3628
110,574478,3628
114,102,3628
116,62,3628
217,13271,3628
220,1674,3628
9,3390,3629
27,1478,3629
34,8130,3629
41,2935,3629
60,8192,3629
64,363,3629
72,5905,3629
78,2631,3629
80,3888,3629
110,30722912,3629
114,5814,3629
140,687,3629
149,2348,3629
150,2320,3629
156,5048,3629
3,1636,3631
60,764,3631
64,1852,3631
78,4243,3631
80,1594,3631
110,31630,3631
116,73,3631
3,80,3633
41,2726,3633
46,2741,3633
59,2776,3633
60,516,3633
72,2950,3633
76,5900,3633
78,840,3633
110,329921,3633
116,1470,3633
156,969,3633
169,2366,3633
3,53218,3634
5,2234,3634
9,2716,3634
27,1617,3634
34,6854,3634
45,1548,3634
60,27077,3634
76,1949,3634
78,1694,3634
83,38358,3634
86,4161,3634
87,4635,3634
110,81989224,3634
116,1490,3634
140,2168,3634
149,1003,3634
150,1038,3634
167,35040,3634
76,180,3635
78,549,3635
80,67,3635
110,20,3635
156,77,3635
64,798,3636
78,1387,3636
110,140806,3636
167,812,3636
3,416,3637
59,2490,3637
60,2326,3637
64,8488,3637
78,5099,3637
110,10934,3637
116,1770,3637
3,690,3638
9,1526,3638
27,16448,3638
34,65081,3638
41,2432,3638
46,2596,3638
76,2820,3638
78,1656,3638
110,4795399,3638
114,1552,3638
116,2557,3638
123,2161,3638
156,1454,3638
169,835,3638
220,5543,3638
110,50,3639
64,1,3640
110,11656,3640
27,1860,3641
60,600,3641
64,2797,3641
76,450,3641
78,2671,3641
110,6998,3641
217,40355,3641
110,45805,3643
64,2443,3644
110,26080,3644
3,7082,3645
9,670,3645
20,2125,3645
27,2320,3645
41,2436,3645
46,4919,3645
60,5351,3645
64,2323,3645
78,7363,3645
80,666,3645
86,1377,3645
110,3667157,3645
114,2185,3645
116,4437,3645
123,2707,3645
140,431,3645
169,11940,3645
3,4855,3646
27,2310,3646
41,2012,3646
46,149,3646
60,4555,3646
64,23076,3646
76,391,3646
78,3711,3646
110,1215923,3646
114,2761,3646
3,1594,3647
27,1287,3647
41,568,3647
46,405,3647
60,1916,3647
64,2376,3647
78,17296,3647
110,6121610,3647
114,1593,3647
116,491,3647
220,1498,3647
45,487,3648
78,4883,3648
110,1110229,3648
123,2601,3648
78,555,3649
110,4415,3649
3,3868,3650
5,310,3650
9,1457,3650
27,1101,3650
46,19898,3650
60,5000,3650
76,1574,3650
78,4161,3650
110,110713,3650
3,1083,3651
9,4949,3651
27,82,3651
45,623,3651
60,21,3651
64,202,3651
76,5006,3651
78,11113,3651
110,5069097,3651
116,3781,3651
140,1667,3651
167,4957,3651
169,4282,3651
3,5062,3652
27,3130,3652
45,42537,3652
59,2008,3652
60,8036,3652
64,2236,3652
78,4645,3652
110,5693448,3652
114,58926,3652
116,431,3652
123,15244,3652
156,522,3652
167,5038,3652
169,2029,3652
220,5360,3652
3,19772,3653
5,659,3653
60,3436,3653
64,3119,3653
76,384,3653
78,9968,3653
110,1855040,3653
114,17107,3653
116,3969,3653
156,1450,3653
217,8664,3653
3,2639,3654
5,3704,3654
9,626,3654
27,4308,3654
41,815,3654
46,1226,3654
60,10197,3654
64,1487,3654
76,170,3654
78,25143,3654
80,3,3654
83,4320,3654
110,15659854,3654
116,683,3654
156,3948,3654
9,2566,3655
27,1200,3655
78,1220,3655
110,7439401,3655
5,2046,3656
41,404,3656
64,191,3656
78,5685,3656
83,2121,3656
110,1000114,3656
140,2978,3656
64,1445,3657
78,2827,3657
217,32750,3657
9,4888,3658
27,3123,3658
64,2719,3658
78,4895,3658
110,136264,3658
123,1,3658
217,11054,3658
3,4746,3659
9,2213,3659
27,2988,3659
64,9040,3659
78,24741,3659
110,4252380,3659
123,1902,3659
60,1640,3660
110,21766,3660
5,1482,3661
9,3623,3661
27,2485,3661
41,3222,3661
60,5098,3661
64,1022,3661
76,3979,3661
78,3111,3661
110,7274211,3661
114,3451,3661
140,667,3661
156,3678,3661
3,1840,3662
27,493,3662
60,439,3662
76,2108,3662
78,3004,3662
110,157287,3662
114,1925,3662
3,3244,3664
5,298,3664
9,3805,3664
27,384,3664
46,1878,3664
60,11373,3664
64,2691,3664
72,7057,3664
76,2971,3664
78,7797,3664
110,13253949,3664
114,2389,3664
116,1197,3664
123,2955,3664
140,1546,3664
150,1316,3664
5,2816,3665
27,8389,3665
41,3723,3665
60,105,3665
76,249,3665
78,386,3665
110,1794709,3665
64,382,3667
78,848,3667
60,807,3669
78,4948,3669
110,39713,3669
114,968,3669
64,3494,3670
110,199450,3670
9,551,3671
27,2529,3671
41,324,3671
60,171,3671
64,367,3671
76,413,3671
78,6019,3671
110,3126295,3671
116,1784,3671
156,8000,3671
167,4903,3671
169,2007,3671
110,4195628,3672
156,2780,3672
167,1710,3672
3,3043,3673
41,36589,3673
46,2622,3673
60,12892,3673
64,4221,3673
72,3952,3673
76,300,3673
78,1806,3673
86,2324,3673
110,10001544,3673
114,2128,3673
156,123,3673
169,19307,3673
9,233,3674
27,1,3674
41,338,3674
78,140,3674
41,13727,3675
76,3570,3675
110,12026063,3675
169,11307,3675
41,1196,3676
64,117,3676
76,2968,3676
110,56988,3676
156,20747,3676
167,1791,3676
169,1610,3676
167,11,3677
41,2170,3678
76,390,3678
110,180540,3678
156,2525,3678
167,3242,3678
41,7796,3679
72,3474,3679
76,9804,3679
110,2374907,3679
156,3202,3679
3,13985,3681
27,1406,3681
41,2137,3681
45,11276,3681
64,9422,3681
76,2974,3681
78,3882,3681
110,14017740,3681
123,48439,3681
167,1812,3681
64,13677,3682
78,2312,3682
110,105988,3682
3,11937,3683
64,7978,3683
110,126674,3683
3,1386,3684
5,62,3684
34,2120,3684
41,7427,3684
59,1972,3684
64,1498,3684
76,342,3684
78,6967,3684
80,67,3684
110,18848379,3684
114,2472,3684
116,3748,3684
149,582,3684
156,3407,3684
167,4155,3684
3,2433,3685
41,12121,3685
45,2890,3685
46,1412,3685
60,1693,3685
76,7695,3685
78,8042,3685
110,4148919,3685
123,35905,3685
169,110764,3685
3,2928,3686
41,5797,3686
45,2475,3686
64,2029,3686
76,2010,3686
110,4616664,3686
123,11369,3686
169,2639,3686
5,1092,3687
41,9544,3687
76,2563,3687
78,1840,3687
86,2444,3687
110,3031686,3687
140,1855,3687
156,793,3687
3,1330,3688
60,300,3688
110,2336815,3688
156,15122,3688
167,17420,3688
5,1790,3689
41,283,3689
64,734,3689
78,2303,3689
83,1447,3689
110,3615132,3689
140,1489,3689
41,859,3690
78,60,3690
86,2743,3690
156,52,3690
167,3167,3690
169,2385,3690
5,1300,3691
64,819,3691
76,3528,3691
78,2156,3691
110,9808444,3691
150,2275,3691
3,2478,3692
34,686,3692
45,2350,3692
46,2690,3692
59,436,3692
60,43010,3692
64,1865,3692
76,235,3692
78,2567,3692
80,616,3692
86,1345,3692
110,7220911,3692
114,1799,3692
116,3790,3692
123,2703,3692
156,1270,3692
167,171767,3692
169,286,3692
3,733,3693
45,2707,3693
60,10811,3693
64,4017,3693
76,2087,3693
78,1991,3693
83,2773,3693
86,1830,3693
110,66622902,3693
123,1820,3693
3,687,3696
41,3,3696
45,244,3696
60,4496,3696
78,2885,3696
80,2939,3696
110,12094,3696
114,28,3696
123,4,3696
217,5774,3696
9,1907,3697
60,2404,3697
64,1571,3697
80,3119,3697
110,27535,3697
169,340,3697
60,919,3700
110,9301,3701
3,2427,3702
41,1,3702
60,598,3702
110,40778,3702
3,390,3703
41,2027,3703
60,2092,3703
110,23076,3703
116,2288,3703
217,21571,3703
41,568,3704
46,5522,3704
60,304,3704
78,4101,3704
110,4913248,3704
169,9813,3704
3,5195,3705
5,33627,3705
46,25529,3705
64,3543,3705
76,501,3705
78,12952,3705
86,3811,3705
110,12766015,3705
140,36592,3705
156,19776,3705
167,74588,3705
169,16503,3705
110,13289,3706
64,2162,3707
110,163704,3707
41,251,3709
60,1108,3709
64,2344,3709
78,2407,3709
110,11611,3709
114,1252,3709
78,673,3710
110,18421,3710
217,5120,3710
3,2586,3711
41,1600,3711
60,2353,3711
110,2699,3711
114,30,3711
217,14651,3711
3,584,3712
41,302,3712
110,47334,3712
116,118,3712
217,15866,3712
60,1893,3713
80,81,3713
217,13166,3713
3,4465,3715
9,2051,3715
27,13166,3715
41,3574,3715
45,2848,3715
60,969,3715
64,2139,3715
78,7157,3715
83,1335,3715
110,23025919,3715
114,1616,3715
123,11086,3715
150,3477,3715
156,253,3715
3,1260,3716
41,396,3716
60,4796,3716
64,798,3716
78,11879,3716
87,541,3716
110,211732,3716
114,4301,3716
167,4441,3716
41,2850,3717
76,3930,3717
110,1633759,3717
41,6096,3718
76,335,3718
78,763,3718
87,1420,3718
110,613291,3718
167,6300,3718
3,340,3720
41,1146,3720
64,5228,3720
78,1246,3720
110,106376,3720
123,942,3720
156,825,3720
217,41079,3720
110,298,3722
167,6,3722
60,897,3723
64,8057,3723
78,3899,3723
110,16979,3723
114,3942,3723
116,1972,3723
3,508,3724
27,6417,3724
64,3901,3724
78,1108,3724
110,354100,3724
116,358,3724
217,66881,3724
3,127,3725
71,2,3725
78,792,3725
110,2489,3725
217,93,3725
3,170,3726
27,1160,3726
59,1080,3726
64,3038,3726
72,1121,3726
78,4404,3726
110,21747,3726
217,101295,3726
3,5438,3727
5,12435,3727
27,3418,3727
46,6836,3727
60,3430,3727
78,11213,3727
83,6460,3727
110,8308824,3727
114,408,3727
116,52384,3727
123,48,3727
149,381,3727
156,2862,3727
3,670,3729
41,444,3729
64,2825,3729
78,1272,3729
110,7950,3729
217,27555,3729
110,2388,3735
60,100,3736
114,170,3736
123,378,3736
3,1606,3737
27,239,3737
60,213,3737
64,662,3737
78,249,3737
110,3046,3737
116,314,3737
217,159,3737
3,613,3738
27,15,3738
46,240,3738
59,40,3738
60,5029,3738
64,1477,3738
76,1203,3738
78,642,3738
110,187089,3738
123,292,3738
41,5689,3739
76,5899,3739
78,10277,3739
110,1585334,3739
123,12451,3739
156,9250,3739
169,5132,3739
220,3853,3739
41,1780,3740
76,7925,3740
110,274457,3740
156,25820,3740
167,6840,3740
76,2094,3742
110,2574006,3742
156,911,3742
167,1786,3742
169,335,3742
156,6,3743
110,233,3748
217,4496,3748
110,3217,3749
116,692,3749
217,6547,3749
110,11970,3750
3,1460,3751
27,4038,3751
60,2432,3751
78,2241,3751
60,454,3752
71,1,3752
76,130,3752
78,892,3752
80,1,3752
110,152272,3752
114,1112,3752
3,28,3754
5,2219,3754
9,2646,3754
27,250,3754
34,870,3754
41,1569,3754
46,33531,3754
59,2910,3754
60,37334,3754
64,9259,3754
76,1852,3754
78,2300,3754
80,3,3754
83,456,3754
110,29674864,3754
123,7192,3754
149,1191,3754
156,2074,3754
220,2977,3754
110,52453,3757
45,1,3758
9,2868,3759
27,1989,3759
64,1613,3759
76,5539,3759
78,11434,3759
110,15073409,3759
156,3667,3759
169,2668,3759
