qty,plant,assembly,component
4.0,167,75,1256
2.0,167,75,1256
1.0,64,459,1144
25.0,64,453,1144
1.0,64,459,1136
1.0,156,97,1136
1.0,64,459,320
1.0,123,458,4027
1.0,123,458,3176
1.0,123,458,2552
1.0,64,456,316
1.0,64,455,3958
1.0,64,455,3735
1.0,64,455,3707
1.0,64,455,3702
2.0,64,455,3674
1.0,64,455,3667
1.0,64,455,3636
1.0,64,455,3633
3.0,167,75,3633
3.0,167,75,3633
3.0,167,75,3633
1.0,64,455,3613
2.0,64,455,2981
3.0,64,455,2931
2.0,156,97,2931
2.0,156,97,2931
2.0,72,95,2931
2.0,41,91,2931
3.0,167,75,2931
13.0,64,455,2928
2.0,64,455,2782
4.0,41,91,2782
1.0,64,455,2771
2.0,64,455,2768
1.0,64,455,2657
1.0,64,455,2573
1.0,64,455,2438
1.0,41,91,2438
1.0,167,75,2438
2.0,64,455,2317
2.0,64,455,2316
1.0,64,455,2304
1.0,167,75,2304
1.0,167,75,2304
1.0,64,455,2287
7.0,64,455,1981
1.0,72,95,1981
10.0,64,455,1861
9.0,169,160,1861
7.0,41,91,1861
1.0,41,91,1861
14.0,64,455,1856
2.0,64,455,1781
1.0,64,455,1567
2.0,64,455,1525
1.0,64,455,1491
1.0,72,95,1491
1.0,41,91,1491
1.0,64,455,1484
2.0,167,75,1484
1.0,64,455,1467
1.0,64,455,1417
3.0,167,75,1417
1.0,64,455,1410
2.0,167,75,1410
1.0,64,455,1402
1.0,64,455,1359
2.0,169,160,1359
3.0,64,455,1319
18.0,169,160,1319
10.0,72,95,1319
8.0,72,95,1319
8.0,41,91,1319
7.0,41,91,1319
8.0,167,75,1319
2.0,167,75,1319
1.0,64,455,1304
2.0,64,455,1297
2.0,64,455,1294
1.0,167,75,1294
1.0,64,455,1282
1.0,167,75,1282
1.0,64,455,1258
2.0,167,75,1258
1.0,167,75,1258
1.0,64,455,1242
1.0,167,75,1242
1.0,167,75,1242
1.0,64,455,1227
4.0,167,75,1227
1.0,167,75,1227
1.0,167,75,1227
2.0,64,455,1222
2.0,64,455,1211
2.0,167,75,1211
1.0,167,75,1211
5.0,64,455,1204
1.0,169,160,1204
4.0,156,97,1204
1.0,156,97,1204
3.0,72,95,1204
2.0,72,95,1204
6.0,41,91,1204
2.0,41,91,1204
1.0,41,91,1204
8.0,167,75,1204
1.0,64,455,1195
2.0,41,91,1195
1.0,41,91,1195
4.0,167,75,1195
1.0,167,75,1195
1.0,64,455,918
1.0,64,455,315
1.0,64,454,3486
1.0,64,454,2848
1.0,64,454,2847
4.0,64,454,1020
2.0,64,454,959
1.0,64,454,942
1.0,64,454,314
50.0,64,453,3657
2.0,64,453,2723
2.0,64,453,2663
1.0,64,453,313
1.0,156,451,3005
1.0,156,451,2334
1.0,156,451,1480
1.0,156,451,308
1.0,156,450,2335
1.0,156,450,307
1.0,156,447,3757
1.0,156,447,2331
1.0,156,447,305
1.0,64,436,4017
1.0,64,436,4015
1.0,64,436,3925
1.0,64,436,3540
1.0,64,436,2123
1.0,64,436,2014
3.0,167,109,2014
3.0,156,109,2014
6.0,64,436,2004
1.0,64,436,1927
1.0,64,436,1839
2.0,169,160,1839
1.0,169,120,1839
1.0,41,120,1839
11.0,64,436,1573
1.0,64,436,1189
5.0,64,436,996
1.0,64,436,355
2.0,64,435,2607
1.0,64,435,1569
1.0,64,435,388
1.0,123,434,3098
1.0,64,434,3098
1.0,123,434,343
1.0,64,434,343
1.0,13,295,163
1.0,13,294,163
8.0,60,292,3503
8.0,60,291,3503
8.0,64,288,3503
8.0,64,287,3503
8.0,64,282,3503
8.0,64,280,3503
8.0,64,278,3503
8.0,64,276,3503
8.0,64,275,3503
1.0,17,236,3503
1.0,13,236,3503
1.0,60,292,3366
1.0,60,291,3366
1.0,64,288,3366
1.0,64,287,3366
1.0,64,282,3366
1.0,64,280,3366
1.0,64,278,3366
1.0,64,276,3366
1.0,64,275,3366
1.0,64,271,3366
1.0,64,269,3366
1.0,64,268,3366
1.0,64,266,3366
1.0,64,264,3366
1.0,64,262,3366
1.0,64,260,3366
1.0,64,255,3366
1.0,64,254,3366
1.0,64,252,3366
1.0,64,250,3366
1.0,64,249,3366
1.0,64,247,3366
1.0,64,242,3366
1.0,64,241,3366
1.0,64,239,3366
1.0,64,237,3366
2.0,60,292,3314
2.0,60,291,3314
2.0,64,288,3314
2.0,64,282,3314
2.0,64,280,3314
2.0,64,278,3314
2.0,64,276,3314
2.0,64,266,3314
2.0,64,264,3314
2.0,64,262,3314
2.0,64,260,3314
2.0,64,252,3314
2.0,64,247,3314
1.0,60,292,3209
1.0,60,291,3209
1.0,64,288,3209
1.0,64,287,3209
1.0,64,282,3209
1.0,64,280,3209
1.0,64,278,3209
1.0,64,276,3209
1.0,64,275,3209
1.0,64,271,3209
1.0,64,269,3209
1.0,64,268,3209
1.0,64,266,3209
1.0,64,264,3209
1.0,64,262,3209
1.0,64,260,3209
1.0,64,255,3209
1.0,64,254,3209
1.0,64,252,3209
1.0,64,250,3209
1.0,64,249,3209
1.0,64,247,3209
1.0,60,292,3122
1.0,64,288,3122
1.0,64,282,3122
1.0,64,276,3122
1.0,64,275,3122
1.0,64,269,3122
1.0,64,268,3122
1.0,64,266,3122
1.0,64,260,3122
1.0,64,252,3122
1.0,64,247,3122
8.0,60,292,2611
8.0,60,291,2611
8.0,64,288,2611
8.0,64,287,2611
8.0,64,282,2611
8.0,64,280,2611
8.0,64,278,2611
8.0,64,276,2611
8.0,64,275,2611
8.0,64,271,2611
8.0,64,269,2611
8.0,64,268,2611
8.0,64,266,2611
8.0,64,264,2611
8.0,64,262,2611
8.0,64,260,2611
8.0,64,252,2611
8.0,64,247,2611
4.0,64,239,2611
4.0,64,237,2611
1.0,60,292,706
1.0,64,288,706
1.0,64,282,706
1.0,64,276,706
1.0,64,275,706
1.0,64,269,706
1.0,64,268,706
1.0,64,266,706
1.0,64,260,706
1.0,64,252,706
1.0,64,247,706
2.0,60,292,593
2.0,64,288,593
2.0,64,282,593
2.0,64,280,593
2.0,64,278,593
2.0,64,276,593
2.0,64,268,593
2.0,64,266,593
2.0,64,264,593
2.0,64,262,593
2.0,64,260,593
2.0,60,292,592
2.0,60,291,592
2.0,64,288,592
2.0,64,287,592
2.0,64,282,592
2.0,64,280,592
2.0,64,278,592
2.0,64,276,592
2.0,64,275,592
2.0,64,271,592
2.0,64,269,592
2.0,64,268,592
2.0,64,266,592
2.0,64,264,592
2.0,64,262,592
2.0,64,260,592
1.0,60,292,548
1.0,60,291,548
1.0,64,288,548
1.0,64,287,548
1.0,64,282,548
1.0,64,280,548
1.0,64,278,548
1.0,64,276,548
1.0,64,275,548
1.0,64,271,548
1.0,64,269,548
1.0,64,268,548
1.0,64,266,548
1.0,64,264,548
1.0,64,262,548
1.0,64,260,548
1.0,64,252,548
1.0,64,247,548
1.0,60,292,545
1.0,64,288,545
1.0,64,282,545
1.0,64,276,545
1.0,64,275,545
1.0,64,269,545
1.0,64,268,545
1.0,64,266,545
1.0,64,260,545
2.0,60,292,512
2.0,60,291,512
2.0,64,288,512
2.0,64,282,512
2.0,64,280,512
2.0,64,278,512
2.0,64,276,512
2.0,64,266,512
2.0,64,264,512
2.0,64,262,512
2.0,64,260,512
2.0,64,252,512
2.0,64,247,512
2.0,60,292,162
2.0,60,291,162
2.0,64,288,162
8.0,60,292,142
8.0,60,291,142
8.0,64,287,142
8.0,64,282,142
8.0,64,280,142
8.0,64,278,142
8.0,64,276,142
8.0,64,275,142
4.0,64,239,142
4.0,64,237,142
1.0,60,292,40
1.0,60,291,40
1.0,64,288,40
1.0,64,287,40
1.0,64,282,40
1.0,64,280,40
1.0,64,278,40
1.0,64,276,40
1.0,64,275,40
1.0,64,271,40
1.0,64,269,40
1.0,64,268,40
1.0,64,266,40
1.0,64,264,40
1.0,64,262,40
1.0,64,260,40
1.0,64,252,40
1.0,64,247,40
1.0,60,291,3124
1.0,64,287,3124
1.0,64,280,3124
1.0,64,278,3124
1.0,64,271,3124
1.0,64,264,3124
1.0,64,262,3124
1.0,60,291,707
1.0,64,287,707
1.0,64,280,707
1.0,64,278,707
1.0,64,271,707
1.0,64,264,707
1.0,64,262,707
2.0,60,291,594
2.0,64,287,594
2.0,64,275,594
2.0,64,271,594
2.0,64,269,594
1.0,60,291,544
1.0,64,287,544
1.0,64,280,544
1.0,64,278,544
1.0,64,271,544
1.0,64,264,544
1.0,64,262,544
8.0,64,288,143
8.0,64,266,143
8.0,64,264,143
8.0,64,262,143
8.0,64,260,143
8.0,64,252,143
8.0,64,247,143
2.0,64,287,43
2.0,64,278,97
2.0,64,276,97
2.0,64,266,97
2.0,64,264,97
2.0,64,252,97
2.0,64,213,97
2.0,64,211,97
1.0,64,278,42
1.0,64,276,42
1.0,64,266,42
1.0,64,264,42
1.0,64,252,42
8.0,64,271,3502
8.0,64,269,3502
8.0,64,268,3502
8.0,64,266,3502
8.0,64,264,3502
8.0,64,262,3502
8.0,64,260,3502
8.0,64,252,3502
8.0,64,247,3502
8.0,64,239,3502
8.0,64,237,3502
8.0,64,271,218
8.0,64,269,218
8.0,64,268,217
2.0,64,262,95
2.0,64,260,95
2.0,64,225,95
2.0,78,220,95
2.0,64,220,95
2.0,64,219,95
2.0,64,184,95
2.0,72,182,95
2.0,64,182,95
2.0,72,182,95
2.0,64,179,95
2.0,72,178,95
2.0,60,178,95
2.0,64,175,95
2.0,64,174,95
1.0,64,256,856
1.0,64,255,3458
1.0,64,254,3458
1.0,64,250,3458
1.0,64,249,3458
1.0,64,255,3439
1.0,64,254,3439
1.0,64,252,3439
1.0,64,250,3439
1.0,64,249,3439
1.0,64,247,3439
1.0,64,255,3125
1.0,64,254,3125
1.0,64,250,3125
1.0,64,249,3125
2.0,64,255,722
2.0,64,254,722
2.0,64,242,722
2.0,64,239,722
2.0,64,42,722
2.0,64,255,721
2.0,64,254,721
2.0,64,242,721
2.0,64,239,721
1.0,64,255,674
1.0,64,254,674
1.0,64,250,674
1.0,64,249,674
1.0,64,255,673
1.0,64,254,673
1.0,64,250,673
1.0,64,249,673
2.0,64,255,503
2.0,64,254,503
2.0,64,250,503
2.0,64,249,503
1.0,64,255,502
1.0,64,254,502
1.0,64,250,502
1.0,64,249,502
1.0,64,255,501
1.0,64,250,501
2.0,64,255,59
2.0,64,254,59
2.0,64,242,59
1.0,64,255,39
1.0,64,254,39
1.0,64,250,39
1.0,64,249,39
1.0,64,254,500
1.0,64,249,500
1.0,64,252,3449
1.0,64,247,3449
1.0,64,252,3442
1.0,64,247,3442
1.0,64,252,3357
1.0,64,247,3357
6.0,64,252,3206
6.0,64,247,3206
2.0,64,252,589
2.0,64,247,589
2.0,64,252,586
2.0,64,247,586
1.0,64,252,519
1.0,64,247,519
1.0,64,251,96
2.0,64,250,13
2.0,64,249,13
2.0,64,241,13
1.0,64,242,3431
1.0,64,241,3431
1.0,64,239,3431
1.0,64,237,3431
1.0,64,242,3212
1.0,64,241,3212
1.0,64,239,3212
1.0,64,237,3212
1.0,64,242,3106
1.0,64,241,3106
1.0,64,242,689
1.0,64,241,689
1.0,64,239,689
1.0,64,237,689
1.0,64,242,654
1.0,64,241,654
2.0,64,242,467
2.0,64,241,467
1.0,64,242,466
1.0,64,241,466
1.0,64,242,454
1.0,64,241,454
1.0,64,239,454
1.0,64,237,454
1.0,64,242,35
1.0,64,241,35
1.0,64,239,3105
1.0,64,237,3105
4.0,64,239,2612
4.0,64,237,2612
2.0,64,239,585
2.0,64,237,585
2.0,64,239,489
2.0,64,237,489
1.0,64,239,453
1.0,64,237,453
2.0,64,239,60
1.0,64,239,34
1.0,64,237,34
2.0,64,237,75
1.0,64,225,3473
1.0,64,225,3407
1.0,64,225,3355
1.0,64,225,3354
1.0,64,225,3312
2.0,64,225,3264
2.0,64,225,3171
4.0,64,89,3171
2.0,64,225,834
2.0,64,224,834
12.0,64,223,834
2.0,64,223,834
2.0,64,222,834
2.0,64,196,834
2.0,64,195,834
2.0,64,156,834
2.0,71,155,834
2.0,64,155,834
2.0,64,147,834
2.0,64,146,834
2.0,64,140,834
2.0,64,139,834
2.0,64,133,834
2.0,13,127,834
16.0,64,225,811
8.0,64,156,811
8.0,71,155,811
8.0,64,155,811
8.0,64,147,811
8.0,64,146,811
1.0,64,225,709
1.0,64,224,709
1.0,64,223,709
1.0,64,222,709
1.0,64,196,709
1.0,64,195,709
1.0,71,161,709
1.0,64,161,709
1.0,64,156,709
1.0,71,155,709
1.0,64,155,709
1.0,64,147,709
1.0,64,146,709
1.0,64,140,709
1.0,64,139,709
1.0,64,137,709
1.0,64,136,709
1.0,64,133,709
1.0,13,127,709
1.0,64,225,687
1.0,64,225,676
1.0,64,225,675
1.0,64,225,661
1.0,64,224,661
1.0,64,223,661
1.0,64,222,661
1.0,64,196,661
1.0,64,195,661
1.0,71,161,661
1.0,64,161,661
1.0,64,156,661
1.0,71,155,661
1.0,64,155,661
1.0,64,147,661
1.0,64,146,661
1.0,64,140,661
1.0,64,139,661
1.0,64,137,661
1.0,64,136,661
1.0,64,133,661
1.0,13,127,661
1.0,64,90,661
1.0,64,89,661
2.0,64,225,646
2.0,64,224,646
2.0,64,223,646
2.0,64,222,646
2.0,78,220,646
2.0,64,220,646
2.0,64,219,646
2.0,64,195,646
2.0,64,184,646
2.0,72,182,646
2.0,64,182,646
2.0,72,182,646
2.0,64,179,646
2.0,72,178,646
2.0,60,178,646
2.0,64,175,646
2.0,64,174,646
2.0,71,155,646
2.0,64,155,646
2.0,64,146,646
2.0,64,136,646
2.0,64,133,646
2.0,13,127,646
1.0,64,225,568
1.0,64,225,522
1.0,64,225,509
1.0,64,225,506
1.0,64,225,491
1.0,64,196,491
1.0,64,195,491
1.0,71,161,491
1.0,64,161,491
1.0,64,156,491
1.0,71,155,491
1.0,64,155,491
1.0,64,147,491
1.0,64,146,491
1.0,64,139,491
1.0,13,127,491
2.0,64,225,471
4.0,64,89,471
1.0,64,225,70
1.0,64,224,4156
1.0,64,223,4156
1.0,64,222,4156
1.0,64,196,4156
1.0,64,195,4156
1.0,71,161,4156
1.0,64,161,4156
1.0,64,156,4156
1.0,71,155,4156
1.0,64,155,4156
1.0,64,147,4156
1.0,64,146,4156
1.0,64,140,4156
1.0,64,139,4156
1.0,64,137,4156
1.0,64,136,4156
1.0,64,133,4156
1.0,13,127,4156
2.0,64,224,3980
2.0,64,196,3980
2.0,64,195,3980
2.0,71,161,3980
2.0,64,161,3980
2.0,64,156,3980
2.0,71,155,3980
2.0,64,155,3980
2.0,64,147,3980
2.0,64,146,3980
2.0,64,140,3980
2.0,64,139,3980
2.0,64,137,3980
2.0,64,136,3980
2.0,64,133,3980
2.0,13,127,3980
1.0,64,224,3470
1.0,64,223,3470
1.0,64,222,3470
1.0,64,196,3470
1.0,64,195,3470
1.0,71,161,3470
1.0,64,161,3470
1.0,64,156,3470
1.0,71,155,3470
1.0,64,155,3470
1.0,64,147,3470
1.0,64,146,3470
1.0,64,140,3470
1.0,64,139,3470
1.0,64,137,3470
1.0,64,136,3470
1.0,64,133,3470
1.0,13,127,3470
1.0,64,224,3402
1.0,64,223,3402
1.0,64,222,3402
1.0,64,196,3402
1.0,64,195,3402
1.0,71,161,3402
1.0,64,161,3402
1.0,64,156,3402
1.0,71,155,3402
1.0,64,155,3402
1.0,64,147,3402
1.0,64,146,3402
1.0,64,140,3402
1.0,64,139,3402
1.0,64,137,3402
1.0,64,136,3402
1.0,64,133,3402
1.0,13,127,3402
1.0,64,224,3349
1.0,64,223,3349
1.0,64,222,3349
1.0,64,196,3349
1.0,64,195,3349
1.0,71,161,3349
1.0,64,161,3349
1.0,64,156,3349
1.0,71,155,3349
1.0,64,155,3349
1.0,64,147,3349
1.0,64,146,3349
1.0,64,140,3349
1.0,64,139,3349
1.0,64,137,3349
1.0,64,136,3349
1.0,64,133,3349
1.0,13,127,3349
1.0,64,224,3300
1.0,64,222,3300
1.0,64,219,3300
1.0,72,182,3300
1.0,64,182,3300
1.0,72,182,3300
1.0,64,179,3300
1.0,72,178,3300
1.0,60,178,3300
1.0,64,174,3300
1.0,64,147,3300
1.0,64,146,3300
1.0,64,137,3300
1.0,64,136,3300
10.0,64,224,849
6.0,64,224,812
4.0,64,223,812
4.0,64,222,812
14.0,64,194,812
14.0,64,193,812
14.0,64,190,812
14.0,17,186,812
1.0,64,224,759
1.0,64,222,759
1.0,64,219,759
1.0,72,182,759
1.0,64,182,759
1.0,72,182,759
1.0,64,179,759
1.0,72,178,759
1.0,60,178,759
1.0,64,174,759
1.0,64,147,759
1.0,64,146,759
1.0,64,137,759
1.0,64,136,759
1.0,64,224,677
1.0,64,223,677
1.0,64,222,677
1.0,64,196,677
1.0,64,195,677
1.0,71,161,677
1.0,64,161,677
1.0,64,156,677
1.0,71,155,677
1.0,64,155,677
1.0,64,147,677
1.0,64,146,677
1.0,64,140,677
1.0,64,139,677
1.0,64,137,677
1.0,64,136,677
1.0,64,133,677
1.0,13,127,677
1.0,64,224,660
1.0,64,223,660
1.0,64,222,660
1.0,64,196,660
1.0,64,195,660
1.0,71,161,660
1.0,64,161,660
1.0,64,156,660
1.0,71,155,660
1.0,64,155,660
1.0,64,147,660
1.0,64,146,660
1.0,64,140,660
1.0,64,139,660
1.0,64,137,660
1.0,64,136,660
1.0,64,133,660
1.0,13,127,660
2.0,64,224,584
2.0,64,223,584
2.0,64,222,584
4.0,64,196,584
4.0,64,195,584
4.0,71,161,584
4.0,64,161,584
4.0,64,156,584
4.0,71,155,584
4.0,64,155,584
4.0,64,147,584
4.0,64,146,584
4.0,64,140,584
4.0,64,139,584
4.0,64,137,584
4.0,64,136,584
4.0,64,133,584
4.0,13,127,584
1.0,64,224,541
1.0,64,223,541
1.0,64,222,541
1.0,64,196,541
1.0,64,195,541
1.0,71,161,541
1.0,64,161,541
1.0,64,156,541
1.0,71,155,541
1.0,64,155,541
1.0,64,147,541
1.0,64,146,541
1.0,64,140,541
1.0,64,139,541
1.0,64,137,541
1.0,64,136,541
1.0,64,133,541
1.0,13,127,541
1.0,64,224,531
1.0,64,223,531
1.0,64,222,531
1.0,64,196,531
1.0,64,195,531
1.0,71,161,531
1.0,64,161,531
1.0,64,156,531
1.0,71,155,531
1.0,64,155,531
1.0,64,147,531
1.0,64,146,531
1.0,64,140,531
1.0,64,139,531
1.0,64,137,531
1.0,64,136,531
1.0,64,133,531
1.0,13,127,531
1.0,64,224,529
1.0,64,223,529
1.0,64,222,529
2.0,64,219,529
1.0,64,196,529
1.0,64,195,529
2.0,64,194,529
2.0,64,193,529
2.0,64,190,529
2.0,17,186,529
2.0,72,182,529
2.0,64,182,529
2.0,72,182,529
2.0,64,179,529
2.0,72,178,529
2.0,60,178,529
2.0,64,175,529
2.0,64,174,529
1.0,71,161,529
1.0,64,161,529
1.0,64,156,529
1.0,71,155,529
1.0,64,155,529
1.0,64,147,529
1.0,64,146,529
1.0,64,140,529
1.0,64,139,529
1.0,64,137,529
1.0,64,136,529
1.0,64,133,529
1.0,13,127,529
1.0,64,224,528
1.0,64,223,528
1.0,64,222,528
1.0,64,219,528
1.0,64,196,528
1.0,64,195,528
1.0,72,182,528
1.0,64,182,528
1.0,72,182,528
1.0,71,161,528
1.0,64,161,528
1.0,64,156,528
1.0,71,155,528
1.0,64,155,528
1.0,64,147,528
1.0,64,146,528
1.0,64,140,528
1.0,64,139,528
1.0,64,137,528
1.0,64,136,528
1.0,64,133,528
1.0,13,127,528
1.0,64,224,490
1.0,64,223,490
1.0,64,222,490
1.0,64,196,490
1.0,64,195,490
1.0,71,161,490
1.0,64,161,490
1.0,64,156,490
1.0,71,155,490
1.0,64,155,490
1.0,64,147,490
1.0,64,146,490
1.0,64,140,490
1.0,64,139,490
1.0,64,137,490
1.0,64,136,490
1.0,64,133,490
1.0,13,127,490
1.0,64,224,463
1.0,64,223,463
1.0,64,222,463
1.0,64,224,69
1.0,64,223,69
1.0,64,222,69
1.0,64,196,69
1.0,64,195,69
1.0,71,161,69
1.0,64,161,69
1.0,64,156,69
1.0,71,155,69
1.0,64,155,69
1.0,64,147,69
1.0,64,146,69
1.0,64,140,69
1.0,64,139,69
1.0,64,137,69
1.0,64,136,69
1.0,64,133,69
1.0,13,127,69
2.0,64,223,3977
2.0,64,222,3977
2.0,64,219,3977
2.0,72,182,3977
2.0,64,182,3977
2.0,72,182,3977
2.0,64,179,3977
2.0,72,178,3977
2.0,60,178,3977
2.0,64,174,3977
12.0,64,222,823
12.0,64,147,823
12.0,64,146,823
1.0,64,78,823
1.0,78,220,3468
1.0,64,220,3468
1.0,64,213,3468
1.0,64,211,3468
1.0,64,210,3468
1.0,64,209,3468
1.0,64,207,3468
1.0,64,184,3468
1.0,17,149,3468
1.0,17,149,3468
1.0,78,220,3405
1.0,64,220,3405
1.0,64,213,3405
1.0,64,211,3405
1.0,64,210,3405
1.0,64,209,3405
1.0,64,207,3405
1.0,64,184,3405
1.0,17,149,3405
1.0,17,149,3405
1.0,78,220,3401
1.0,64,220,3401
1.0,64,213,3401
1.0,64,211,3401
1.0,64,210,3401
1.0,64,209,3401
1.0,64,207,3401
1.0,64,184,3401
1.0,17,149,3401
1.0,17,149,3401
2.0,78,220,3360
2.0,64,220,3360
2.0,64,213,3360
2.0,64,211,3360
2.0,64,210,3360
2.0,64,209,3360
2.0,64,207,3360
2.0,64,184,3360
2.0,17,149,3360
2.0,17,149,3360
1.0,78,220,3308
1.0,64,220,3308
1.0,64,213,3308
1.0,64,211,3308
1.0,64,210,3308
1.0,64,209,3308
1.0,64,207,3308
1.0,64,184,3308
1.0,17,149,3308
1.0,17,149,3308
1.0,78,220,3307
1.0,64,220,3307
1.0,64,213,3307
1.0,64,211,3307
1.0,64,210,3307
1.0,64,209,3307
1.0,64,207,3307
1.0,64,184,3307
1.0,17,149,3307
1.0,17,149,3307
1.0,78,220,3306
1.0,64,220,3306
1.0,64,213,3306
1.0,64,211,3306
1.0,64,210,3306
1.0,64,209,3306
1.0,64,207,3306
1.0,64,184,3306
1.0,17,149,3306
1.0,17,149,3306
2.0,78,220,3263
2.0,64,220,3263
2.0,64,213,3263
2.0,64,211,3263
2.0,64,210,3263
2.0,64,209,3263
2.0,64,207,3263
2.0,64,184,3263
2.0,17,149,3263
2.0,17,149,3263
2.0,78,220,832
2.0,64,220,832
2.0,64,219,832
2.0,64,184,832
2.0,72,182,832
2.0,64,182,832
2.0,72,182,832
2.0,64,179,832
2.0,72,178,832
2.0,60,178,832
2.0,64,175,832
2.0,64,174,832
2.0,71,161,832
2.0,64,161,832
2.0,64,90,832
2.0,64,89,832
16.0,78,220,830
16.0,64,220,830
16.0,64,219,830
8.0,64,184,830
8.0,72,182,830
8.0,64,182,830
8.0,72,182,830
16.0,64,179,830
8.0,72,178,830
8.0,60,178,830
16.0,64,174,830
4.0,78,220,809
4.0,64,220,809
24.0,64,213,809
24.0,64,211,809
24.0,64,210,809
24.0,64,209,809
24.0,64,207,809
4.0,64,184,809
24.0,17,149,809
24.0,17,149,809
1.0,78,220,741
1.0,64,220,741
1.0,64,213,741
1.0,64,211,741
1.0,64,210,741
1.0,64,209,741
1.0,64,207,741
1.0,64,184,741
1.0,17,149,741
1.0,17,149,741
1.0,78,220,573
1.0,64,220,573
1.0,64,213,573
1.0,64,211,573
1.0,64,209,573
1.0,64,207,573
1.0,17,149,573
1.0,17,149,573
2.0,78,220,507
2.0,64,220,507
1.0,64,213,507
1.0,64,211,507
1.0,64,210,507
1.0,64,209,507
1.0,64,207,507
2.0,64,184,507
1.0,17,149,507
1.0,17,149,507
1.0,78,220,505
1.0,64,220,505
1.0,64,184,505
1.0,78,220,487
1.0,64,220,487
1.0,64,213,487
1.0,64,211,487
1.0,64,209,487
1.0,64,207,487
1.0,17,149,487
1.0,17,149,487
1.0,78,220,118
1.0,64,220,118
1.0,64,184,118
1.0,17,149,118
1.0,17,149,118
1.0,78,220,67
1.0,64,220,67
1.0,64,213,67
1.0,64,211,67
1.0,64,210,67
1.0,64,209,67
1.0,64,207,67
1.0,64,184,67
1.0,17,149,67
1.0,17,149,67
1.0,64,219,3466
0.25,64,219,3462
3.0,64,219,3177
3.0,72,182,3177
3.0,64,182,3177
3.0,72,182,3177
3.0,64,179,3177
3.0,72,178,3177
3.0,60,178,3177
3.0,64,175,3177
3.0,64,174,3177
1.0,64,137,3177
1.0,64,136,3177
4.0,64,219,807
24.0,64,196,807
24.0,64,195,807
4.0,72,182,807
4.0,64,182,807
4.0,72,182,807
4.0,64,179,807
4.0,72,178,807
4.0,60,178,807
2.0,64,175,807
4.0,64,174,807
16.0,71,161,807
16.0,64,161,807
1.0,13,159,807
10.0,64,140,807
16.0,64,139,807
16.0,64,137,807
16.0,64,136,807
10.0,64,133,807
16.0,13,127,807
4.0,64,90,807
12.0,64,89,807
3.0,64,219,458
3.0,72,182,458
3.0,64,182,458
3.0,72,182,458
1.0,64,137,458
1.0,64,136,458
1.0,64,219,68
1.0,72,182,68
1.0,64,182,68
1.0,72,182,68
1.0,64,218,819
1.0,13,218,819
1.0,64,217,819
1.0,13,217,819
4.0,64,213,839
2.0,64,211,839
4.0,64,210,839
4.0,64,209,839
2.0,64,207,839
4.0,64,194,839
4.0,64,193,839
4.0,64,190,839
2.0,17,186,839
2.0,17,149,839
2.0,17,149,839
2.0,64,213,504
2.0,64,211,504
2.0,64,210,504
2.0,64,209,504
2.0,64,207,504
2.0,17,149,504
2.0,17,149,504
2.0,64,213,498
2.0,64,211,498
2.0,64,209,498
2.0,64,207,498
4.0,17,149,498
4.0,17,149,498
1.0,64,213,436
1.0,64,211,436
1.0,64,210,436
1.0,64,209,436
1.0,64,207,436
1.0,64,210,574
1.0,64,184,574
2.0,64,210,499
1.0,64,210,488
1.0,64,184,488
2.0,64,194,863
4.0,64,194,693
4.0,64,193,693
1.0,64,194,72
1.0,64,190,72
1.0,17,186,72
2.0,64,193,862
1.0,64,193,71
4.0,64,190,859
4.0,17,186,859
1.0,64,190,763
1.0,17,186,763
2.0,17,186,3422
1.0,17,149,3422
2.0,13,127,3422
2.0,13,127,3422
1.0,13,127,3422
1.0,13,127,3422
1.0,13,127,3422
2.0,17,186,3377
2.0,17,149,3377
2.0,17,149,3377
3.0,13,127,3377
2.0,13,127,3377
1.0,13,127,3377
1.0,13,127,3377
1.0,64,184,751
1.0,72,182,751
1.0,64,182,751
1.0,72,182,751
1.0,64,179,751
1.0,72,178,751
1.0,60,178,751
1.0,64,175,751
1.0,64,174,751
3.0,64,179,860
3.0,72,178,860
3.0,60,178,860
3.0,64,175,860
3.0,64,174,860
1.0,64,179,73
1.0,64,175,73
1.0,72,178,74
1.0,60,178,74
1.0,64,174,74
2.0,64,175,3978
1.0,169,162,4171
1.0,169,120,4171
1.0,41,120,4171
1.0,169,162,3957
1.0,169,119,3957
1.0,167,119,3957
1.0,72,119,3957
1.0,41,119,3957
1.0,169,162,3955
1.0,169,119,3955
1.0,167,119,3955
1.0,72,119,3955
1.0,41,119,3955
1.0,169,162,3840
1.0,169,120,3840
1.0,41,120,3840
1.0,169,119,3840
1.0,167,119,3840
1.0,72,119,3840
1.0,41,119,3840
1.0,72,95,3840
2.0,169,162,3802
1.0,169,162,3796
1.0,169,119,3796
1.0,167,119,3796
1.0,72,119,3796
1.0,41,119,3796
1.0,72,95,3796
2.0,169,162,3691
4.0,169,160,3691
3.0,169,160,3691
2.0,169,160,3691
1.0,169,120,3691
1.0,169,120,3691
1.0,41,120,3691
1.0,41,120,3691
3.0,169,119,3691
3.0,167,119,3691
3.0,72,119,3691
3.0,41,119,3691
2.0,169,162,3684
2.0,169,160,3684
3.0,169,120,3684
3.0,41,120,3684
2.0,169,119,3684
2.0,167,119,3684
2.0,72,119,3684
2.0,41,119,3684
1.0,72,95,3684
