period,plant,qty,item_code
32,110,245000.0,1228
43,110,75000.0,1228
63,110,90000.0,1228
98,110,225000.0,1228
32,110,1540000.0,1240
56,110,2140000.0,1240
70,110,670000.0,1240
84,110,760000.0,1240
91,110,1920000.0,1240
98,110,1670000.0,1240
32,110,60000.0,1277
33,110,300000.0,1277
56,110,310000.0,1277
63,110,220000.0,1277
91,110,330000.0,1277
32,110,10000.0,1387
56,110,2090000.0,1387
91,110,825000.0,1387
32,110,1120000.0,1437
48,110,820000.0,1437
56,110,1050000.0,1437
70,110,630000.0,1437
77,110,1550000.0,1437
91,110,1250000.0,1437
98,110,810000.0,1437
32,110,610000.0,1471
55,110,80000.0,1471
56,110,240000.0,1471
70,110,100000.0,1471
77,110,350000.0,1471
91,110,60000.0,1471
105,110,360000.0,1471
32,110,2760000.0,1490
33,110,1040000.0,1490
56,110,4530000.0,1490
70,110,10000.0,1490
77,110,3590000.0,1490
91,110,5630000.0,1490
98,110,20000.0,1490
32,110,65000.0,1538
33,110,760000.0,1538
48,110,470000.0,1538
56,110,970000.0,1538
63,110,650000.0,1538
77,110,375000.0,1538
84,110,245000.0,1538
91,110,420000.0,1538
98,110,810000.0,1538
32,110,50000.0,1618
33,110,610000.0,1618
48,110,365000.0,1618
55,110,210000.0,1618
56,110,300000.0,1618
84,110,760000.0,1618
98,110,400000.0,1618
32,110,400000.0,1648
48,110,330000.0,1648
55,110,290000.0,1648
56,110,2270000.0,1648
70,110,850000.0,1648
84,110,440000.0,1648
112,110,1440000.0,1648
32,110,630000.0,1649
43,110,350000.0,1649
56,110,250000.0,1649
77,110,660000.0,1649
98,110,570000.0,1649
32,110,140000.0,1759
33,110,70000.0,1759
34,110,160000.0,1759
70,110,30000.0,1759
91,110,100000.0,1759
105,110,80000.0,1759
119,110,30000.0,1759
32,110,14000.0,1776
48,110,5000.0,1776
63,110,20000.0,1776
32,110,2709.0,2391
34,110,7000.0,2391
35,110,6000.0,2391
41,110,7000.0,2391
42,110,6000.0,2391
48,110,13000.0,2391
55,110,13000.0,2391
56,110,13000.0,2391
63,110,13000.0,2391
70,110,13000.0,2391
77,110,22263.0,2391
84,110,17000.0,2391
91,110,7000.0,2391
98,110,7000.0,2391
105,110,7000.0,2391
112,110,17000.0,2391
119,110,15432.0,2391
32,110,2370.0,2394
55,110,4500.0,2394
98,110,3000.0,2394
32,110,130500.0,2421
50,110,88500.0,2421
63,110,109500.0,2421
77,110,27000.0,2421
84,110,126000.0,2421
32,110,205238.0,2617
55,110,30240.0,2617
32,110,1920.0,2638
40,110,720.0,2638
48,110,720.0,2638
56,110,2160.0,2638
63,110,1680.0,2638
105,110,720.0,2638
112,110,3120.0,2638
32,110,1920.0,2651
32,110,7260.0,2652
32,110,40000.0,2656
39,110,40000.0,2656
42,110,40000.0,2656
48,110,40000.0,2656
55,110,40000.0,2656
56,110,40000.0,2656
63,110,40000.0,2656
70,110,40000.0,2656
77,110,40000.0,2656
84,110,40000.0,2656
91,110,40000.0,2656
105,110,33484.0,2656
112,110,26933.0,2656
119,110,26931.0,2656
32,110,1000.0,3091
55,110,3000.0,3091
56,110,4000.0,3091
63,110,94000.0,3091
91,110,647000.0,3091
105,110,2000.0,3091
32,110,32.0,3269
33,110,200.0,3269
34,110,200.0,3269
35,110,200.0,3269
38,110,200.0,3269
39,110,200.0,3269
40,110,200.0,3269
41,110,200.0,3269
42,110,200.0,3269
48,110,993.0,3269
119,110,6048.0,3269
32,110,500.0,3332
38,110,500.0,3332
56,110,740.0,3332
32,110,63000.0,3690
33,110,200.0,59
34,110,150.0,59
33,110,910.0,308
40,110,3639.0,308
33,110,218.0,315
34,110,12.0,315
33,110,1812.0,330
34,110,1172.0,330
38,110,860.0,330
40,110,4954.0,330
55,110,1378.0,330
33,110,3680.0,357
34,110,11076.0,357
33,110,1156.0,359
34,110,2450.0,359
33,110,52.0,372
34,110,84.0,372
41,110,16.0,372
48,110,68.0,372
33,110,1600.0,375
34,110,400.0,375
33,110,600.0,383
34,110,117.0,383
37,110,160.0,383
41,110,30.0,383
48,110,1124.0,383
55,110,1154.0,383
33,110,320.0,405
33,110,176.0,408
34,110,754.0,408
40,110,180.0,408
48,110,310.0,408
33,110,6453.0,410
34,110,8811.0,410
48,110,200.0,410
55,110,665.0,410
56,110,412.0,410
63,110,540.0,410
33,110,950000.0,1096
36,110,260000.0,1096
42,110,440000.0,1096
55,110,2710000.0,1096
56,110,640000.0,1096
63,110,1590000.0,1096
33,110,390000.0,1176
56,110,480000.0,1176
63,110,1510000.0,1176
77,110,2260000.0,1176
33,110,190000.0,1187
56,110,1410000.0,1187
63,110,2360000.0,1187
91,110,4035000.0,1187
33,110,20000.0,1216
34,110,30000.0,1216
48,110,60000.0,1216
56,110,20000.0,1216
63,110,10000.0,1216
70,110,20000.0,1216
84,110,30000.0,1216
91,110,50000.0,1216
98,110,40000.0,1216
33,110,25000.0,1261
56,110,730000.0,1261
91,110,295000.0,1261
33,110,1935000.0,1264
48,110,3180000.0,1264
63,110,6380000.0,1264
91,110,1810000.0,1264
98,110,3330000.0,1264
33,110,1740000.0,1289
56,110,4000000.0,1289
63,110,2190000.0,1289
91,110,11200000.0,1289
33,110,100000.0,1305
84,110,40000.0,1305
91,110,30000.0,1305
98,110,375000.0,1305
33,110,2300000.0,1414
98,110,5380000.0,1414
33,110,280000.0,1454
77,110,1750000.0,1454
91,110,460000.0,1454
98,110,990000.0,1454
105,110,2730000.0,1454
33,110,105000.0,1456
40,110,30000.0,1456
98,110,10000.0,1456
33,110,600000.0,1464
56,110,10000.0,1464
91,110,1020000.0,1464
33,110,670000.0,1521
35,110,110000.0,1521
48,110,855000.0,1521
63,110,40000.0,1521
70,110,140000.0,1521
84,110,115000.0,1521
33,110,20000.0,1558
42,110,8000.0,1558
48,110,20000.0,1558
70,110,52000.0,1558
91,110,80000.0,1558
98,110,36000.0,1558
33,110,5420000.0,1561
56,110,10000000.0,1561
63,110,6880000.0,1561
91,110,28950000.0,1561
33,110,30000.0,1566
35,110,5010000.0,1566
38,110,6110000.0,1566
48,110,20000.0,1566
55,110,20000.0,1566
56,110,6500000.0,1566
63,110,10000.0,1566
70,110,20000.0,1566
91,110,40000.0,1566
98,110,15100000.0,1566
33,110,240000.0,1570
42,110,1490000.0,1570
48,110,1490000.0,1570
63,110,1500000.0,1570
70,110,440000.0,1570
91,110,710000.0,1570
98,110,2900000.0,1570
33,110,190000.0,1584
43,110,40000.0,1584
77,110,740000.0,1584
91,110,320000.0,1584
98,110,720000.0,1584
105,110,1460000.0,1584
33,110,1030000.0,1610
36,110,270000.0,1610
41,110,335000.0,1610
42,110,315000.0,1610
63,110,1145000.0,1610
33,110,248000.0,1714
48,110,300000.0,1714
56,110,616000.0,1714
63,110,900000.0,1714
105,110,140000.0,1714
33,110,290000.0,1731
36,110,250000.0,1731
105,110,1260000.0,1731
33,110,870000.0,1766
33,110,1520000.0,1879
43,110,1220000.0,1879
48,110,1280000.0,1879
77,110,3050000.0,1879
84,110,8570000.0,1879
91,110,620000.0,1879
119,110,1230000.0,1879
33,110,660000.0,1939
40,110,200000.0,1939
48,110,410000.0,1939
55,110,3300000.0,1939
84,110,1180000.0,1939
91,110,5200000.0,1939
119,110,176036.0,1939
33,110,4000.0,1950
37,110,12000.0,1950
42,110,4000.0,1950
48,110,16000.0,1950
55,110,60000.0,1950
56,110,160000.0,1950
63,110,24000.0,1950
77,110,41120.0,1950
84,110,178525.0,1950
91,110,306146.0,1950
98,110,6224.0,1950
105,110,6615.0,1950
112,110,8958.0,1950
119,110,9181.0,1950
33,110,330000.0,2015
55,110,270000.0,2015
70,110,490000.0,2015
98,110,550000.0,2015
33,110,4000.0,2382
35,110,18000.0,2382
39,110,4000.0,2382
42,110,18000.0,2382
48,110,22000.0,2382
55,110,22000.0,2382
56,110,22000.0,2382
63,110,22000.0,2382
70,110,22000.0,2382
77,110,26000.0,2382
84,110,26000.0,2382
91,110,26000.0,2382
98,110,26000.0,2382
105,110,26000.0,2382
112,110,26000.0,2382
119,110,26000.0,2382
33,110,6265.0,2525
55,110,10740.0,2525
56,110,13680.0,2525
63,110,25840.0,2525
33,110,7000.0,3156
40,110,5000.0,3156
48,110,5000.0,3156
55,110,2200.0,3156
33,110,1568.0,3177
48,110,333.0,3177
55,110,547.0,3177
56,110,678.0,3177
63,110,878.0,3177
70,110,598.0,3177
77,110,316.0,3177
33,110,26928.0,3191
41,110,10000.0,3191
48,110,50000.0,3191
56,110,50000.0,3191
63,110,24220.0,3191
33,110,150.0,3193
56,110,1000.0,3193
63,110,1000.0,3193
70,110,1760.0,3193
33,110,481.0,3203
56,110,100.0,3203
63,110,131.0,3203
70,110,126.0,3203
77,110,158.0,3203
84,110,200.0,3203
98,110,47.0,3203
33,110,50000.0,3284
40,110,50000.0,3284
34,110,24.0,322
37,110,1840.0,322
39,110,738.0,322
34,110,1392.0,340
34,110,4800.0,352
34,110,656.0,356
34,110,11536.0,358
63,110,544.0,358
34,110,4320.0,361
34,110,26094.0,362
34,110,4986.0,365
38,110,4334.0,365
55,110,840.0,365
56,110,360.0,365
34,110,11018.0,366
39,110,4720.0,366
48,110,4341.0,366
34,110,4840.0,368
34,110,140.0,389
34,110,505.0,394
70,110,368.0,394
77,110,6879.0,394
112,110,7.0,394
34,110,480.0,397
48,110,3200.0,397
55,110,1920.0,397
34,110,1280.0,398
34,110,212.0,400
112,110,30.0,400
34,110,576.0,401
56,110,3024.0,401
34,110,9.0,402
42,110,153.0,402
48,110,1610.0,402
55,110,1150.0,402
56,110,1040.0,402
34,110,664.0,403
38,110,408.0,403
39,110,76.0,403
34,110,21.0,404
34,110,442.0,416
42,110,10.0,416
56,110,118.0,416
34,110,250.0,419
34,110,24277.0,420
41,110,6912.0,420
55,110,4088.0,420
63,110,10000.0,420
34,110,837.0,426
34,110,7243.0,428
55,110,187.0,428
34,110,459.0,431
34,110,20000.0,951
91,110,10000.0,951
98,110,65000.0,951
34,110,10000.0,984
43,110,15000.0,984
63,110,355.0,984
70,110,350.0,984
77,110,725.0,984
84,110,6444.0,984
91,110,842.0,984
98,110,1152.0,984
105,110,958.0,984
112,110,825.0,984
119,110,922.0,984
34,110,630000.0,1019
77,110,180000.0,1019
34,110,30000.0,1035
56,110,40000.0,1035
105,110,20000.0,1035
34,110,10000.0,1053
36,110,10000.0,1053
56,110,50000.0,1053
98,110,150000.0,1053
34,110,60000.0,1059
56,110,20000.0,1059
70,110,135000.0,1059
77,110,5934.0,1059
84,110,5371.0,1059
91,110,205071.0,1059
98,110,11319.0,1059
105,110,12296.0,1059
112,110,28277.0,1059
119,110,20076.0,1059
34,110,50000.0,1081
34,110,150000.0,1088
105,110,116469.0,1088
112,110,9587.0,1088
119,110,13422.0,1088
34,110,150000.0,1108
34,110,540000.0,1205
56,110,200000.0,1205
91,110,275000.0,1205
98,110,2675000.0,1205
34,110,80000.0,1331
56,110,20000.0,1331
105,110,240000.0,1331
34,110,35000.0,1348
34,110,525000.0,1393
56,110,205000.0,1393
91,110,110000.0,1393
98,110,620000.0,1393
34,110,5000.0,1394
35,110,5000.0,1394
34,110,600000.0,1420
98,110,1400000.0,1420
34,110,310000.0,1430
56,110,5000.0,1430
77,110,20000.0,1430
84,110,175000.0,1430
91,110,130000.0,1430
98,110,315000.0,1430
34,110,5000.0,1459
105,110,5000.0,1459
34,110,20000.0,1476
43,110,15000.0,1476
34,110,130000.0,1529
56,110,50000.0,1529
98,110,175000.0,1529
34,110,580000.0,1629
56,110,180000.0,1629
105,110,320000.0,1629
34,110,90000.0,1758
70,110,10000.0,1758
98,110,31161.0,1758
105,110,4933.0,1758
112,110,10764.0,1758
119,110,5267.0,1758
34,110,224000.0,1933
37,110,292000.0,1933
55,110,288000.0,1933
70,110,268000.0,1933
77,110,324000.0,1933
91,110,404000.0,1933
98,110,256000.0,1933
119,110,384000.0,1933
34,110,260000.0,1937
70,110,800000.0,1937
98,110,900000.0,1937
34,110,68000.0,1981
36,110,50000.0,1981
43,110,40000.0,1981
48,110,90000.0,1981
55,110,130000.0,1981
56,110,36000.0,1981
63,110,40000.0,1981
70,110,18000.0,1981
34,110,90000.0,2201
37,110,950000.0,2201
39,110,940000.0,2201
42,110,9280000.0,2201
48,110,8180000.0,2201
55,110,1020000.0,2201
70,110,4070000.0,2201
77,110,23520000.0,2201
84,110,12410000.0,2201
112,110,2630000.0,2201
119,110,15990000.0,2201
34,110,32500.0,2264
40,110,20000.0,2264
41,110,12500.0,2264
48,110,32500.0,2264
55,110,32500.0,2264
56,110,32500.0,2264
63,110,32500.0,2264
70,110,32500.0,2264
77,110,32500.0,2264
84,110,32500.0,2264
91,110,32500.0,2264
98,110,32500.0,2264
105,110,32500.0,2264
112,110,32500.0,2264
119,110,32500.0,2264
34,110,500.0,2267
41,110,500.0,2267
48,110,500.0,2267
55,110,23980.0,2267
56,110,500.0,2267
63,110,500.0,2267
70,110,500.0,2267
77,110,500.0,2267
84,110,500.0,2267
91,110,500.0,2267
98,110,500.0,2267
105,110,500.0,2267
112,110,500.0,2267
119,110,500.0,2267
34,110,11396.0,2275
48,110,10000.0,2275
55,110,10000.0,2275
56,110,191753.0,2275
70,110,10200.0,2275
77,110,10000.0,2275
84,110,10000.0,2275
105,110,10000.0,2275
112,110,10000.0,2275
119,110,10000.0,2275
34,110,23622.0,2292
35,110,2500.0,2292
42,110,2500.0,2292
48,110,2500.0,2292
55,110,2500.0,2292
56,110,2500.0,2292
63,110,2500.0,2292
70,110,2500.0,2292
77,110,7478.0,2292
84,110,2500.0,2292
91,110,2500.0,2292
98,110,2500.0,2292
105,110,2500.0,2292
112,110,2500.0,2292
119,110,2500.0,2292
34,110,2000.0,2302
35,110,2000.0,2302
41,110,2000.0,2302
42,110,2000.0,2302
48,110,4000.0,2302
55,110,4000.0,2302
56,110,36569.0,2302
63,110,4000.0,2302
70,110,4000.0,2302
77,110,4000.0,2302
84,110,4000.0,2302
91,110,3920.0,2302
98,110,2000.0,2302
105,110,2000.0,2302
112,110,2000.0,2302
119,110,2000.0,2302
34,110,1245900.0,2366
56,110,42000.0,2366
70,110,39200.0,2366
84,110,44800.0,2366
98,110,1994000.0,2366
105,110,1399200.0,2366
34,110,137500.0,2367
36,110,40000.0,2367
41,110,137500.0,2367
43,110,44000.0,2367
48,110,137500.0,2367
55,110,137500.0,2367
56,110,137500.0,2367
63,110,237500.0,2367
70,110,337500.0,2367
77,110,337500.0,2367
84,110,291500.0,2367
91,110,137500.0,2367
98,110,137500.0,2367
105,110,137500.0,2367
112,110,137500.0,2367
119,110,1088300.0,2367
34,110,250000.0,2370
55,110,100000.0,2370
56,110,100000.0,2370
77,110,100000.0,2370
84,110,61039.0,2370
98,110,1702500.0,2370
34,110,93016.0,2390
48,110,10000.0,2390
55,110,10000.0,2390
56,110,25000.0,2390
63,110,15000.0,2390
70,110,25000.0,2390
77,110,25000.0,2390
84,110,25000.0,2390
91,110,15000.0,2390
98,110,15000.0,2390
105,110,45000.0,2390
112,110,45000.0,2390
119,110,45000.0,2390
34,110,17000.0,2458
55,110,28000.0,2458
84,110,164000.0,2458
119,110,60000.0,2458
34,110,96000.0,2496
56,110,20000.0,2496
34,110,216000.0,2497
34,110,37500.0,2500
55,110,109360.0,2500
34,110,19200.0,2501
34,110,144000.0,2508
41,110,144000.0,2508
48,110,99200.0,2508
34,110,3828.0,2511
41,110,25000.0,2511
34,110,17930.0,2535
34,110,127008.0,2536
34,110,2220.0,2537
34,110,5880.0,2539
34,110,7234.0,2559
63,110,12800.0,2559
34,110,25000.0,2566
48,110,77000.0,2566
98,110,5853.0,2566
105,110,17537.0,2566
112,110,24789.0,2566
119,110,28962.0,2566
34,110,31680.0,2579
34,110,200000.0,2580
56,110,200000.0,2580
84,110,168014.0,2580
34,110,12800.0,2588
34,110,50176.0,2590
34,110,144384.0,2591
34,110,100800.0,2592
34,110,22773.0,2593
55,110,5474.0,2593
34,110,239250.0,2596
48,110,124800.0,2596
56,110,64800.0,2596
63,110,60000.0,2596
70,110,64800.0,2596
77,110,32663.0,2596
84,110,20520.0,2596
34,110,45000.0,2597
41,110,10000.0,2597
55,110,55000.0,2597
63,110,34300.0,2597
34,110,89557.0,2598
55,110,38800.0,2598
70,110,13400.0,2598
34,110,60000.0,2600
55,110,69000.0,2600
63,110,71000.0,2600
70,110,9816.0,2600
77,110,26000.0,2600
34,110,76560.0,2601
48,110,60000.0,2601
55,110,8000.0,2601
56,110,60000.0,2601
63,110,8000.0,2601
70,110,68000.0,2601
84,110,8800.0,2601
34,110,230500.0,2602
41,110,10000.0,2602
48,110,210000.0,2602
56,110,200000.0,2602
63,110,15000.0,2602
70,110,215000.0,2602
77,110,15000.0,2602
84,110,68750.0,2602
91,110,15000.0,2602
98,110,15000.0,2602
105,110,15000.0,2602
34,110,84138.0,2603
41,110,37800.0,2603
56,110,37800.0,2603
34,110,7200.0,2605
55,110,17200.0,2605
56,110,73400.0,2605
34,110,9000.0,2606
98,110,2500.0,2606
105,110,2500.0,2606
112,110,2500.0,2606
119,110,2500.0,2606
34,110,500000.0,2618
41,110,200000.0,2618
55,110,200000.0,2618
56,110,185000.0,2618
34,110,5400.0,2623
84,110,251550.0,2623
98,110,337200.0,2623
119,110,392850.0,2623
34,110,35200.0,2644
35,110,10000.0,2644
34,110,2400.0,2647
41,110,2400.0,2647
34,110,29952.0,2660
56,110,160600.0,2660
34,110,41000.0,2695
41,110,33775.0,2695
48,110,25484.0,2695
55,110,17550.0,2695
34,110,2160.0,2699
56,110,480.0,2699
34,110,77000.0,3044
41,110,35000.0,3044
48,110,24500.0,3044
55,110,35000.0,3044
56,110,33000.0,3044
77,110,33000.0,3044
91,110,17050.0,3044
34,110,21600.0,3050
55,110,13500.0,3050
34,110,62400.0,3061
98,110,2000.0,3061
34,110,139200.0,3063
37,110,30000.0,3063
48,110,30000.0,3063
55,110,30000.0,3063
56,110,30000.0,3063
63,110,30000.0,3063
70,110,30000.0,3063
77,110,21225.0,3063
35,110,400.0,705
35,110,150000.0,1110
48,110,60000.0,1110
55,110,510000.0,1110
63,110,90000.0,1110
70,110,250000.0,1110
35,110,1995000.0,1257
70,110,1065000.0,1257
35,110,530000.0,1303
42,110,800000.0,1303
48,110,1770000.0,1303
56,110,480000.0,1303
63,110,1940000.0,1303
35,110,40000.0,1468
55,110,105000.0,1468
91,110,45000.0,1468
35,110,240000.0,1945
36,110,300000.0,1945
56,110,380000.0,1945
77,110,732000.0,1945
105,110,142333.0,1945
112,110,150476.0,1945
119,110,160605.0,1945
35,110,90000.0,2283
42,110,32000.0,2283
43,110,30000.0,2283
48,110,62000.0,2283
55,110,62000.0,2283
56,110,117000.0,2283
63,110,117000.0,2283
70,110,72000.0,2283
77,110,52500.0,2283
84,110,40000.0,2283
91,110,40000.0,2283
98,110,40000.0,2283
105,110,40000.0,2283
112,110,40000.0,2283
119,110,40000.0,2283
35,110,70400.0,2338
112,110,25600.0,2338
35,110,169200.0,2368
56,110,7200.0,2368
35,110,2580000.0,2411
77,110,7232000.0,2411
84,110,8532000.0,2411
35,110,85000.0,3077
56,110,91000.0,3077
77,110,909000.0,3077
84,110,84000.0,3077
112,110,157000.0,3077
35,110,20000.0,3503
38,110,5007.0,3503
42,110,3801.0,3503
43,110,56000.0,3503
48,110,27000.0,3503
55,110,10000.0,3503
56,110,67976.0,3503
63,110,52000.0,3503
70,110,108132.0,3503
77,110,20892.0,3503
84,110,30000.0,3503
91,110,6500.0,3503
98,110,6500.0,3503
105,110,106500.0,3503
112,110,6500.0,3503
119,110,10000.0,3503
35,110,2000.0,3507
38,110,32548.0,3507
42,110,47775.0,3507
43,110,23519.0,3507
48,110,13021.0,3507
63,110,10500.0,3507
70,110,7500.0,3507
77,110,7500.0,3507
84,110,12097.0,3507
98,110,7500.0,3507
105,110,5940.0,3507
112,110,20000.0,3507
36,110,346.0,432
36,110,6600.0,923
38,110,1200.0,923
41,110,9000.0,923
48,110,61100.0,923
63,110,23000.0,923
70,110,78900.0,923
77,110,33000.0,923
84,110,85600.0,923
98,110,12200.0,923
105,110,70000.0,923
112,110,9800.0,923
119,110,4800.0,923
36,110,3310000.0,1347
55,110,580000.0,1347
36,110,6360000.0,1400
36,110,72000.0,1775
36,110,20000.0,1832
43,110,24000.0,1832
55,110,20000.0,1832
56,110,4000.0,1832
36,110,240000.0,1849
37,110,303000.0,1849
41,110,1980000.0,1849
42,110,2880000.0,1849
105,110,808821.0,1849
112,110,969705.0,1849
119,110,1027686.0,1849
36,110,1240000.0,1885
37,110,4690000.0,1885
48,110,49980000.0,1885
55,110,4370000.0,1885
36,110,60000.0,2013
112,110,1000.0,2013
36,110,33300000.0,2135
50,110,10826000.0,2135
63,110,8730000.0,2135
70,110,19608000.0,2135
77,110,6020000.0,2135
36,110,471000.0,2141
50,110,393000.0,2141
56,110,3000.0,2141
63,110,360000.0,2141
91,110,1400000.0,2141
36,110,1190000.0,2229
36,110,18178000.0,2230
50,110,13635000.0,2230
56,110,4545000.0,2230
63,110,4545000.0,2230
70,110,4545000.0,2230
77,110,4545000.0,2230
84,110,4545000.0,2230
91,110,3340000.0,2230
36,110,6000.0,2240
36,110,7000.0,2245
36,110,20000.0,2308
43,110,20000.0,2308
48,110,20000.0,2308
55,110,20000.0,2308
56,110,44000.0,2308
63,110,20000.0,2308
70,110,20000.0,2308
77,110,20000.0,2308
84,110,58000.0,2308
91,110,12000.0,2308
36,110,10000.0,2348
43,110,10000.0,2348
48,110,10000.0,2348
55,110,10000.0,2348
56,110,10000.0,2348
63,110,10000.0,2348
36,110,10800.0,2351
50,110,32400.0,2351
55,110,600000.0,2351
56,110,7200.0,2351
70,110,121800.0,2351
84,110,677000.0,2351
91,110,25200.0,2351
98,110,1060000.0,2351
105,110,147000.0,2351
112,110,871600.0,2351
36,110,5980.0,2400
63,110,3704000.0,2400
70,110,4872000.0,2400
77,110,5076000.0,2400
84,110,5016000.0,2400
91,110,5004000.0,2400
105,110,8724000.0,2400
112,110,8516000.0,2400
36,110,10000.0,2420
43,110,10000.0,2420
48,110,10000.0,2420
55,110,10000.0,2420
56,110,10000.0,2420
63,110,10000.0,2420
70,110,10000.0,2420
77,110,110000.0,2420
84,110,10000.0,2420
91,110,20000.0,2420
98,110,20000.0,2420
105,110,120000.0,2420
112,110,30000.0,2420
119,110,130000.0,2420
36,110,150000.0,2666
43,110,109740.0,2666
48,110,200000.0,2666
55,110,200000.0,2666
56,110,200000.0,2666
63,110,200000.0,2666
70,110,200000.0,2666
77,110,200000.0,2666
84,110,106160.0,2666
36,110,216000.0,2670
37,110,2000000.0,2670
43,110,216000.0,2670
48,110,3216000.0,2670
55,110,5616000.0,2670
56,110,4176000.0,2670
63,110,3300000.0,2670
70,110,3432000.0,2670
77,110,3432000.0,2670
84,110,3432000.0,2670
91,110,1284814.0,2670
119,110,2489684.0,2670
36,110,5504.0,2693
42,110,12000.0,2693
48,110,9800.0,2693
55,110,16608.0,2693
56,110,6600.0,2693
63,110,17256.0,2693
77,110,12560.0,2693
36,110,2330.0,2753
55,110,4580.0,2753
91,110,10592.0,2753
98,110,6543.0,2753
105,110,1484.0,2753
112,110,1795.0,2753
119,110,1939.0,2753
36,110,366000.0,3032
37,110,984000.0,3032
43,110,405000.0,3032
50,110,6000.0,3032
36,110,179.0,3131
43,110,421.0,3131
36,110,1000000.0,4172
40,110,450000.0,4172
37,110,176.0,430
63,110,168.0,430
37,110,500.0,700
41,110,500.0,700
37,110,316000.0,1837
38,110,472000.0,1837
55,110,304000.0,1837
56,110,60000.0,1837
63,110,884000.0,1837
70,110,600000.0,1837
77,110,632000.0,1837
98,110,896000.0,1837
119,110,96602.0,1837
37,110,270000.0,1947
48,110,380000.0,1947
56,110,110000.0,1947
70,110,370000.0,1947
84,110,910000.0,1947
91,110,120000.0,1947
98,110,580000.0,1947
119,110,90000.0,1947
37,110,12735000.0,2177
37,110,11020000.0,2414
39,110,1100000.0,2414
41,110,3000000.0,2414
48,110,920000.0,2414
63,110,4150000.0,2414
70,110,6070000.0,2414
77,110,10610000.0,2414
84,110,3510000.0,2414
98,110,8040000.0,2414
105,110,11070000.0,2414
37,110,7680.0,2542
37,110,79850.0,2635
55,110,15490.0,2635
56,110,37350.0,2635
63,110,17090.0,2635
119,110,28760.0,2635
37,110,830076.0,2637
42,110,128840.0,2637
56,110,195500.0,2637
70,110,746380.0,2637
77,110,225000.0,2637
105,110,205000.0,2637
37,110,54000.0,2640
56,110,27000.0,2640
77,110,42500.0,2640
84,110,42500.0,2640
91,110,42500.0,2640
98,110,42500.0,2640
105,110,42500.0,2640
112,110,42500.0,2640
119,110,42500.0,2640
37,110,11550.0,2642
48,110,30800.0,2642
37,110,100000.0,2667
48,110,100000.0,2667
55,110,100000.0,2667
56,110,133500.0,2667
63,110,100000.0,2667
70,110,85569.0,2667
84,110,49500.0,2667
91,110,62000.0,2667
98,110,49622.0,2667
105,110,58277.0,2667
112,110,61596.0,2667
119,110,59689.0,2667
37,110,9906.0,3100
48,110,10000.0,3100
38,110,700000.0,3394
38,217,265200.0,4010
47,217,84240.0,4010
38,217,404120.0,4012
54,217,4493280.0,4012
39,110,400.0,388
41,110,100.0,388
55,110,300.0,388
63,110,400.0,388
39,110,2000.0,742
63,110,400.0,742
77,110,1500.0,742
39,110,50000.0,911
41,110,21000.0,911
55,110,42400.0,911
91,110,9000.0,911
105,110,9000.0,911
39,110,50000.0,914
55,110,19300.0,914
39,110,45000.0,1556
40,110,305000.0,1556
43,110,35000.0,1556
77,110,125000.0,1556
91,110,30000.0,1556
98,110,360000.0,1556
105,110,95000.0,1556
39,110,40000.0,2430
39,110,5875.0,2738
48,110,5875.0,2738
70,110,18816.0,2738
39,110,391000.0,3069
70,110,304000.0,3069
77,110,1428000.0,3069
39,110,206000.0,3071
77,110,2610000.0,3071
39,110,102000.0,3094
39,110,4248.0,4224
40,110,12000.0,929
41,110,21000.0,929
42,110,23000.0,929
43,110,22000.0,929
48,110,20000.0,929
55,110,19000.0,929
56,110,18000.0,929
63,110,18000.0,929
70,110,19000.0,929
77,110,20000.0,929
119,110,38000.0,929
40,110,220000.0,1005
43,110,100000.0,1005
40,110,245000.0,1683
43,110,10000.0,1683
70,110,30000.0,1683
40,110,8000.0,2528
48,110,10800.0,2528
119,110,8490.0,2528
40,110,31680.0,2574
63,110,7683.0,2574
40,110,270000.0,3844
48,110,270000.0,3844
55,110,270000.0,3844
56,110,270000.0,3844
63,110,270000.0,3844
70,110,270000.0,3844
77,110,164348.0,3844
40,110,250000.0,3845
48,110,250000.0,3845
55,110,250000.0,3845
56,110,250000.0,3845
63,110,250000.0,3845
70,110,250000.0,3845
77,110,250000.0,3845
84,110,250000.0,3845
91,110,250000.0,3845
98,110,250000.0,3845
105,110,250000.0,3845
112,110,64836.0,3845
40,110,1000000.0,3954
63,110,975000.0,3954
41,110,10.0,576
63,110,541.0,576
70,110,541.0,576
41,110,160000.0,1681
55,110,295000.0,1681
63,110,485000.0,1681
77,110,430000.0,1681
91,110,135000.0,1681
98,110,785000.0,1681
105,110,305000.0,1681
41,110,3580000.0,1876
63,110,15290000.0,1876
84,110,7803842.0,1876
91,110,8153798.0,1876
98,110,8152039.0,1876
105,110,8184281.0,1876
112,110,8299842.0,1876
119,110,8368694.0,1876
41,110,1786000.0,1966
70,110,229000.0,1966
77,110,711000.0,1966
84,110,847500.0,1966
98,110,1121500.0,1966
105,110,1122000.0,1966
119,110,317534.0,1966
41,110,4910000.0,2166
63,110,3890000.0,2166
70,110,11450000.0,2166
41,110,50000.0,2246
48,110,50000.0,2246
55,110,50000.0,2246
56,110,333000.0,2246
63,110,50000.0,2246
70,110,50000.0,2246
77,110,120000.0,2246
84,110,50000.0,2246
91,110,50000.0,2246
