lead_time,transit_cost,orig_transit_cost,holding_cost,delta_flag,item_code,src_plant,dest_plant
2,0,0,0,0,4458,78,131
2,0,0,0,0,4458,78,69
2,0,0,0,0,4458,78,42
2,0,0,0,0,4458,78,16
2,0,0,0,0,4458,84,78
2,0,0,0,0,4458,16,78
1,0,0,0,0,4458,53,78
2,0,0,0,0,4459,78,84
1,0,0,0,0,4459,78,53
2,0,0,0,0,4459,78,131
2,0,0,0,0,4459,78,69
2,0,0,0,0,4459,78,42
2,0,0,0,0,4459,78,16
2,0,0,0,0,4459,84,78
2,0,0,0,0,4459,16,78
1,0,0,0,0,4459,53,78
2,0,0,0,0,4460,78,84
1,0,0,0,0,4460,78,53
2,0,0,0,0,4460,78,131
2,0,0,0,0,4460,78,69
2,0,0,0,0,4460,78,42
2,0,0,0,0,4460,78,16
2,0,0,0,0,4460,84,78
1,0,0,0,0,4460,53,78
2,0,0,0,0,4466,78,84
1,0,0,0,0,4466,78,53
2,0,0,0,0,4466,78,131
2,0,0,0,0,4466,78,69
2,0,0,0,0,4466,78,42
2,0,0,0,0,4466,78,16
2,0,0,0,0,4466,84,78
2,0,0,0,0,4466,16,78
1,0,0,0,0,4466,53,78
2,0,0,0,0,4467,78,84
1,0,0,0,0,4467,78,53
2,0,0,0,0,4467,78,131
2,0,0,0,0,4467,78,69
2,0,0,0,0,4467,78,42
2,0,0,0,0,4467,78,16
2,0,0,0,0,4467,84,78
2,0,0,0,0,4467,16,78
1,0,0,0,0,4467,53,78
2,0.0004,0,0.0001,0,4468,78,84
1,0.0002,0,0.0001,0,4468,78,53
2,0.0004,0,0.0001,0,4468,78,131
2,0.0004,0,0.0001,0,4468,78,69
2,0.0003,0,0.0001,0,4468,78,42
2,0.0003,0,0.0001,0,4468,78,16
2,0.0004,0,0.0001,0,4468,84,78
2,0.0003,0,0.0001,0,4468,16,78
1,0,0,0,0,4468,53,78
2,0.0004,0,0.0001,0,4469,78,84
1,0.0002,0,0.0001,0,4469,78,53
2,0.0004,0,0.0001,0,4469,78,131
2,0.0004,0,0.0001,0,4469,78,69
2,0.0003,0,0.0001,0,4469,78,42
2,0.0003,0,0.0001,0,4469,78,16
2,0.0004,0,0.0001,0,4469,84,78
2,0.0003,0,0.0001,0,4469,16,78
1,0.0002,0,0.0001,0,4469,53,78
2,0.0004,0,0.0001,0,4471,78,84
1,0.0002,0,0.0001,0,4471,78,53
2,0.0004,0,0.0001,0,4471,78,131
2,0.0004,0,0.0001,0,4471,78,69
2,0.0003,0,0.0001,0,4471,78,42
2,0.0003,0,0.0001,0,4471,78,16
2,0.0004,0,0.0001,0,4471,84,78
1,0.0002,0,0.0001,0,4471,53,78
2,0.0003,0,0.0001,0,4471,42,78
2,0.0008,0,0.0002,0,4472,78,84
1,0.0004,0,0.0002,0,4472,78,53
2,0.0008,0,0.0002,0,4472,78,131
2,0.0008,0,0.0002,0,4472,78,69
2,0.0006,0,0.0002,0,4472,78,42
2,0.0006,0,0.0002,0,4472,78,16
2,0.0008,0,0.0002,0,4472,84,78
1,0.0004,0,0.0002,0,4472,53,78
2,0.0008,0,0.0002,0,4473,78,84
1,0.0004,0,0.0002,0,4473,78,53
2,0.0008,0,0.0002,0,4473,78,131
2,0.0008,0,0.0002,0,4473,78,69
2,0.0006,0,0.0002,0,4473,78,42
2,0.0006,0,0.0002,0,4473,78,16
2,0.0008,0,0.0002,0,4473,84,78
2,0.0006,0,0.0002,0,4473,16,78
1,0.0004,0,0.0002,0,4473,53,78
2,0.0004,0,0.0001,0,4474,78,84
1,0.0002,0,0.0001,0,4474,78,53
2,0.0004,0,0.0001,0,4474,78,131
2,0.0004,0,0.0001,0,4474,78,69
2,0.0003,0,0.0001,0,4474,78,42
2,0.0003,0,0.0001,0,4474,78,16
1,0,0,0,0,4474,53,78
2,0.0004,0,0.0001,0,4476,78,84
1,0.0002,0,0.0001,0,4476,78,53
2,0.0004,0,0.0001,0,4476,78,131
2,0.0004,0,0.0001,0,4476,78,69
2,0.0003,0,0.0001,0,4476,78,42
2,0.0003,0,0.0001,0,4476,78,16
2,0.0004,0,0.0001,0,4476,84,78
2,0.0003,0,0.0001,0,4476,16,78
1,0,0,0,0,4476,53,78
2,0.0004,0,0.0001,0,4477,78,84
1,0.0002,0,0.0001,0,4477,78,53
2,0.0004,0,0.0001,0,4477,78,131
2,0.0004,0,0.0001,0,4477,78,69
2,0.0003,0,0.0001,0,4477,78,42
2,0.0003,0,0.0001,0,4477,78,16
2,0.0004,0,0.0001,0,4477,84,78
2,0.0003,0,0.0001,0,4477,16,78
1,0.0002,0,0.0001,0,4477,53,78
2,0.0004,0,0.0001,0,4478,78,84
1,0.0002,0,0.0001,0,4478,78,53
2,0.0004,0,0.0001,0,4478,78,131
2,0.0004,0,0.0001,0,4478,78,69
2,0.0003,0,0.0001,0,4478,78,42
2,0.0003,0,0.0001,0,4478,78,16
2,0.0004,0,0.0001,0,4478,84,78
2,0.0003,0,0.0001,0,4478,16,78
1,0,0,0,0,4478,53,78
2,0.0004,0,0.0001,0,4479,78,84
1,0.0002,0,0.0001,0,4479,78,53
2,0.0004,0,0.0001,0,4479,78,131
2,0.0004,0,0.0001,0,4479,78,69
2,0.0003,0,0.0001,0,4479,78,42
2,0.0003,0,0.0001,0,4479,78,16
2,0.0003,0,0.0001,0,4479,16,78
1,0.0002,0,0.0001,0,4479,53,78
2,0.0004,0,0.0001,0,4480,78,84
1,0.0002,0,0.0001,0,4480,78,53
2,0.0004,0,0.0001,0,4480,78,131
2,0.0004,0,0.0001,0,4480,78,69
2,0.0003,0,0.0001,0,4480,78,42
2,0.0003,0,0.0001,0,4480,78,16
2,0.0004,0,0.0001,0,4480,84,78
2,0.0003,0,0.0001,0,4480,16,78
1,0.0002,0,0.0001,0,4480,53,78
2,0.0004,0,0.0001,0,4481,78,84
1,0.0002,0,0.0001,0,4481,78,53
2,0.0004,0,0.0001,0,4481,78,131
2,0.0004,0,0.0001,0,4481,78,69
2,0.0003,0,0.0001,0,4481,78,42
2,0.0003,0,0.0001,0,4481,78,16
2,0.0004,0,0.0001,0,4481,84,78
2,0.0003,0,0.0001,0,4481,16,78
1,0.0002,0,0.0001,0,4481,53,78
2,0.0004,0,0.0001,0,4482,78,84
1,0.0002,0,0.0001,0,4482,78,53
2,0.0004,0,0.0001,0,4482,78,131
2,0.0004,0,0.0001,0,4482,78,69
2,0.0003,0,0.0001,0,4482,78,42
2,0.0003,0,0.0001,0,4482,78,16
2,0.0003,0,0.0001,0,4482,16,78
1,0.0002,0,0.0001,0,4482,53,78
2,0.0004,0,0.0001,0,4483,78,84
1,0.0002,0,0.0001,0,4483,78,53
2,0.0004,0,0.0001,0,4483,78,131
2,0.0004,0,0.0001,0,4483,78,69
2,0.0003,0,0.0001,0,4483,78,42
2,0.0003,0,0.0001,0,4483,78,16
2,0.0004,0,0.0001,0,4483,84,78
2,0.0003,0,0.0001,0,4483,16,78
1,0,0,0,0,4483,53,78
2,0.0012,0,0.0003,0,4485,78,84
1,0.0006,0,0.0003,0,4485,78,53
2,0.0012,0,0.0003,0,4485,78,131
2,0.0012,0,0.0003,0,4485,78,69
2,0.0009,0,0.0003,0,4485,78,42
2,0.0009,0,0.0003,0,4485,78,16
2,0.0012,0,0.0003,0,4485,84,78
2,0.0009,0,0.0003,0,4485,16,78
1,0,0,0,0,4485,53,78
2,0.0004,0,0.0001,0,4486,78,84
1,0.0002,0,0.0001,0,4486,78,53
2,0.0004,0,0.0001,0,4486,78,131
2,0.0004,0,0.0001,0,4486,78,69
2,0.0003,0,0.0001,0,4486,78,42
2,0.0003,0,0.0001,0,4486,78,16
2,0.0004,0,0.0001,0,4486,84,78
2,0.0003,0,0.0001,0,4486,16,78
1,0,0,0,0,4486,53,78
2,0.0024,0,0.0006,0,4487,78,84
1,0.0012,0,0.0006,0,4487,78,53
2,0.0024,0,0.0006,0,4487,78,131
2,0.0024,0,0.0006,0,4487,78,69
2,0.0018,0,0.0006,0,4487,78,42
2,0.0018,0,0.0006,0,4487,78,16
2,0.0024,0,0.0006,0,4487,84,78
2,0.0018,0,0.0006,0,4487,16,78
1,0,0,0,0,4487,53,78
2,0.0044,0,0.0011,0,4488,78,84
1,0.0022,0,0.0011,0,4488,78,53
2,0.0044,0,0.0011,0,4488,78,131
2,0.0044,0,0.0011,0,4488,78,69
2,0.0033,0,0.0011,0,4488,78,42
2,0.0033,0,0.0011,0,4488,78,16
2,0.0044,0,0.0011,0,4488,84,78
2,0.0033,0,0.0011,0,4488,16,78
1,0,0,0,0,4488,53,78
2,0.0008,0,0.0002,0,4489,78,84
1,0.0004,0,0.0002,0,4489,78,53
2,0.0008,0,0.0002,0,4489,78,131
2,0.0008,0,0.0002,0,4489,78,69
2,0.0006,0,0.0002,0,4489,78,42
2,0.0006,0,0.0002,0,4489,78,16
2,0.0006,0,0.0002,0,4489,16,78
1,0,0,0,0,4489,53,78
2,0.0004,0,0.0001,0,4491,78,84
1,0.0002,0,0.0001,0,4491,78,53
2,0.0004,0,0.0001,0,4491,78,131
2,0.0004,0,0.0001,0,4491,78,69
2,0.0003,0,0.0001,0,4491,78,42
2,0.0003,0,0.0001,0,4491,78,16
2,0.0004,0,0.0001,0,4491,84,78
2,0.0003,0,0.0001,0,4491,16,78
1,0.0002,0,0.0001,0,4491,53,78
2,0.0008,0,0.0002,0,4493,78,84
1,0.0004,0,0.0002,0,4493,78,53
2,0.0008,0,0.0002,0,4493,78,131
2,0.0008,0,0.0002,0,4493,78,69
2,0.0006,0,0.0002,0,4493,78,42
2,0.0006,0,0.0002,0,4493,78,16
2,0.0008,0,0.0002,0,4493,84,78
2,0.0006,0,0.0002,0,4493,16,78
1,0.0004,0,0.0002,0,4493,53,78
2,0.0008,0,0.0002,0,4494,78,84
1,0.0004,0,0.0002,0,4494,78,53
2,0.0008,0,0.0002,0,4494,78,131
2,0.0008,0,0.0002,0,4494,78,69
2,0.0006,0,0.0002,0,4494,78,42
2,0.0006,0,0.0002,0,4494,78,16
2,0.0006,0,0.0002,0,4494,16,78
1,0.0004,0,0.0002,0,4494,53,78
2,0.0024,0,0.0006,0,4495,78,84
1,0.0012,0,0.0006,0,4495,78,53
2,0.0024,0,0.0006,0,4495,78,131
2,0.0024,0,0.0006,0,4495,78,69
2,0.0018,0,0.0006,0,4495,78,42
2,0.0018,0,0.0006,0,4495,78,16
2,0.0018,0,0.0006,0,4495,16,78
1,0.0012,0,0.0006,0,4495,53,78
2,0.0004,0,0.0001,0,4497,78,84
1,0.0002,0,0.0001,0,4497,78,53
2,0.0004,0,0.0001,0,4497,78,131
2,0.0004,0,0.0001,0,4497,78,69
2,0.0003,0,0.0001,0,4497,78,42
2,0.0003,0,0.0001,0,4497,78,16
2,0.0004,0,0.0001,0,4497,84,78
2,0.0003,0,0.0001,0,4497,16,78
1,0,0,0,0,4497,53,78
2,0.0004,0,0.0001,0,4498,78,84
1,0.0002,0,0.0001,0,4498,78,53
2,0.0004,0,0.0001,0,4498,78,131
2,0.0004,0,0.0001,0,4498,78,69
2,0.0003,0,0.0001,0,4498,78,42
2,0.0003,0,0.0001,0,4498,78,16
2,0.0004,0,0.0001,0,4498,84,78
2,0.0003,0,0.0001,0,4498,16,78
1,0,0,0,0,4498,53,78
2,0,0,0,0,4499,78,84
1,0,0,0,0,4499,78,53
2,0,0,0,0,4499,78,131
2,0,0,0,0,4499,78,69
2,0,0,0,0,4499,78,42
2,0,0,0,0,4499,78,16
2,0,0,0,0,4499,84,78
2,0,0,0,0,4499,16,78
1,0,0,0,0,4499,53,78
2,0.0004,0,0.0001,0,4500,78,84
1,0.0002,0,0.0001,0,4500,78,53
2,0.0004,0,0.0001,0,4500,78,131
2,0.0004,0,0.0001,0,4500,78,69
2,0.0003,0,0.0001,0,4500,78,42
2,0.0003,0,0.0001,0,4500,78,16
2,0.0004,0,0.0001,0,4500,84,78
2,0.0003,0,0.0001,0,4500,16,78
1,0.0002,0,0.0001,0,4500,53,78
2,0.0008,0,0.0002,0,4501,78,84
1,0.0004,0,0.0002,0,4501,78,53
2,0.0008,0,0.0002,0,4501,78,131
2,0.0008,0,0.0002,0,4501,78,69
2,0.0006,0,0.0002,0,4501,78,42
2,0.0006,0,0.0002,0,4501,78,16
2,0.0006,0,0.0002,0,4501,16,78
1,0.0004,0,0.0002,0,4501,53,78
2,0.0008,0,0.0002,0,4502,78,84
1,0.0004,0,0.0002,0,4502,78,53
2,0.0008,0,0.0002,0,4502,78,131
2,0.0008,0,0.0002,0,4502,78,69
2,0.0006,0,0.0002,0,4502,78,42
2,0.0006,0,0.0002,0,4502,78,16
2,0.0008,0,0.0002,0,4502,84,78
2,0.0006,0,0.0002,0,4502,16,78
1,0.0004,0,0.0002,0,4502,53,78
2,0.0004,0,0.0001,0,4503,78,84
1,0.0002,0,0.0001,0,4503,78,53
2,0.0004,0,0.0001,0,4503,78,131
2,0.0004,0,0.0001,0,4503,78,69
2,0.0003,0,0.0001,0,4503,78,42
2,0.0003,0,0.0001,0,4503,78,16
1,0,0,0,0,4503,53,78
2,0.0004,0,0.0001,0,4503,131,78
2,0.0004,0,0.0001,0,4504,78,84
1,0.0002,0,0.0001,0,4504,78,53
2,0.0004,0,0.0001,0,4504,78,131
2,0.0004,0,0.0001,0,4504,78,69
2,0.0003,0,0.0001,0,4504,78,42
2,0.0003,0,0.0001,0,4504,78,16
2,0.0004,0,0.0001,0,4504,84,78
2,0.0003,0,0.0001,0,4504,16,78
1,0.0002,0,0.0001,0,4504,53,78
2,0.0012,0,0.0003,0,4505,78,84
1,0.0006,0,0.0003,0,4505,78,53
2,0.0012,0,0.0003,0,4505,78,131
2,0.0012,0,0.0003,0,4505,78,69
2,0.0009,0,0.0003,0,4505,78,42
2,0.0009,0,0.0003,0,4505,78,16
2,0.0012,0,0.0003,0,4505,84,78
2,0.0009,0,0.0003,0,4505,16,78
1,0.0006,0,0.0003,0,4505,53,78
2,0.0004,0,0.0001,0,4506,78,84
1,0.0002,0,0.0001,0,4506,78,53
2,0.0004,0,0.0001,0,4506,78,131
2,0.0004,0,0.0001,0,4506,78,69
2,0.0003,0,0.0001,0,4506,78,42
2,0.0003,0,0.0001,0,4506,78,16
2,0.0004,0,0.0001,0,4506,84,78
2,0.0003,0,0.0001,0,4506,16,78
1,0,0,0,0,4506,53,78
2,0.0012,0,0.0003,0,4507,78,84
1,0.0006,0,0.0003,0,4507,78,53
2,0.0012,0,0.0003,0,4507,78,131
2,0.0012,0,0.0003,0,4507,78,69
2,0.0009,0,0.0003,0,4507,78,42
2,0.0009,0,0.0003,0,4507,78,16
2,0.0009,0,0.0003,0,4507,16,78
1,0,0,0,0,4507,53,78
2,0.0012,0,0.0003,0,4508,78,84
1,0.0006,0,0.0003,0,4508,78,53
2,0.0012,0,0.0003,0,4508,78,131
2,0.0012,0,0.0003,0,4508,78,69
2,0.0009,0,0.0003,0,4508,78,42
2,0.0009,0,0.0003,0,4508,78,16
2,0.0009,0,0.0003,0,4508,16,78
1,0,0,0,0,4508,53,78
2,0.0004,0,0.0001,0,4509,78,84
1,0.0002,0,0.0001,0,4509,78,53
2,0.0004,0,0.0001,0,4509,78,131
2,0.0004,0,0.0001,0,4509,78,69
2,0.0003,0,0.0001,0,4509,78,42
2,0.0003,0,0.0001,0,4509,78,16
2,0.0004,0,0.0001,0,4509,84,78
2,0.0003,0,0.0001,0,4509,16,78
1,0,0,0,0,4509,53,78
2,0.0008,0,0.0002,0,4510,78,84
1,0.0004,0,0.0002,0,4510,78,53
2,0.0008,0,0.0002,0,4510,78,131
2,0.0008,0,0.0002,0,4510,78,69
2,0.0006,0,0.0002,0,4510,78,42
2,0.0006,0,0.0002,0,4510,78,16
2,0.0006,0,0.0002,0,4510,16,78
1,0.0004,0,0.0002,0,4510,53,78
2,0.002,0,0.0005,0,4511,78,84
1,0.001,0,0.0005,0,4511,78,53
2,0.002,0,0.0005,0,4511,78,131
2,0.002,0,0.0005,0,4511,78,69
2,0.0015,0,0.0005,0,4511,78,42
2,0.0015,0,0.0005,0,4511,78,16
2,0.002,0,0.0005,0,4511,84,78
2,0.0015,0,0.0005,0,4511,16,78
1,0.001,0,0.0005,0,4511,53,78
2,0.0008,0,0.0002,0,4512,78,84
1,0.0004,0,0.0002,0,4512,78,53
2,0.0008,0,0.0002,0,4512,78,131
2,0.0008,0,0.0002,0,4512,78,69
2,0.0006,0,0.0002,0,4512,78,42
2,0.0006,0,0.0002,0,4512,78,16
2,0.0008,0,0.0002,0,4512,84,78
2,0.0006,0,0.0002,0,4512,16,78
1,0,0,0,0,4512,53,78
2,0.0008,0,0.0002,0,4513,78,84
1,0.0004,0,0.0002,0,4513,78,53
2,0.0008,0,0.0002,0,4513,78,131
2,0.0008,0,0.0002,0,4513,78,69
2,0.0006,0,0.0002,0,4513,78,42
2,0.0006,0,0.0002,0,4513,78,16
2,0.0008,0,0.0002,0,4513,84,78
2,0.0006,0,0.0002,0,4513,16,78
1,0,0,0,0,4513,53,78
2,0.0016,0,0.0004,0,4514,78,84
1,0.0008,0,0.0004,0,4514,78,53
2,0.0016,0,0.0004,0,4514,78,131
2,0.0016,0,0.0004,0,4514,78,69
2,0.0012,0,0.0004,0,4514,78,42
2,0.0012,0,0.0004,0,4514,78,16
2,0.0012,0,0.0004,0,4514,16,78
1,0.0008,0,0.0004,0,4514,53,78
2,0.0012,0,0.0003,0,4515,78,84
1,0.0006,0,0.0003,0,4515,78,53
2,0.0012,0,0.0003,0,4515,78,131
2,0.0012,0,0.0003,0,4515,78,69
2,0.0009,0,0.0003,0,4515,78,42
2,0.0009,0,0.0003,0,4515,78,16
2,0.0012,0,0.0003,0,4515,84,78
2,0.0009,0,0.0003,0,4515,16,78
1,0.0006,0,0.0003,0,4515,53,78
2,0.0012,0,0.0003,0,4516,78,84
1,0.0006,0,0.0003,0,4516,78,53
2,0.0012,0,0.0003,0,4516,78,131
2,0.0012,0,0.0003,0,4516,78,69
2,0.0009,0,0.0003,0,4516,78,42
2,0.0009,0,0.0003,0,4516,78,16
2,0.0012,0,0.0003,0,4516,84,78
2,0.0009,0,0.0003,0,4516,16,78
1,0,0,0,0,4516,53,78
2,0.0016,0,0.0004,0,4517,78,84
1,0.0008,0,0.0004,0,4517,78,53
2,0.0016,0,0.0004,0,4517,78,131
2,0.0016,0,0.0004,0,4517,78,69
2,0.0012,0,0.0004,0,4517,78,42
2,0.0012,0,0.0004,0,4517,78,16
2,0.0016,0,0.0004,0,4517,84,78
2,0.0012,0,0.0004,0,4517,16,78
1,0,0,0,0,4517,53,78
2,0.0012,0,0.0003,0,4518,78,84
1,0.0006,0,0.0003,0,4518,78,53
2,0.0012,0,0.0003,0,4518,78,131
2,0.0012,0,0.0003,0,4518,78,69
2,0.0009,0,0.0003,0,4518,78,42
2,0.0009,0,0.0003,0,4518,78,16
2,0.0009,0,0.0003,0,4518,16,78
1,0.0006,0,0.0003,0,4518,53,78
2,0.008,0,0.002,0,4519,78,84
1,0.004,0,0.002,0,4519,78,53
2,0.008,0,0.002,0,4519,78,131
2,0.008,0,0.002,0,4519,78,69
2,0.006,0,0.002,0,4519,78,42
2,0.006,0,0.002,0,4519,78,16
2,0.006,0,0.002,0,4519,16,78
1,0,0,0,0,4519,53,78
2,0.0004,0,0.0001,0,4520,78,84
1,0.0002,0,0.0001,0,4520,78,53
2,0.0004,0,0.0001,0,4520,78,131
2,0.0004,0,0.0001,0,4520,78,69
2,0.0003,0,0.0001,0,4520,78,42
2,0.0003,0,0.0001,0,4520,78,16
2,0.0004,0,0.0001,0,4520,84,78
2,0.0003,0,0.0001,0,4520,16,78
1,0.0002,0,0.0001,0,4520,53,78
2,0.0004,0,0.0001,0,4521,78,84
1,0.0002,0,0.0001,0,4521,78,53
2,0.0004,0,0.0001,0,4521,78,131
2,0.0004,0,0.0001,0,4521,78,69
2,0.0003,0,0.0001,0,4521,78,42
2,0.0003,0,0.0001,0,4521,78,16
2,0.0004,0,0.0001,0,4521,84,78
2,0.0003,0,0.0001,0,4521,16,78
1,0.0002,0,0.0001,0,4521,53,78
2,0.0012,0,0.0003,0,4522,78,84
1,0.0006,0,0.0003,0,4522,78,53
2,0.0012,0,0.0003,0,4522,78,131
2,0.0012,0,0.0003,0,4522,78,69
2,0.0009,0,0.0003,0,4522,78,42
2,0.0009,0,0.0003,0,4522,78,16
2,0.0012,0,0.0003,0,4522,84,78
2,0.0009,0,0.0003,0,4522,16,78
1,0,0,0,0,4522,53,78
2,0.0004,0,0.0001,0,4523,78,84
1,0.0002,0,0.0001,0,4523,78,53
2,0.0004,0,0.0001,0,4523,78,131
2,0.0004,0,0.0001,0,4523,78,69
2,0.0003,0,0.0001,0,4523,78,42
2,0.0003,0,0.0001,0,4523,78,16
2,0.0004,0,0.0001,0,4523,84,78
2,0.0003,0,0.0001,0,4523,16,78
1,0.0002,0,0.0001,0,4523,53,78
2,0.0076,0,0.0019,0,4524,78,84
1,0.0038,0,0.0019,0,4524,78,53
2,0.0076,0,0.0019,0,4524,78,131
2,0.0076,0,0.0019,0,4524,78,69
2,0.0057,0,0.0019,0,4524,78,42
2,0.0057,0,0.0019,0,4524,78,16
1,0,0,0,0,4524,53,78
2,0.0012,0,0.0003,0,4525,78,84
1,0.0006,0,0.0003,0,4525,78,53
2,0.0012,0,0.0003,0,4525,78,131
2,0.0012,0,0.0003,0,4525,78,69
2,0.0009,0,0.0003,0,4525,78,42
2,0.0009,0,0.0003,0,4525,78,16
2,0.0009,0,0.0003,0,4525,16,78
1,0.0006,0,0.0003,0,4525,53,78
2,0.0048,0,0.0012,0,4526,78,84
1,0.0024,0,0.0012,0,4526,78,53
2,0.0048,0,0.0012,0,4526,78,131
2,0.0048,0,0.0012,0,4526,78,69
2,0.0036,0,0.0012,0,4526,78,42
2,0.0036,0,0.0012,0,4526,78,16
2,0.0048,0,0.0012,0,4526,84,78
2,0.0036,0,0.0012,0,4526,16,78
1,0,0,0,0,4526,53,78
2,0.0012,0,0.0003,0,4528,78,84
1,0.0006,0,0.0003,0,4528,78,53
2,0.0012,0,0.0003,0,4528,78,131
2,0.0012,0,0.0003,0,4528,78,69
2,0.0009,0,0.0003,0,4528,78,42
2,0.0009,0,0.0003,0,4528,78,16
2,0.0012,0,0.0003,0,4528,84,78
2,0.0009,0,0.0003,0,4528,16,78
1,0.0006,0,0.0003,0,4528,53,78
2,0.0008,0,0.0002,0,4530,78,84
1,0.0004,0,0.0002,0,4530,78,53
2,0.0008,0,0.0002,0,4530,78,131
2,0.0008,0,0.0002,0,4530,78,69
2,0.0006,0,0.0002,0,4530,78,42
2,0.0006,0,0.0002,0,4530,78,16
1,0.0004,0,0.0002,0,4530,53,78
2,0.0008,0,0.0002,0,4531,78,84
1,0.0004,0,0.0002,0,4531,78,53
2,0.0008,0,0.0002,0,4531,78,131
2,0.0008,0,0.0002,0,4531,78,69
2,0.0006,0,0.0002,0,4531,78,42
2,0.0006,0,0.0002,0,4531,78,16
2,0.0006,0,0.0002,0,4531,16,78
1,0,0,0,0,4531,53,78
2,0.0036,0,0.0009,0,4534,78,84
1,0.0018,0,0.0009,0,4534,78,53
2,0.0036,0,0.0009,0,4534,78,131
2,0.0036,0,0.0009,0,4534,78,69
2,0.0027,0,0.0009,0,4534,78,42
2,0.0027,0,0.0009,0,4534,78,16
2,0.0036,0,0.0009,0,4534,84,78
2,0.0027,0,0.0009,0,4534,16,78
1,0,0,0,0,4534,53,78
2,0,0,0,0,4535,78,84
1,0,0,0,0,4535,78,53
2,0,0,0,0,4535,78,131
2,0,0,0,0,4535,78,69
2,0,0,0,0,4535,78,42
2,0,0,0,0,4535,78,16
2,0,0,0,0,4535,84,78
2,0,0,0,0,4535,16,78
1,0,0,0,0,4535,53,78
2,0.002,0,0.0005,0,4536,78,84
1,0.001,0,0.0005,0,4536,78,53
2,0.002,0,0.0005,0,4536,78,131
2,0.002,0,0.0005,0,4536,78,69
2,0.0015,0,0.0005,0,4536,78,42
2,0.0015,0,0.0005,0,4536,78,16
1,0.001,0,0.0005,0,4536,53,78
2,0.0004,0,0.0001,0,4538,78,84
1,0.0002,0,0.0001,0,4538,78,53
2,0.0004,0,0.0001,0,4538,78,131
2,0.0004,0,0.0001,0,4538,78,69
2,0.0003,0,0.0001,0,4538,78,42
2,0.0003,0,0.0001,0,4538,78,16
2,0.0003,0,0.0001,0,4538,16,78
1,0,0,0,0,4538,53,78
2,0.0004,0,0.0001,0,4539,78,84
1,0.0002,0,0.0001,0,4539,78,53
2,0.0004,0,0.0001,0,4539,78,131
2,0.0004,0,0.0001,0,4539,78,69
2,0.0003,0,0.0001,0,4539,78,42
2,0.0003,0,0.0001,0,4539,78,16
2,0.0003,0,0.0001,0,4539,16,78
1,0,0,0,0,4539,53,78
2,0.0016,0,0.0004,0,4540,78,84
1,0.0008,0,0.0004,0,4540,78,53
2,0.0016,0,0.0004,0,4540,78,131
2,0.0016,0,0.0004,0,4540,78,69
2,0.0012,0,0.0004,0,4540,78,42
2,0.0012,0,0.0004,0,4540,78,16
2,0.0016,0,0.0004,0,4540,84,78
2,0.0012,0,0.0004,0,4540,16,78
1,0.0008,0,0.0004,0,4540,53,78
2,0,0,0,0,4541,78,84
1,0,0,0,0,4541,78,53
2,0,0,0,0,4541,78,131
2,0,0,0,0,4541,78,69
2,0,0,0,0,4541,78,42
2,0,0,0,0,4541,78,16
1,0,0,0,0,4541,53,78
2,0.0004,0,0.0001,0,4543,78,84
1,0.0002,0,0.0001,0,4543,78,53
2,0.0004,0,0.0001,0,4543,78,131
2,0.0004,0,0.0001,0,4543,78,69
2,0.0003,0,0.0001,0,4543,78,42
2,0.0003,0,0.0001,0,4543,78,16
2,0.0004,0,0.0001,0,4543,84,78
2,0.0003,0,0.0001,0,4543,16,78
1,0.0002,0,0.0001,0,4543,53,78
2,0,0,0,0,4544,78,84
1,0,0,0,0,4544,78,53
2,0,0,0,0,4544,78,131
2,0,0,0,0,4544,78,69
2,0,0,0,0,4544,78,42
2,0,0,0,0,4544,78,16
2,0,0,0,0,4544,84,78
2,0,0,0,0,4544,16,78
1,0,0,0,0,4544,53,78
2,0,0,0,0,4547,78,84
1,0,0,0,0,4547,78,53
2,0,0,0,0,4547,78,131
2,0,0,0,0,4547,78,69
2,0,0,0,0,4547,78,42
2,0,0,0,0,4547,78,16
2,0,0,0,0,4547,84,78
2,0,0,0,0,4547,16,78
1,0,0,0,0,4547,53,78
2,0,0,0,0,4548,78,84
1,0,0,0,0,4548,78,53
2,0,0,0,0,4548,78,131
2,0,0,0,0,4548,78,69
2,0,0,0,0,4548,78,42
2,0,0,0,0,4548,78,16
2,0,0,0,0,4548,84,78
2,0,0,0,0,4548,16,78
1,0,0,0,0,4548,53,78
2,0.0004,0,0.0001,0,4549,78,84
1,0.0002,0,0.0001,0,4549,78,53
2,0.0004,0,0.0001,0,4549,78,131
2,0.0004,0,0.0001,0,4549,78,69
2,0.0003,0,0.0001,0,4549,78,42
2,0.0003,0,0.0001,0,4549,78,16
1,0.0002,0,0.0001,0,4549,53,78
2,0.0004,0,0.0001,0,4550,78,84
1,0.0002,0,0.0001,0,4550,78,53
2,0.0004,0,0.0001,0,4550,78,131
2,0.0004,0,0.0001,0,4550,78,69
2,0.0003,0,0.0001,0,4550,78,42
2,0.0003,0,0.0001,0,4550,78,16
1,0.0002,0,0.0001,0,4550,53,78
2,0,0,0,0,4551,78,84
1,0,0,0,0,4551,78,53
2,0,0,0,0,4551,78,131
2,0,0,0,0,4551,78,69
2,0,0,0,0,4551,78,42
2,0,0,0,0,4551,78,16
2,0,0,0,0,4551,84,78
2,0,0,0,0,4551,16,78
1,0,0,0,0,4551,53,78
2,0,0,0,0,4552,78,84
1,0,0,0,0,4552,78,53
